headline,date,doc_type,material_type,section,keywords
China Stopped Its Economy to Tackle Coronavirus. Now the World Suffers.,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'International Trade and World Market', 'Travel and Vacations', 'Labor and Jobs', 'Layoffs and Job Reductions', 'Mines and Mining', 'Factories and Manufacturing', 'Epidemics']"
Stop Touching Your Face!,2020-03-02,article,News,,"['Face', 'Touch (Sense)', 'Hygiene and Cleanliness', 'Coronavirus (2019-nCoV)', 'Eyes and Eyesight', 'Research', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Nose', 'Animal Behavior', 'Skin', 'Medicine and Health', 'Doctors', 'Mouth']"
Paranoid Politics Goes Viral,2020-03-02,article,Op-Ed,,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Hoaxes and Pranks', 'Presidential Election of 2020']"
Real Wedding Day Looks,2020-03-03,article,News,,"['Dresses', 'Fashion and Apparel', 'Weddings and Engagements']"
5 Caribbean Islands Where You Can Go Beyond the Beach,2020-03-03,article,News,,['Travel and Vacations']
An Abortion Clinic’s Fate Before a Transformed Supreme Court,2020-03-03,article,News,,"['ABORTION', 'Law and Legislation', 'Decisions and Verdicts', 'United States Politics and Government']"
5 Caribbean Islands Where You Can Go Beyond the Beach,2020-03-03,article,News,,['Travel and Vacations']
Why 2019 Was a Breakthrough Year for Women in the Boardroom,2020-03-03,article,News,,"['Workplace Environment', 'Gender', 'Women and Girls', 'Boards of Directors']"
Word + Quiz: leave-taking,2020-03-03,article,News,,[]
Capitalists Make Their Case Against Sanders,2020-03-03,article,News,,"['Presidential Election of 2020', 'Stocks and Bonds']"
The Israel Election (Round 3): Here’s What You Need to Know,2020-03-02,article,News,,"['Politics and Government', 'Elections']"
How Much Does a Play Change During Previews? Just Ask ‘The Perplexed’,2020-03-02,article,News,,['Theater']
Supreme Court to Hear Obamacare Appeal,2020-03-02,article,News,,"['Patient Protection and Affordable Care Act (2010)', 'Presidential Election of 2020', 'States (US)', 'Federal-State Relations (US)', 'United States Politics and Government', 'Suits and Litigation (Civil)']"
#NeverBernie? The Pundit and the Blowback,2020-03-02,article,Letter,,"['Presidential Election of 2020', 'Immigration and Emigration', 'ALLIGATORS']"
Japan’s Efforts to Limit the Coronavirus Outbreak,2020-03-02,article,Letter,,"['Coronavirus (2019-nCoV)', 'Olympic Games (2020)']"
Quotation of the Day: These Oddballs Get Sideways Glances,2020-03-03,article,News,,[]
"Ulay, Boundary-Pushing Performance Artist, Dies at 76",2020-03-02,article,Biography,,"['Performance Art', 'Deaths (Obituaries)']"
"Trump, Returning to Retribution, Withdraws Pentagon Nomination",2020-03-02,article,News,,"['APPOINTMENTS AND EXECUTIVE CHANGES', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government']"
Can YouTube Quiet Its Conspiracy Theorists?,2020-03-02,multimedia,Interactive Feature,,"['Fringe Groups and Movements', 'Video Recordings, Downloads and Streaming']"
Quotation of the Day: These Oddballs Get Sideways Glances,2020-03-03,article,News,,[]
"U.N. Panel Says Russia Bombed Syrian Civilian Targets, a War Crime",2020-03-02,article,News,,"['Civilian Casualties', 'War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations']"
#NeverBernie? The Pundit and the Blowback,2020-03-02,article,Letter,,"['Presidential Election of 2020', 'Immigration and Emigration', 'ALLIGATORS']"
He Ran for President. Now He’s Politicking for His Wife in Brooklyn.,2020-03-03,article,News,,"['Campaign Finance', 'Elections, Borough Presidents', 'Politics and Government', 'Parties (Social)', 'Conflicts of Interest']"
Japan’s Efforts to Limit the Coronavirus Outbreak,2020-03-02,article,Letter,,"['Coronavirus (2019-nCoV)', 'Olympic Games (2020)']"
How the Democratic Establishment Stumbled as Sanders Surged,2020-03-02,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Primaries and Caucuses']"
Amy Klobuchar Drops Out of Presidential Race and Endorses Biden,2020-03-02,article,News,,['Presidential Election of 2020']
In Trump’s Words: Praise for the Taliban and Optimism About the Coronavirus,2020-03-01,article,News,,"['Politics and Government', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
How the Democratic Establishment Stumbled as Sanders Surged,2020-03-02,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Primaries and Caucuses']"
Amy Klobuchar Drops Out of Presidential Race and Endorses Biden,2020-03-02,article,News,,['Presidential Election of 2020']
Flying Blind Into Super Tuesday,2020-03-03,article,Op-Ed,,"['Presidential Election of 2020', 'States (US)', 'United States Politics and Government', 'Primaries and Caucuses', 'Polls and Public Opinion', 'Voting and Voters']"
The Latino Vote: The ‘Sleeping Giant’ Awakens,2020-03-03,article,News,,"['Presidential Election of 2020', 'Race and Ethnicity', 'Hispanic-Americans', 'El Paso, Tex, Shooting (2019)', 'Immigration and Emigration', 'Mexican-Americans', 'Discrimination']"
Coronavirus Briefing: What Happened Today,2020-03-03,article,briefing,,['Coronavirus (2019-nCoV)']
Can YouTube Quiet Its Conspiracy Theorists?,2020-03-02,multimedia,Interactive Feature,,"['Fringe Groups and Movements', 'Video Recordings, Downloads and Streaming']"
How a Pipeline Is Dividing Minnesota’s Democrats Ahead of Super Tuesday,2020-03-02,article,News,,"['Pipelines', 'Oil (Petroleum) and Gasoline', 'Native Americans', 'Organized Labor', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Global Warming']"
"Lunch With Freeman Dyson, in 196,883 Dimensions",2020-03-03,article,News,,"['Mathematics', 'Physics', 'your-feed-science', 'Research']"
Louis Vuitton :Fall 2020,2020-03-03,multimedia,Slideshow,,['Paris Fashion Week']
The Wall Some Texans Want to Build Against Abortion,2020-03-03,article,News,,"['ABORTION', 'Law and Legislation', 'Politics and Government', 'Federal-State Relations (US)', 'United States Politics and Government']"
Coronavirus Briefing: What Happened Today,2020-03-03,article,briefing,,['Coronavirus (2019-nCoV)']
How We Got to Super Tuesday: 6 Campaigns in Photos,2020-03-03,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Photography']"
"As Gymnasts Who Were Abused Seek Answers, They Are Offered Only Money",2020-03-03,article,News,,"['Gymnastics', 'Sex Crimes', 'Child Abuse and Neglect', 'Reparations', 'Olympic Games (2020)']"
"Stanislaw Kania, 92, Polish Leader During Solidarity’s Rise, Dies",2020-03-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Martial Law', 'Nineteen Hundred Eighties', 'Politics and Government']"
"Bobbie Battista, a Mainstay Anchor at CNN, Dies at 67",2020-03-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'News and News Media', 'Television']"
How Bloomberg Buys the Silence of Unhappy Employees,2020-03-02,article,News,,"['Presidential Election of 2020', 'Nondisclosure Agreements', 'Discrimination', 'Women and Girls', 'Suits and Litigation (Civil)', 'Sexual Harassment', 'Workplace Hazards and Violations', 'News and News Media']"
What I Learned From Scanning the Brains of Potential Terrorists,2020-03-02,multimedia,Video,,"['Terrorism', 'Brain', 'Psychology and Psychologists', 'Mass Shootings', 'Discrimination', 'Research', 'your-feed-opinionvideo']"
How the Democratic Candidates Would Tackle the Housing Crisis,2020-03-03,article,News,,"['Presidential Election of 2020', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Affordable Housing', 'Public and Subsidized Housing', 'Homeless Persons', 'Rent Control and Stabilization', 'Section 8 (Housing)', 'United States Politics and Government']"
Warming Winter (Almost) Cuts Off a Sweet Wine Tradition in Germany,2020-03-03,article,News,,"['Grapes', 'Wines', 'Global Warming', 'Agriculture and Farming']"
"Lunch With Freeman Dyson, in 196,883 Dimensions",2020-03-03,article,News,,"['Mathematics', 'Physics', 'your-feed-science', 'Research']"
Coronavirus Briefing: What Happened Today,2020-03-03,article,briefing,,['Coronavirus (2019-nCoV)']
"The Literary Festivals to Hit This Year, From Brooklyn to Singapore",2020-03-03,article,News,,"['Books and Literature', 'Writing and Writers', 'Poetry and Poets', 'Travel and Vacations', 'Mount, The (Lenox, Mass)']"
Senator Rick Scott: ‘Communist China Cannot Be Trusted’,2020-03-03,article,Letter,,['Coronavirus (2019-nCoV)']
Lil Dicky the Rapper Makes Way for Dave the TV Star,2020-03-02,article,News,,"['Television', 'Comedy and Humor', 'Rap and Hip-Hop', 'ACTORS AND ACTRESSES']"
David Hallberg to Run the Australian Ballet,2020-03-02,article,News,,['Dancing']
Is Fiscal Stimulus the Answer to Preventing a Coronavirus Recession?,2020-03-03,article,News,,"['United States Economy', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Federal Budget (US)', 'Presidential Election of 2020']"
Turn to Jackfruit for a Vegan Snack,2020-03-02,article,News,,"['Snack Foods', 'Fruit']"
Louis Vuitton :Fall 2020,2020-03-03,multimedia,Slideshow,,['Paris Fashion Week']
"When a Drug Study Abruptly Ends, Volunteers Are Left to Cope",2020-03-03,article,News,,"[""ALZHEIMER'S DISEASE"", 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Research', 'your-feed-science', 'your-feed-health']"
How Bloomberg Buys the Silence of Unhappy Employees,2020-03-02,article,News,,"['Presidential Election of 2020', 'Nondisclosure Agreements', 'Discrimination', 'Women and Girls', 'Suits and Litigation (Civil)', 'Sexual Harassment', 'Workplace Hazards and Violations', 'News and News Media']"
What I Learned From Scanning the Brains of Potential Terrorists,2020-03-02,multimedia,Video,,"['Terrorism', 'Brain', 'Psychology and Psychologists', 'Mass Shootings', 'Discrimination', 'Research', 'your-feed-opinionvideo']"
All the French Favorites,2020-03-03,multimedia,Slideshow,,['Restaurants']
How We Got to Super Tuesday: 6 Campaigns in Photos,2020-03-03,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Photography']"
How the Democratic Candidates Would Tackle the Housing Crisis,2020-03-03,article,News,,"['Presidential Election of 2020', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Affordable Housing', 'Public and Subsidized Housing', 'Homeless Persons', 'Rent Control and Stabilization', 'Section 8 (Housing)', 'United States Politics and Government']"
Warming Winter (Almost) Cuts Off a Sweet Wine Tradition in Germany,2020-03-03,article,News,,"['Grapes', 'Wines', 'Global Warming', 'Agriculture and Farming']"
Silicon Valley Leaders’ Plea to Democrats: Anyone but Sanders,2020-03-02,article,News,,"['Computers and the Internet', 'Presidential Election of 2020', 'Primaries and Caucuses', 'High Net Worth Individuals', 'United States Politics and Government']"
"As Gymnasts Who Were Abused Seek Answers, They Are Offered Only Money",2020-03-03,article,News,,"['Gymnastics', 'Sex Crimes', 'Child Abuse and Neglect', 'Reparations', 'Olympic Games (2020)']"
"Stanislaw Kania, 92, Polish Leader During Solidarity’s Rise, Dies",2020-03-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Martial Law', 'Nineteen Hundred Eighties', 'Politics and Government']"
"Bobbie Battista, a Mainstay Anchor at CNN, Dies at 67",2020-03-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'News and News Media', 'Television']"
"As Buttigieg Exits Race, Biden Seeks Edge Against Sanders on Super Tuesday",2020-03-02,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses']"
How the Democrats’ ‘15% Rule’ Could Reshape the Race on Super Tuesday,2020-03-01,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Bernie Sanders Can’t Count on New Voters,2020-03-03,article,Op-Ed,,"['Voting and Voters', 'AGE, CHRONOLOGICAL', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Liberalism (US Politics)', 'United States Politics and Government', 'Youth', 'Polls and Public Opinion']"
Trump’s High Court Hears Its First Abortion Case,2020-03-02,article,Editorial,,"['Law and Legislation', 'ABORTION', 'Roe v Wade (Supreme Court Decision)', 'Birth Control and Family Planning']"
The Heartbeat Bills Were Never the Real Threat to Abortion Rights,2020-03-03,article,Op-Ed,,"['ABORTION', 'Roe v Wade (Supreme Court Decision)', 'Law and Legislation', ""Women's Rights"", 'Women and Girls', 'United States Politics and Government']"
"Most Adults Should be Screened for Hepatitis C, New U.S. Guidelines Urge",2020-03-02,article,News,,"['Hepatitis', 'Preventive Medicine', 'Liver', 'Drug Abuse and Traffic', 'Tests (Medical)']"
Paranoid Politics Goes Viral,2020-03-02,article,Op-Ed,,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Hoaxes and Pranks', 'Presidential Election of 2020']"
An Abortion Clinic’s Fate Before a Transformed Supreme Court,2020-03-03,article,News,,"['ABORTION', 'Law and Legislation', 'Decisions and Verdicts', 'United States Politics and Government']"
China Stopped Its Economy to Tackle Coronavirus. Now the World Suffers.,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'International Trade and World Market', 'Travel and Vacations', 'Labor and Jobs', 'Layoffs and Job Reductions', 'Mines and Mining', 'Factories and Manufacturing', 'Epidemics']"
Stop Touching Your Face!,2020-03-02,article,News,,"['Face', 'Touch (Sense)', 'Hygiene and Cleanliness', 'Coronavirus (2019-nCoV)', 'Eyes and Eyesight', 'Research', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Nose', 'Animal Behavior', 'Skin', 'Medicine and Health', 'Doctors', 'Mouth']"
"As Coronavirus Hits U.K., Health Workers Fear Getting Sick, and Going Broke",2020-03-03,article,News,,"['Coronavirus (2019-nCoV)', 'Labor and Jobs', 'Workplace Hazards and Violations', 'Hospitals', 'Freelancing, Self-Employment and Independent Contracting']"
Talking to Teens and Tweens About Coronavirus,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Psychology and Psychologists', 'Parenting', 'Anxiety and Stress', 'Hygiene and Cleanliness', 'Immune System']"
Why 2019 Was a Breakthrough Year for Women in the Boardroom,2020-03-03,article,News,,"['Workplace Environment', 'Gender', 'Women and Girls', 'Boards of Directors']"
"Living In... Ojai, Calif.",2020-03-03,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
"In Coronavirus Fight, China Gives Citizens a Color Code, With Red Flags",2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Surveillance of Citizens by Government', 'Epidemics', 'Privacy', 'Computers and the Internet', 'Computer Security', 'Quarantines']"
Katie Roiphe Puts Her Romantic History Under a Microscope,2020-03-03,article,Review,,"['Books and Literature', 'Women and Girls', '#MeToo Movement', 'Dating and Relationships']"
Abortion Case in Colombia Could Be a Landmark in Latin America,2020-03-01,article,News,,"['ABORTION', 'Women and Girls']"
"Coming of Age, Whether She’s Ready or Not",2020-03-02,article,News,,['Books and Literature']
How Are You Coping With the Coronavirus?,2020-03-02,article,News,,['Coronavirus (2019-nCoV)']
‘The Face of the Coronavirus’: A Hong Kong Student Shunned in Italy,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Hong Kong Protests (2019)', 'Masks']"
Stop Touching Your Face!,2020-03-02,article,News,,"['Face', 'Touch (Sense)', 'Hygiene and Cleanliness', 'Coronavirus (2019-nCoV)', 'Eyes and Eyesight', 'Research', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Nose', 'Animal Behavior', 'Skin', 'Medicine and Health', 'Doctors', 'Mouth']"
How to Disinfect Your Space on an Airplane,2020-03-03,article,News,,"['Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Hygiene and Cleanliness', 'Face']"
Surfaces? Sneezes? Sex? How the Coronavirus Can and Cannot Spread,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Hygiene and Cleanliness', 'Epidemics']"
Colombia Court Keeps Restrictive Abortion Law in Place,2020-03-02,article,News,,"['ABORTION', 'Women and Girls', ""Women's Rights"", 'Birth Control and Family Planning']"
"In an Enchanted World, Echoes of Today’s Political Dramas",2020-03-03,article,Review,,['Books and Literature']
"As Coronavirus Disrupts Factories, India Curbs Exports of Key Drugs",2020-03-03,article,News,,"['Drugs (Pharmaceuticals)', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'International Trade and World Market', 'ANTIBIOTICS', 'Vitamins', 'Economic Conditions and Trends', 'Factories and Manufacturing', 'Shortages']"
"Coronavirus Outbreak Will Spread in New York City, Officials Warn",2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'SARS (Severe Acute Respiratory Syndrome)', 'Medicine and Health']"
"Ojai, Calif.: A Valley of Wellness (but No Chain Stores) in Ventura County",2020-03-03,article,News,,['Real Estate and Housing (Residential)']
"Before Prostate Surgery, Consider ‘Active Surveillance’",2020-03-02,article,News,,"['Tests (Medical)', 'Prostate Cancer', 'Prostate Gland', 'Men and Boys', 'Surgery and Surgeons']"
How to Respond to Microaggressions,2020-03-03,article,News,,"['Discrimination', 'Race and Ethnicity', 'Women and Girls', 'Black People', 'Minorities', 'Homosexuality and Bisexuality']"
"No Corrections: March 2, 2020",2020-03-02,article,News,,[]
Israeli Slugfest:The Campaign in Pictures,2020-03-01,article,News,,"['Politics and Government', 'Elections']"
Disclosure of Campaign Donors,2020-03-01,article,Letter,,"['Freedom of Speech and Expression', 'First Amendment (US Constitution)']"
"Velvet Ropes, Inclusion and Kanye West in Paris",2020-03-01,article,News,,"['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']"
Kobe Bryant’s Widow ‘Devastated’ by Reports That Deputies Shared Crash Photos,2020-03-01,article,News,,"['Helicopters', 'Privacy', 'Aviation Accidents, Safety and Disasters']"
Fear of Coronavirus Leaves the Faithful Without Mass in Italy’s North,2020-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Travel Warnings']"
"South Carolina, Coronavirus, Taliban: Your Weekend Briefing",2020-03-01,article,briefing,,[]
Thom Browne: Fall 2020,2020-03-01,multimedia,Slideshow,,['Paris Fashion Week']
"For Buttigieg, a Search for Black Support That Never Arrived",2020-03-01,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Black People']"
Valentino: Fall 2020,2020-03-01,multimedia,Slideshow,,['Paris Fashion Week']
Nominee for Air Force Chief Would Be First African-American in Post,2020-03-02,article,News,,"['United States Defense and Military Forces', 'Black People', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'United States Politics and Government']"
Warnings From South Carolina,2020-03-02,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Black People', 'Polls and Public Opinion', 'Race and Ethnicity', 'Hispanic-Americans', 'Millennial Generation']"
"Seattle, Coronavirus, Amy Klobuchar: Your Monday Evening Briefing",2020-03-02,article,briefing,,[]
"Democrats, if We Remain Divided, We’ll Fall",2020-03-02,article,Op-Ed,,"['Income Tax', 'Income Inequality', 'United States Economy']"
Waymo Includes Outsiders in $2.25 Billion Investment Round,2020-03-03,article,News,,"['Driverless and Semiautonomous Vehicles', 'Venture Capital']"
Trump Targets Biden Again as Democratic Race Hits Critical Stage,2020-03-03,article,News,,"['Presidential Election of 2020', 'Speeches and Statements']"
Stephen Curry’s Injury Rehab Takes a G-League Detour,2020-03-02,article,News,,"['Basketball', 'Sports Injuries']"
‘Tumacho’ Review: The Strange Delights of a Supernatural Horse Opera,2020-03-02,article,Review,,[]
"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01,article,News,,"['Movies', 'Berlin International Film Festival', 'Politics and Government', 'Censorship', 'Awards, Decorations and Honors']"
Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,2020-03-01,article,News,,"['Discrimination', 'Organized Labor', 'Wages and Salaries', 'Race and Ethnicity', 'Black People', 'Transgender and Transsexuals', 'AIRPORTS', 'Immigration and Emigration']"
"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01,article,News,,"['Movies', 'Berlin International Film Festival', 'Politics and Government', 'Censorship', 'Awards, Decorations and Honors']"
"Democrats, if We Remain Divided, We’ll Fall",2020-03-02,article,Op-Ed,,"['Income Tax', 'Income Inequality', 'United States Economy']"
Trump Targets Biden Again as Democratic Race Hits Critical Stage,2020-03-03,article,News,,"['Presidential Election of 2020', 'Speeches and Statements']"
Intel’s Culture Needed Fixing. Its C.E.O. Is Shaking Things Up.,2020-03-01,article,News,,"['Computer Chips', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'Engineering and Engineers', 'Executives and Management (Theory)']"
Why South Carolina Was So Personal for Joe Biden,2020-03-01,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses']"
Nominee for Air Force Chief Would Be First African-American in Post,2020-03-02,article,News,,"['United States Defense and Military Forces', 'Black People', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'United States Politics and Government']"
Warnings From South Carolina,2020-03-02,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Black People', 'Polls and Public Opinion', 'Race and Ethnicity', 'Hispanic-Americans', 'Millennial Generation']"
"Seattle, Coronavirus, Amy Klobuchar: Your Monday Evening Briefing",2020-03-02,article,briefing,,[]
"Weekly News Quiz for Students: Coronavirus, Afghanistan, New York State Ban",2020-03-03,multimedia,Interactive Feature,,[]
2nd Death Near Seattle Adds to Signs Virus Is Spreading in U.S.,2020-03-02,article,News,,"['Coronavirus (2019-nCoV)', 'Nursing Homes', 'Epidemics']"
"Democrats, if We Remain Divided, We’ll Fall",2020-03-02,article,Op-Ed,,"['Income Tax', 'Income Inequality', 'United States Economy']"
Trump Targets Biden Again as Democratic Race Hits Critical Stage,2020-03-03,article,News,,"['Presidential Election of 2020', 'Speeches and Statements']"
Five of the Best Interviews From ‘Inside the Actors Studio’,2020-03-03,article,News,,"['Television', 'Movies']"
Miu Miu: Fall 2020,2020-03-03,multimedia,Slideshow,,['Paris Fashion Week']
Public Enemy Splits With Flavor Flav After Sanders Rally Dispute,2020-03-02,article,News,,['Presidential Election of 2020']
How Do They Make Plant-Based Meat Behave Like Beef?,2020-03-03,article,News,,"['Meat', 'Cooking and Cookbooks', 'Veganism', 'Science and Technology']"
Man Gets Over 5 Years in Prison for Stalking Families of Parkland Victims,2020-03-03,article,News,,"['Parkland, Fla, Shooting (2018)', 'Mass Shootings', 'Autism', 'Social Media', 'Stalking (Crime)', 'Cyberharassment']"
Apple Agrees to Pay Some iPhone Owners $25 Each,2020-03-02,article,News,,['iPhone']
I Went to Iraq to Take Photographs. I Stayed On as a Medic.,2020-03-03,article,News,,"['Civilian Casualties', 'United States Defense and Military Forces', 'Nursing and Nurses']"
Texas Primaries Will Help Shape the Race for Congress. Here’s What to Watch.,2020-03-03,article,News,,"['United States Politics and Government', 'Elections, House of Representatives', 'Elections, Senate', 'Endorsements', 'Primaries and Caucuses', 'Presidential Election of 2020']"
"A School Administrator Contracted Coronavirus on a Class Trip. A Week Later, Parents Found Out.",2020-03-03,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Private and Sectarian Schools', 'Tests (Medical)', 'Teachers and School Employees']"
"As Coronavirus Disrupts Factories, India Curbs Exports of Key Drugs",2020-03-03,article,News,,"['Drugs (Pharmaceuticals)', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'International Trade and World Market', 'ANTIBIOTICS', 'Vitamins', 'Economic Conditions and Trends', 'Factories and Manufacturing', 'Shortages']"
How to Survive a Quarantine,2020-03-03,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Swine Influenza', 'Quarantines']"
The Fed Has No Tools for an Outbreak. Here’s Why It Acted Anyway.,2020-03-03,article,News,,"['Coronavirus (2019-nCoV)', 'Interest Rates', 'Quantitative Easing']"
"Coronavirus in Iran, Markets, Israel Elections: Your Wednesday Briefing",2020-03-03,article,briefing,,[]
The Secrets of a Catskills Diner,2020-03-02,article,News,,"['Cooking and Cookbooks', 'Diners (Eating Places)']"
Yankees May Begin Season Without Aaron Judge or Giancarlo Stanton,2020-03-03,article,News,,"['Baseball', 'Sports Injuries']"
Alexander McQueen: Fall 2020,2020-03-02,multimedia,Slideshow,,['Paris Fashion Week']
Some Questions Already Seem Answered About Super Tuesday,2020-03-03,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'States (US)', 'United States Politics and Government', 'Polls and Public Opinion']"
Iran Crosses a Key Threshold: It Again Has Sufficient Fuel for a Bomb,2020-03-03,article,News,,"['Nuclear Weapons', 'Uranium', 'Stockpiling', 'Embargoes and Sanctions', 'United States International Relations']"
Le Crocodile Shows How a New York Brasserie Should Look and Taste,2020-03-03,article,Review,,"['Restaurants', 'Chefs', 'French Food (Cuisine)']"
Joe Biden Had a Big Night. He Needs Another in 72 Hours.,2020-03-01,article,News Analysis,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Campaign Finance', 'Voting and Voters', 'United States Politics and Government']"
Review: The Body Is Also a Percussive Instrument,2020-03-02,article,News,,['Dancing']
Oklahoma College Recruiter Lined Up High School Students by Skin Color and Hair Type,2020-03-03,article,News,,"['Race and Ethnicity', 'Colleges and Universities']"
A Trump Plan Breaks a Great Deal for Ranchers and Park Lovers,2020-03-03,article,Op-Ed,,"['Land Use Policies', 'Ranches', 'Livestock', 'Cattle', 'Conservation of Resources', 'United States Politics and Government', 'National Parks, Monuments and Seashores']"
‘Designing Women’ Play Will Debut This Year,2020-03-03,article,News,,"['Theater', 'Television']"
"Before You Spit in That Vial, Read This Book",2020-03-03,article,Review,,"['Books and Literature', 'Genetics and Heredity', 'Families and Family Life', 'DNA (Deoxyribonucleic Acid)', 'Genealogy', 'Race and Ethnicity']"
"In ‘Barn 8,’ a Plot to Steal a Million Chickens",2020-03-03,article,Review,,['Books and Literature']
