headline,date,doc_type,material_type,section,keywords
Shopping Guide: Bar Carts,2016-12-02,article,News,,"['Cocktails and Mixed Drinks', 'Interior Design and Furnishings', 'ALCOHOLIC BEVERAGES', 'Real Estate and Housing (Residential)', 'Furniture']"
Harper Lee’s Legacy Would Expand Under Plan for Town Square,2016-12-01,article,News,,"['Museums', 'Books and Literature', 'Writing and Writers']"
Blueberries for a Stranger,2016-12-01,article,Brief,,['Blueberries']
"Great Outdoors: Landscapes, Both Natural and Created by Human Hands",2016-12-01,article,Review,,['Books and Literature']
Question Facing Keith Ellison: Could He Lead D.N.C. as Part-Timer?,2016-12-03,article,News,,"['United States Politics and Government', 'Presidential Election of 2016']"
Examining the Artists of the Revolutionary Era,2016-12-02,article,Review,,"['Art', 'Books and Literature']"
"Sebastian Leone, Borough President Who Championed Brooklyn, Dies at 91",2016-12-01,article,Obituary (Obit),,['Deaths (Obituaries)']
"Donald Trump Thrusts Taiwan Back on the Table, Rattling a Region",2016-12-03,article,News,,['United States International Relations']
Downside of Lower Manhattan’s Boom: It’s Just Too Crowded,2016-12-02,article,News,,"['Building (Construction)', 'World Trade Center (Manhattan, NY)', 'September 11 (2001)', 'Real Estate and Housing (Residential)', 'Real Estate (Commercial)', '1 World Trade Center (Manhattan, NY)', 'Area Planning and Renewal', 'Waste Materials and Disposal']"
"Donald Trump Holds ‘Thank You’ Rally in Cincinnati, and Announces His Pick for Defense Secretary",2016-12-01,article,News,,"['United States Politics and Government', 'Labor and Jobs', 'Factories and Manufacturing', 'Federal Taxes (US)']"
Chinese Artists Redraw Boundaries in ‘Tales of Our Time’,2016-12-01,article,Review,,['Art']
"Derek Jeter Takes a Swing, and Steps Into Tiger Woods’s Spotlight",2016-12-01,article,News,,['Golf']
Pre-Holiday Spirit,2016-12-02,article,News,,"['Parties (Social)', 'Philanthropy']"
Mets’ Young Starters Come at Bargain Price in 2017,2016-12-03,article,News,,"['Baseball', 'Wages and Salaries']"
"Inner Peace in the Palm of Your Hand, for a Price",2016-12-03,article,News,,"['Meditation', 'Mobile Applications']"
L.P.G.A. Is Finally in View for Player From Swaziland,2016-12-02,article,News,,['Golf']
Anna Conte and Ryan Hodgdon: The World Is Their Oyster Now,2016-12-03,article,News,,['Weddings and Engagements']
Indonesian Police Arrest 11 for Suspected Treason,2016-12-02,article,News,,"[""Coups D'Etat and Attempted Coups D'Etat"", 'Demonstrations, Protests and Riots', 'Muslims and Islam', 'Politics and Government', 'Elections, Governors']"
Autistic in the Work Force,2016-12-01,article,Letter,,"['Autism', 'Labor and Jobs']"
‘A Gun Show’ Raises Questions Beyond the Music,2016-12-01,article,News,,"['Music', 'Gun Control']"
The Trump Transition Reality Show,2016-12-01,article,News,,"['Presidential Election of 2016', 'Podcasts']"
Dallas Cowboys Are 11-1 After Edging the Vikings,2016-12-02,article,News,,['Football']
Welcome to Savage Capitalism,2016-12-03,article,Op-Ed,,['Censorship']
Count Those Votes! Again!,2016-12-01,article,Op-Ed,,"['Electoral College', 'Presidential Election of 2016', 'Presidential Elections (US)']"
"Sichuan Dry Pot, from Subtle to Scorching, at MaLa Project",2016-12-01,article,Review,,"['Restaurants', 'Chinese Food (Cuisine)']"
Texas Again Places Obstacles in Front of Those Seeking Abortions,2016-12-02,article,News,,"['ABORTION', ""Women's Rights"", 'Birth Control and Family Planning', 'Funerals and Memorials', 'Cremation']"
Farhad’s and Mike’s Week in Tech: More Debate Over Facebook’s Role in Media,2016-12-03,article,News,,"['News and News Media', 'Social Media', 'Censorship', 'Mobile Applications']"
Charles Blow: Why We Must Not ‘Get Along’ With Donald Trump,2016-12-02,article,News,,['Podcasts']
‘Arbeit Macht Frei’ Gate Thought to Be Stolen From Dachau Is Found,2016-12-02,article,News,,"['Holocaust and the Nazi Era', 'Robberies and Thefts']"
Three Handsome Books on Country Living,2016-12-01,article,Review,,['Books and Literature']
Recount Bids in 3 States Seem the Longest of Long Shots,2016-12-01,article,News,,"['Presidential Election of 2016', 'Electoral College', 'Voting and Voters']"
Partial Recount Ordered in North Carolina Governor’s Race,2016-12-01,article,News,,"['Elections, Governors', 'Voting and Voters']"
"A One-Stop Artisanal Goods Shop, in Chinatown",2016-12-01,article,News,,"['Art', 'Design', 'Gifts']"
Where Unfair Voting Practices Begin,2016-12-03,article,Editorial,,"['Redistricting and Reapportionment', 'State Legislatures', 'Editorials']"
New York’s Noises? It’s Music to Her,2016-12-02,article,News,,"['Music', 'Ears and Hearing', 'Tests (Medical)', 'Genetics and Heredity']"
Donald Trump’s Cabinet Choices Deepen an Age-Old Republican Rift,2016-12-02,article,News,,"['Appointments and Executive Changes', 'United States Politics and Government', 'Presidential Election of 2016', 'Conservatism (US Politics)']"
"Locks, Mops and Bouffants: Two Books on Hair",2016-12-02,article,Review,,"['Books and Literature', 'Hair']"
"Next to the Horrors of Eugene O’Neill’s Life, His Plays Were Light Comedy",2016-12-02,article,Review,,"['Books and Literature', 'Writing and Writers']"
The Guys From ‘Government Sachs’,2016-12-01,article,News,,['Appointments and Executive Changes']
"Review: ‘Goodnight Brooklyn: The Story of Death by Audio,’ Alive in Spirit",2016-12-01,article,Review,,"['Documentary Films and Programs', 'Movies']"
It’s Trump’s Economy Now. What Will He Do With It?,2016-12-03,article,Editorial,,"['United States Economy', 'Labor and Jobs', 'Taxation', 'United States Politics and Government', 'Unemployment', 'Poverty']"
Ali Smith’s Homage to Public Libraries,2016-12-02,article,Review,,['Books and Literature']
The End of Catholic Marriage,2016-12-01,article,News,,"['Christians and Christianity', 'Divorce, Separations and Annulments', 'Marriages', 'Priests']"
Thursday’s N.F.L. Matchup: Dallas Cowboys (10-1) at Minnesota Vikings (6-5),2016-12-01,article,News,,['Football']
Queen Victoria in Fiction and Nonfiction,2016-12-01,article,Review,,['Books and Literature']
An Art-Filled Ballet Comes to Los Angeles,2016-12-01,article,News,,['Dancing']
Abe Ankumah of Nyansa: Are You a ‘First Principle’ Thinker?,2016-12-02,article,News,,['Executives and Management (Theory)']
Nacho Accompaniment,2016-12-01,article,News,,['Crossword Puzzles']
"Review: ‘Sky on Fire,’ or Is That Just a Gleaming C.G.I. Skyscraper?",2016-12-01,article,Review,,['Movies']
Teaching With: ‘A Conversation with My Black Son’,2016-12-02,article,News,,[]
Tony-Winning Play ‘The Humans’ Will Close on Broadway Jan. 15,2016-12-01,article,News,,['Theater']
What Tiger Woods’s Return Meant to One Man — His Caddie,2016-12-02,article,News,,['Golf']
"Formula One’s Season: Familiar, but With Twists and Turns",2016-12-03,article,News,,['Automobile Racing']
"G.O.P. Plans Immediate Repeal of Health Law, Then a Delay",2016-12-03,article,News,,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Law and Legislation', 'United States Politics and Government']"
"Right Wing, Left Wing?",2016-12-01,article,Letter,,['United States Politics and Government']
The Story of Claude Monet’s Water-Lily Masterworks,2016-12-02,article,Review,,"['Books and Literature', 'Art']"
South Korean Arrested After Fire at Birthplace of President’s Father,2016-12-01,article,News,,"['ARSON', 'Politics and Government']"
"Ex-Rikers Guard Kicked Ill Inmate to Death, Prosecutor Says at Trial",2016-12-02,article,News,,"['Prison Guards and Corrections Officers', 'Prisons and Prisoners', 'Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides']"
Canadian Journalist’s Detention at U.S. Border Raises Press Freedom Alarms,2016-12-02,article,News,,"['News Sources, Confidential Status of', 'Immigration and Emigration', 'Search and Seizure', 'Freedom of the Press']"
A Busy Trip Through Formula One’s Revolving Door,2016-12-03,article,News,,['Automobile Racing']
"Great Fictional Worlds From the Past 2,000 Years",2016-12-02,article,Review,,['Books and Literature']
Want to Check Out Canada? Hotels and Resorts Are Ready,2016-12-02,article,News,,"['Travel and Vacations', 'Elections', 'Hotels and Travel Lodgings', 'Adventure Travel']"
The Strip,2016-12-03,article,Op-Ed,,"['Social Security (US)', 'Medicare', 'Food Stamps', 'Welfare (US)']"
‘We Are Orphans Here’,2016-12-01,article,News,,"['Arab-Israeli War (1967)', 'Palestinians', 'Infrastructure (Public Works)', 'Refugees and Displaced Persons', 'Murders, Attempted Murders and Homicides', 'Middle East and Africa Migrant Crisis', 'Drug Abuse and Traffic']"
Ads Show Up on Breitbart and Brands Blame Technology,2016-12-02,article,News,,"['Online Advertising', 'ADVERTISING AND MARKETING', 'Data-Mining and Database Marketing']"
"Dolly Parton Pledges $1,000 a Month to Families Made Homeless by Tennessee Fires",2016-12-01,article,News,,"['Philanthropy', 'Families and Family Life', 'Homeless Persons', 'Wildfires']"
Ex-Advisers to Cuomo Plead Not Guilty in Bribery Scandal,2016-12-01,article,News,,"['Bribery and Kickbacks', 'Ethics and Official Misconduct']"
The Story Behind This Week’s Best Sellers,2016-12-02,article,List,,['Books and Literature']
Review: Michael Lewis on Two Well Matched (but Finally Mismatched) Men,2016-12-01,article,Review,,"['Books and Literature', 'Psychology and Psychologists']"
States’ Rights for the Left,2016-12-03,article,Op-Ed,,"['Law and Legislation', 'Federal-State Relations (US)', 'State Legislatures', 'Referendums', 'States (US)', 'United States Politics and Government']"
"A Look at J. M. W. Turner, Master of Landscapes and Networking",2016-12-02,article,Review,,"['Books and Literature', 'Art']"
An Actress at Home on the Upper West Side,2016-12-02,article,News,,"['Real Estate and Housing (Residential)', 'ACTORS AND ACTRESSES', 'Interior Design and Furnishings']"
Review: A Woman’s Horrific Unraveling in ‘The Eyes of My Mother’,2016-12-01,article,Review,,['Movies']
"Trump Speaks With Taiwan’s Leader, an Affront to China",2016-12-02,article,News,,"['United States Politics and Government', 'United States International Relations']"
"In Colombia, Turning a Peace Deal Into Reality",2016-12-02,article,Editorial,,['Editorials']
Does Gene Testing Spur Healthier Habits? Maybe Not,2016-12-02,article,News,,"['Genetics and Heredity', 'Diabetes', 'Exercise', 'Diet and Nutrition', 'Anxiety and Stress']"
A Subdued Vladimir Putin Calls for ‘Mutually Beneficial’ Ties With U.S.,2016-12-01,article,News,,"['United States International Relations', 'Nuclear Weapons', 'Speeches and Statements']"
The Freedom Party’s Second Chance in Austria,2016-12-01,article,Op-Ed,,['Elections']
"Anthony Weiner Fined $65,000 for Campaign Finance Violations",2016-12-01,article,News,,"['Fines (Penalties)', 'Campaign Finance', 'Elections, Mayors']"
"Miami, With Sun, Surf and Clubs, Now Has a Solid Art Scene",2016-12-01,article,News,,"['Art', 'Museums', 'ARCHITECTURE', 'Philanthropy', 'Art Basel Miami Beach', 'Collectors and Collections']"
The 10 Best Crime Novels of 2016,2016-12-02,article,Review,,['Books and Literature']
Important Arts Fair Looks for Balance in Miami Beach,2016-12-01,article,News,,"['Art Basel Miami Beach', 'Art']"
"Iceland Recovers, and Reykjavik Becomes a Hive of Development",2016-12-01,article,News,,"['Building (Construction)', 'Real Estate (Commercial)', 'Real Estate and Housing (Residential)', 'Mixed-Use Developments']"
Movie Listings for Dec. 2-8,2016-12-02,article,Schedule,,['Movies']
Marina Abramovic: What’s Art Without Danger?,2016-12-02,article,Review,,"['Books and Literature', 'Art']"
New York Today: ’Tis the Season for Caroling,2016-12-02,article,briefing,,[]
Review: Put on a Vest. Summon Magic. Beware of Moles. Save an Island.,2016-12-01,article,Review,,['Theater']
"ISIS, Afghanistan’s Accidental Broker?",2016-12-01,article,Op-Ed,,['Terrorism']
The 11.20.16 Issue,2016-12-02,article,News,,[]
Gambians Celebrate Defeat of Longtime President,2016-12-03,article,News,,[]
"Against All Odds, One Match Was All He Needed",2016-12-02,article,News,,"['Weddings and Engagements', 'Dating and Relationships', 'Online Dating', 'Widows and Widowers', 'Single Persons', 'Vows (Times Column)']"
"Pursuing a Dream in Film, With Tips From Spike Lee",2016-12-03,article,News,,[]
Dada and Beyond: The Many Artistic Lives of Francis Picabia,2016-12-02,article,Review,,"['Art', 'Books and Literature']"
10 New Books We Recommend This Week,2016-12-02,article,List,,['Books and Literature']
"An Aerie Ready for Artwork at One57, and Other Sales",2016-12-02,article,News,,"['Luxury Goods and Services', 'Real Estate and Housing (Residential)']"
Nestlé Reformulates Sugar and Says It Will Use Less in Its Candy,2016-12-01,article,News,,"['Sugar', 'Food', 'Inventions and Patents', 'Diet and Nutrition']"
Flourless Chocolate Cake Finds an Ancestor in Italy,2016-12-02,article,News,,"['Cooking and Cookbooks', 'Cakes', 'Chocolate']"
"On the Internet, to Be ‘Mom’ Is to Be Queen",2016-12-03,article,News,,"['Language and Languages', 'Social Media', 'Slang', 'Parenting']"
Conventional Home Mortgage Loan Limit to Rise Next Year,2016-12-02,article,Question,,"['Real Estate and Housing (Residential)', 'Mortgages']"
Josef Albers’s Science and Soul of Seeing,2016-12-01,article,Review,,['Art']
Want to Rev Up the Economy? Don’t Worry About the Trade Deficit,2016-12-02,article,News,,"['International Trade and World Market', 'United States Economy', 'United States Politics and Government', 'Taxation', 'US Dollar (Currency)', 'Labor and Jobs', 'Unemployment']"
A Documentary Star Is Born: The Girl Who Hunts With Eagles,2016-12-02,article,Question,,"['Sundance Film Festival (Park City, Utah)', 'Documentary Films and Programs', 'Academy Awards (Oscars)']"
"Deluged Immigration Courts, Where Cases Stall for Years, Begin to Buckle",2016-12-02,article,News,,"['Courts and the Judiciary', 'Immigration and Emigration', 'Illegal Immigration', 'Deportation', 'Asylum, Right of']"
"With Populist Anger Rising, Italy May Be Next Domino to Fall",2016-12-02,article,News,,"['Referendums', 'Politics and Government', 'Youth']"
An Experienced Choice for the Pentagon,2016-12-03,article,Editorial,,"['United States Defense and Military Forces', 'United States Politics and Government', 'Editorials', 'Appointments and Executive Changes']"
"Bowe Bergdahl, Facing Desertion Trial, Asks Obama for Pardon",2016-12-02,article,News,,"['Desertion (Military)', 'Amnesties, Commutations and Pardons', 'Afghanistan War (2001-14)', 'Courts-Martial', 'Prisoners of War', 'United States Defense and Military Forces']"
How Big Banks Are Putting Rain Forests in Peril,2016-12-03,article,News,,"['Forests and Forestry', 'Greenhouse Gas Emissions', 'Wildfires', 'Palm Oil', 'Global Warming', 'Banking and Financial Institutions']"
Trump and Carrier: How a Modern Economy Is Like a Parking Garage,2016-12-01,article,News,,"['Labor and Jobs', 'United States Economy', 'United States Politics and Government']"
"Trump Saved Jobs at Carrier, but More Midwest Jobs Are in Jeopardy",2016-12-01,article,News,,"['Labor and Jobs', 'Factories and Manufacturing', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Layoffs and Job Reductions']"
Colombia’s Congress Approves Peace Accord With FARC,2016-12-01,article,News,,['Politics and Government']
A Millennium of Undergarments,2016-12-02,article,Review,,['Books and Literature']
Octopuses and the Puzzle of Aging,2016-12-02,article,Op-Ed,,"['Octopus', 'Evolution (Biology)', 'Fish and Other Marine Life', 'Longevity']"
"An Under-the-Radar Art and Fashion Incubator, Courtesy of Alexander McQueen",2016-12-02,article,News,,"['Art', 'Fashion and Apparel']"
"The Best TV Shows and Movies New to Netflix, Hulu and More in December",2016-12-01,article,News,,"['Television', 'Movies']"
"‘Jackie’: Under the Widow’s Weeds, a Myth Marketer",2016-12-01,article,Review,,['Movies']
"Rye Whiskeys, Young and Bucking for Manhattans",2016-12-01,article,News,,"['Whiskey', 'Cocktails and Mixed Drinks', 'Cooking and Cookbooks']"
Assad’s Secret Santa,2016-12-02,article,Op-Ed,,[]
Magnificent Obsessions: Pursuits of a Lifetime,2016-12-01,article,News,,"['Memorabilia and Souvenirs', 'Holocaust and the Nazi Era', 'World War II (1939-45)', 'Japanese-Americans', 'ANTIQUES']"
A Great Deal for the Many,2016-12-03,article,Op-Ed,,"['United States Economy', 'Wages and Salaries', 'Tax Credits, Deductions and Exemptions', 'Labor and Jobs']"
Women of Thrones,2016-12-02,article,Review,,['Books and Literature']
Cespedes Wanted to Stay. Mets Wanted Him to Stay. Done Deal.,2016-12-01,article,News,,['Baseball']
"In the Bloom of Youth, the Giants Find the Seeds of Their Rebirth",2016-12-03,article,News,,"['Football', 'Coaches and Managers']"
Name Those Tunes: David Hajdu’s Pop Music Memories,2016-12-02,article,Review,,"['Books and Literature', 'Pop and Rock Music']"
"New King for Thailand as Crown Prince, Vajiralongkorn, Ascends to Throne",2016-12-01,article,News,,['Royal Families']
The Playlist: Burial and Laura Marling Slip Deeper Into the Void,2016-12-02,article,News,,"['Music', 'Video Recordings, Downloads and Streaming']"
Princess Cruise Lines to Pay $40 Million Fine for Illegal Dumping,2016-12-02,article,News,,"['Cruises', 'Fines (Penalties)', 'Water Pollution', 'Waste Materials and Disposal']"
The Private Life of Victorians,2016-12-01,article,Review,,['Books and Literature']
Politics and Commerce Collide at Art Basel Miami Beach,2016-12-02,article,News,,"['Art', 'Art Basel Miami Beach', 'United States Politics and Government']"
"Canada Today: Pipeline Expansion, Musical Comedy and Identity",2016-12-02,article,News,,['Pipelines']
"Teenagers in The Times | November, 2016",2016-12-02,article,News,,"['Colleges and Universities', 'Teenagers and Adolescence']"
China Exonerates Man It Executed for Murder in 1995,2016-12-02,article,News,,"['False Arrests, Convictions and Imprisonments', 'Capital Punishment', 'Amnesties, Commutations and Pardons', 'Confessions']"
"Meitu of China, Built on the Selfie, Could Be Worth $5.23 Billion in I.P.O.",2016-12-02,article,News,,"['Initial Public Offerings', 'Mobile Applications', 'Stocks and Bonds', 'Smartphones']"
A History of the Menorah,2016-12-02,article,Review,,"['Books and Literature', 'Jews and Judaism']"
10 Things to Do Now in NYC,2016-12-02,article,News,,['Culture (Arts)']
A Women’s Advocate Who’s Passionate About Progress,2016-12-03,article,Question,,"['Women and Girls', 'First Ladies (US)', 'Careers and Professions']"
President Obama Is Handing a Strong Economy to His Successor,2016-12-02,article,News,,"['Labor and Jobs', 'United States Economy', 'Unemployment', 'Wages and Salaries']"
Trump’s Win Gives Stocks in Private Prison Companies a Reprieve,2016-12-03,article,News,,"['Prisons and Prisoners', 'Immigration Detention']"
What Explains Our Obsession With Ancient Egypt?,2016-12-02,article,Review,,"['Books and Literature', 'Egyptian Civilization']"
When the Language of Politics Becomes a Minefield,2016-12-03,article,Op-Ed,,"['Fringe Groups and Movements', 'Discrimination', 'United States Politics and Government', 'News and News Media', 'Newspapers', 'Public Editor (Times Column)']"
A Place to Be Heard,2016-12-01,article,News,,"['Leukemia', 'Drugs (Pharmaceuticals)', 'Chemotherapy', 'Birth Defects', 'Doctors', 'Pregnancy and Childbirth']"
Confessions of an Amateur Tightrope Walker,2016-12-03,article,Op-Ed,,"['ACROBATS AND ACROBATICS', 'Circuses']"
Review: ‘Videofilia (and Other Viral Syndromes)’ Is a Digital Hall of Mirrors,2016-12-01,article,Review,,['Movies']
What to See in New York Art Galleries This Week,2016-12-01,article,News,,"['Art', 'Photography']"
Disarray Within the Democratic Party,2016-12-02,article,Letter,,['United States Politics and Government']
"Trump, a Free-Form Leader, Experiments and Invites Drama",2016-12-01,article,News,,['United States Politics and Government']
"From Michael Lewis, a Portrait of the Men Who Shaped ‘Moneyball’",2016-12-03,article,News,,"['Books and Literature', 'Psychology and Psychologists', 'Research', 'Economics (Theory and Philosophy)']"
A Ghost Story Leaps Through Time and Space,2016-12-02,article,Review,,['Books and Literature']
"Though Awash in Fakes, China Rethinks Counterfeit Hunters",2016-12-01,article,News,,"['Counterfeit Merchandise', 'Intellectual Property', 'Consumer Protection', 'Shopping and Retail']"
When Immigration Agents Came Knocking,2016-12-02,article,News,,"['Immigration and Emigration', 'Citizenship and Naturalization', 'Illegal Immigration', 'Families and Family Life']"
"A Trump Pick, and Why Indiana’s Strict Medicaid Rules Could Spread",2016-12-01,article,News,,"['Medicaid', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government']"
Comedy Listings for Dec. 2-8,2016-12-02,article,Schedule,,['Comedy and Humor']
"Council Bill Could Make Campaign Fraud Easier in New York, Critics Say",2016-12-03,article,News,,"['Campaign Finance', 'Frauds and Swindling', 'Elections']"
Afghan Security Crisis Sets Stage for Terrorists’ Resurgence,2016-12-02,article,News,,"['Terrorism', 'United States Defense and Military Forces', 'United States International Relations']"
Homes for Sale in New York and New Jersey,2016-12-02,article,News,,['Real Estate and Housing (Residential)']
Colliding Concerts Offer Double Hits of Mozart,2016-12-03,article,News,,"['Classical Music', 'Music']"
Quotation of the Day,2016-12-03,article,News,,[]
"All Your ‘Gilmore Girls: A Year in the Life’ Questions, Answered",2016-12-02,article,News,,[]
Financial Technology Start-Ups to Get a License to Bank,2016-12-02,article,News,,"['Regulation and Deregulation of Industry', 'Banking and Financial Institutions', 'Start-ups', 'Entrepreneurship', 'Consumer Protection']"
What the Alt-Right Really Means,2016-12-02,article,Op-Ed,,"['Whites', 'Fringe Groups and Movements', 'Discrimination', 'Tea Party Movement', 'Immigration and Emigration', 'Minorities', 'United States Politics and Government']"
Back Story: Novelist Rachel Kushner Visits a Refugee Camp in Jerusalem,2016-12-02,article,Question,,"['Writing and Writers', 'Palestinians', 'Refugees and Displaced Persons']"
"Fire at Warehouse Party in Oakland Kills at Least 9, With Dozens Missing",2016-12-03,article,News,,"['Fires and Firefighters', 'Bars and Nightclubs', 'Missing Persons', 'Deaths (Fatalities)']"
Student Contest + Lesson Plan | Write a Rap About the News of 2016,2016-12-01,article,News,,[]
"Hockey Players From Huntsville (Yes, Alabama) Start to Rise",2016-12-02,article,News,,"['Hockey, Ice']"
How the Media Covers Donald Trump’s Tweets,2016-12-01,article,Letter,,[]
Inside The New York Times Book Review: 100 Notable Books of 2016,2016-12-02,article,News,,['Books and Literature']
Big Beautiful Books for Small People,2016-12-01,article,Review,,['Books and Literature']
Dance Listings for Dec. 2-8,2016-12-02,article,Schedule,,['Dancing']
"For Mexico’s ‘Beatlemaniacos,’ All You Need Is Nostalgia",2016-12-02,article,News,,['Music']
Activist Fund Has Tough Sell to Get Rockwell to Rethink Deal,2016-12-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
Is Snapchat a Revolutionary Form of Social Media?,2016-12-02,article,News,,[]
Dutch Ask E.U. to Pressure Turkey Over Crackdown,2016-12-01,article,News,,"[""Coups D'Etat and Attempted Coups D'Etat""]"
"Trump, Finally Explained",2016-12-03,article,Op-Ed,,"['Memory', 'United States Politics and Government']"
"The Week in Pictures: Dec. 2, 2016",2016-12-02,article,News,,[]
