headline,date,doc_type,material_type,section,keywords
"How the Candidates Fared in Georgia, Massachusetts, Texas and Virginia",2016-03-02,article,News,,"['Presidential Election of 2016', 'Elections', 'Voting and Voters']"
Americans Are Speaking. Republicans Aren’t Listening.,2016-03-03,article,News,,[]
"Review: ‘Adult Documentary’ Is Dense and Difficult, Including the Carpet",2016-03-02,article,Review,,['Dancing']
Chinese Brewer to Buy SABMiller’s Stake in Snow Beer Maker,2016-03-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Antitrust Laws and Competition Issues', 'Beer']"
Aziz Ansari Goes to India,2016-03-01,article,News,,"['ACTORS AND ACTRESSES', 'Travel and Vacations', 'Food']"
Security Logs of Hillary Clinton’s Email Server Are Said to Show No Evidence of Hacking,2016-03-03,article,News,,"['E-Mail', 'Computer Security']"
"Europe, Reeling From Strain, Tells Economic Migrants: Don’t Bother",2016-03-03,article,News,,"['Middle East and Africa Migrant Crisis', 'Refugees and Displaced Persons']"
"Ben Carson, Seeing No ‘Path Forward,’ Signals End to Candidacy",2016-03-02,article,News,,"['Presidential Election of 2016', 'Debates (Political)']"
"Toxic Moss in Portland, Ore., Shakes City’s Green Ideals",2016-03-02,article,News,,"['Hazardous and Toxic Substances', 'Factories and Manufacturing', 'Cancer', 'Glass']"
The Best Bags of London and Milan Fashion Weeks,2016-03-01,article,News,,"['Handbags and Purses', 'Fashion and Apparel']"
White House Officials Soften Approach at RSA Conference,2016-03-02,article,News,,"['Computer Security', 'Privacy', 'Surveillance of Citizens by Government', 'United States Politics and Government']"
Turkey Cracks Down on Insults to President Erdogan,2016-03-02,article,News,,"['Freedom of Speech and Expression', 'Censorship', 'News and News Media', 'Human Rights and Human Rights Violations']"
P.K. Subban’s Bare-Bones Gym Routine,2016-03-03,article,News,,"['Exercise', 'Hockey, Ice']"
"At the Armory Show, Little-Seen Works by an Acclaimed Photographer",2016-03-01,article,News,,"['Photography', 'ARMORY SHOW, THE INTERNATIONAL FAIR OF NEW ART (NYC)']"
Morning Agenda: Rattling the Framework of Postcrisis Regulation,2016-03-03,article,News,,"['Deaths (Obituaries)', 'JAPAN', 'Luggage and Packing', 'Science and Technology', 'Shopping and Retail', 'Television', 'Venture Capital']"
New Jersey Man Charged in Hit-and-Run Death of New York City Officer,2016-03-01,article,News,,"['Hit-and-Run Drivers', 'Police']"
Classical Music Listings for March 4-10,2016-03-03,article,Schedule,,['Classical Music']
What to Watch Tuesday,2016-03-01,article,Schedule,,"['Television', 'Movies', 'Web-Original Programming']"
Chief Justice Rejects Effort to Block E.P.A. Limit on Power Plants,2016-03-03,article,News,,"['Greenhouse Gas Emissions', 'Factories and Manufacturing', 'Coal', 'Environment', 'Regulation and Deregulation of Industry']"
"Genesis Breyer P-Orridge, a Shape-Shifter, Pays Homage to Hindu Myths",2016-03-02,article,News,,['Art']
Amazon Introduces 2 Alexa Voice-Controlled Devices,2016-03-03,article,News,,"['Voice Recognition Systems', 'Wireless Communications', 'Bluetooth Wireless Technology']"
Russian Prosecutors Seek 23-Year Prison Term for Ukrainian Pilot,2016-03-03,article,News,,"['Murders, Attempted Murders and Homicides', 'News and News Media', 'Defense and Military Forces']"
"Three’s a Trend: Big, Voluminous Sleeves",2016-03-03,article,News,,"['Fashion and Apparel', 'Paris Fashion Week']"
"Toyota Adds 331,000 Vehicles to Takata Airbag Recall",2016-03-03,article,News,,"['Automobile Safety Features and Defects', 'Recalls and Bans of Products']"
Transcript of Mitt Romney’s Speech on Donald Trump,2016-03-03,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'United States International Relations', 'Presidents and Presidency (US)']"
It’s All in the Details at Paris Fashion Week,2016-03-02,article,News,,"['Paris Fashion Week', 'Fashion and Apparel']"
"On the Costa Brava of Spain, a Sea Urchin Quest",2016-03-02,article,News,,"['Travel and Vacations', 'Seafood', 'Fish and Other Marine Life', 'Cooking and Cookbooks', 'Restaurants']"
"Beneath Hillary Clinton’s Super Tuesday Wins, Signs of Turnout Trouble",2016-03-02,article,News,,"['Presidential Election of 2016', 'Blacks', 'Black People', 'Hispanic-Americans', 'Youth', 'Voting and Voters']"
South Dakota Governor Vetoes Restriction on Transgender Bathroom Access,2016-03-01,article,News,,"['Transgender and Transsexuals', 'Bathrooms and Toilets', 'Discrimination', 'Title IX (Gender Discrimination Legislation)', 'Vetoes (US)']"
When the Kitchen Is Also a Bedroom: Overcrowding Worsens in New York,2016-03-01,article,News,,"['Real Estate and Housing (Residential)', 'Affordable Housing']"
"‘Spotlight’ Oscar Warms Boston Globe, and Journalism",2016-03-01,article,News,,"['Academy Awards (Oscars)', 'Movies', 'Newspapers']"
"Your Tuesday Evening Briefing: Donald Trump, iPhone, Scott Kelly",2016-03-01,article,News,,[]
"Kathleen Hanna’s Most Prized, and Confounding, Piece of Art",2016-03-03,article,News,,"['Art', 'Sculpture', 'Music']"
"Feed Your Dog, Feed Your Soul",2016-03-01,article,News,,"['Dogs', 'Psychology and Psychologists', 'Therapy and Rehabilitation']"
"Death Toll in Ukraine Conflict Hits 9,160, U.N. Says",2016-03-03,article,News,,"['Civilian Casualties', 'Deaths (Fatalities)']"
Olympics Is Opening Its Rings to Professional Boxers,2016-03-01,article,News,,"['Boxing', 'Olympic Games (2016)', 'Olympic Games']"
"Stuart J. Beck, American Champion of a Pacific Island Nation, Dies at 69",2016-03-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Diplomatic Service, Embassies and Consulates']"
Prosecutors Lay Out Case Against Suspect in Destruction of Mali Shrines,2016-03-01,article,News,,"['Historic Buildings and Sites', 'War Crimes, Genocide and Crimes Against Humanity', 'Muslims and Islam', 'ARCHAEOLOGY AND ANTHROPOLOGY']"
Judge John Hodgman on Requesting a Nickname,2016-03-02,article,News,,"['Dating and Relationships', 'Names, Personal', 'Comedy and Humor']"
Super Tuesday Coverage Delivers Strong TV Ratings,2016-03-02,article,News,,"['Television', 'Ratings (Audience Measurement)', 'News and News Media', 'Primaries and Caucuses']"
2002 Letter on Eavesdropping Is Made Public,2016-03-01,article,Brief,,"['Wiretapping and Other Eavesdropping Devices and Methods', 'Surveillance of Citizens by Government']"
The Daily Bag: Dries Van Noten,2016-03-03,article,News,,"['Paris Fashion Week', 'Fashion and Apparel']"
"‘You Could Look It Up,’ by Jack Lynch",2016-03-03,article,Review,,['Books and Literature']
"In Scandal at Puerto Rico Utility, Ex-Fuel Buyer Insists He Took No Bribes",2016-03-03,article,News,,"['Bribery and Kickbacks', 'Conflicts of Interest', 'Oil (Petroleum) and Gasoline']"
Possible N.J. Transit Train Strike Raises Anxiety Among Commuters,2016-03-02,article,News,,"['Strikes', 'Organized Labor', 'Commuting', 'Transit Systems']"
Bill Cosby’s Sexual Assault Case Is Halted Pending Appeals Court’s Review,2016-03-01,article,News,,['Sex Crimes']
Jobs for Minorities,2016-03-03,article,Letter,,"['Unemployment', 'Minorities']"
"The Sioux Nickname Is Gone, but North Dakota Hockey Fans Haven’t Moved On",2016-03-02,article,News,,"['Hockey, Ice', 'Names, Organizational', 'Native Americans', 'College Athletics']"
What to Watch Wednesday,2016-03-02,article,Schedule,,"['Television', 'Web-Original Programming']"
Review: ‘Colliding Dreams’ Explores Varying Viewpoints on Zionism,2016-03-03,article,Review,,"['Movies', 'Documentary Films and Programs', 'Zionism']"
Facts & Figures: A Drop in Marijuana Smuggling,2016-03-03,article,News,,"['Drug Abuse and Traffic', 'Law and Legislation', 'Marijuana', 'Smuggling']"
Bob Dylan’s Secret Archive,2016-03-02,article,News,,"['Music', 'Archives and Records', 'Colleges and Universities', 'Books and Literature']"
The Moment We Knew Donald Trump Was Here to Stay,2016-03-03,article,News,,['Presidential Election of 2016']
Iran Election Boosts President Rouhani,2016-03-01,article,Editorial,,"['Editorials', 'Elections', 'United States International Relations']"
Steps We Can Take to Prevent Opioid Abuse,2016-03-03,article,Letter,,['Drug Abuse and Traffic']
High Rate of Gun Deaths,2016-03-01,article,Letter,,"['Deaths (Fatalities)', 'Gun Control']"
Sauerkraut Rolls and Other Shanghai Surprises at Yaso Tangbao,2016-03-03,article,Review,,['Restaurants']
1916: Village a Rock Amid War,2016-03-03,article,News,,['World War I (1914-18)']
Devils Deal Lee Stempniak Amid Final Whirl of Trades,2016-03-01,article,News,,"['Hockey, Ice', 'Trades (Sports)']"
Idris Elba to Star in Film of Stephen King’s ‘Dark Tower’,2016-03-01,article,News,,['Movies']
Davis Cup Controversy Proves Not All Records Age Gracefully,2016-03-01,article,News,,"['Tennis', 'Records and Achievements', 'Davis Cup']"
The Top 10 Moments From Milan Fashion Week,2016-03-03,article,News,,['Milan Fashion Week']
"Twilight in the House of Ghibli, as ‘The Boy and the Beast’ Roars",2016-03-03,article,News,,"['Movies', 'ANIMATED FILMS', ""New York International Children's Film Festival""]"
Republicans Have a Stake in Making a Deal on a Supreme Court Justice,2016-03-03,article,News,,"['Presidential Election of 2016', 'Appointments and Executive Changes']"
The Myth of Trump-Hating Republicans,2016-03-02,article,News,,"['Presidential Election of 2016', 'Presidential Elections (US)', 'Primaries and Caucuses', 'United States Politics and Government']"
"Delmer Berg, Last of American Volunteers in Spanish Civil War, Dies at 100",2016-03-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Spanish Civil War (1936-39)']"
Super Tuesday: Analysis,2016-03-01,article,News,,"['Elections', 'Presidential Election of 2016', 'Primaries and Caucuses']"
"In a Harvard Scholar’s 18th-Century History, Glimpses of Modern China",2016-03-01,article,News,,"['History (Academic Subject)', 'Books and Literature']"
"March 1, 2016 — Pictures of the Day",2016-03-01,article,News,,[]
Gender Studies | 25 Teenagers Recommend Readings for Women’s History Month,2016-03-03,article,News,,[]
Why Barnes & Noble Isn’t Going Away Yet,2016-03-03,article,News,,"['Book Trade and Publishing', 'Shopping and Retail', 'Company Reports']"
Elliott Discloses Stake in Qlik Technologies,2016-03-03,article,News,,['Shareholder Rights and Activism']
Anti-Trump Republicans Call for a Third-Party Option,2016-03-02,article,News,,"['Presidential Election of 2016', 'Voting and Voters', 'Third-Party Politics (US)', 'Primaries and Caucuses', 'United States Politics and Government']"
A Wounded Marco Rubio Falls Back to Florida,2016-03-03,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
A BuzzFeed Founder’s Costa Rican Hideaway,2016-03-02,article,News,,"['Travel and Vacations', 'Surfing', 'Beaches', 'Hotels and Travel Lodgings']"
Owner of N.Y.S.E. Confirms Interest in London Stock Exchange,2016-03-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Stocks and Bonds']"
"Donald Trump Held Briefing With Richard Haass, Head of Council on Foreign Relations",2016-03-03,article,News,,['Presidential Election of 2016']
Thousands Honor Virginia Officer Killed on Her First Day on the Job,2016-03-02,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']"
"Apple Gets Tech Industry Backing in iPhone Dispute, Despite Misgivings",2016-03-03,article,News,,"['Surveillance of Citizens by Government', 'Privacy', 'iPhone', 'San Bernardino, Calif, Shooting (2015)', 'Polls and Public Opinion', 'Electronic Communications Privacy Act']"
"Trump, or Anyone but Trump",2016-03-02,article,Op-Ed,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
A Look at the Met Breuer Before the Doors Open,2016-03-01,article,News,,"['ARCHITECTURE', 'Art']"
"Summonses, Not Arrests, for Small Crimes in Manhattan",2016-03-02,article,News,,"['Law and Legislation', 'Crime and Criminals', 'Fines (Penalties)']"
How to Stay Sane on a Business Trip,2016-03-01,article,News,,"['Business Travel', 'Hotels and Travel Lodgings', 'Depression (Mental)']"
"At Memorial, Scalia Remembered as Happy Combatant",2016-03-01,article,News,,['Funerals and Memorials']
"Trade Center Transit Hub Draws Mixed Reviews, From ‘Turkey Carcass’ to ‘Angels’ Wings’",2016-03-02,article,News,,"['Stations and Terminals (Passenger)', 'World Trade Center (Manhattan, NY)', 'ARCHITECTURE']"
Europe Stalls,2016-03-01,article,News,,[]
Quotation of the Day,2016-03-03,article,Quote,,[]
Spain’s Socialist Leader Takes His Shot at Forming a Government,2016-03-01,article,News,,"['Elections', 'Legislatures and Parliaments']"
"American Dance Festival to Feature Pilobolus, Stephen Petronio Company and More",2016-03-02,article,News,,"['AMERICAN DANCE FESTIVAL', 'Dancing']"
Seattle Underbelly Exposed as Homeless Camp Violence Flares,2016-03-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Homeless Persons', 'Drug Abuse and Traffic']"
Does a Carbon Tax Work? Ask British Columbia,2016-03-01,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Presidential Election of 2016', 'Carbon Caps and Emissions Trading Programs']"
"Review: In ‘The Boy and the Beast,’ Learning From Anime Animals",2016-03-03,article,Review,,['Movies']
Miramax Is Bought by the Qatari beIN Media Group,2016-03-03,article,News,,"['Mergers, Acquisitions and Divestitures', 'Movies']"
"After Super Tuesday, Bracing for a President Trump",2016-03-02,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government']"
Lindsey Graham May Back Ted Cruz as ‘Only Way to Stop Donald Trump’,2016-03-02,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
J.J. Abrams Takes Steps to Lift Diversity in Filmmaking,2016-03-02,article,News,,['Movies']
"Henrik Lundqvist, Hockey’s Fashion Leader",2016-03-03,article,News,,['Fashion and Apparel']
Museum & Gallery Listings for March 4-10,2016-03-03,article,Schedule,,"['Art', 'Culture (Arts)', 'Sculpture', 'Museums']"
"Without Naming Names, Hillary Clinton Focuses on Potential Rival",2016-03-03,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
Big Earthquake Strikes Off Indonesia; Little Damage Reported,2016-03-02,article,List,,"['Earthquakes', 'Tidal Waves and Tsunamis']"
Review: Daniel Lebhardt Shows Daring Command in a New York Debut,2016-03-02,article,Review,,['Music']
Gov. Rick Scott Says No Endorsement Before Florida Primary,2016-03-03,article,News,,"['Endorsements', 'Presidential Election of 2016']"
State Department Fixes Unfair Visa Change,2016-03-01,article,News,,"['Immigration and Emigration', 'Translation and Interpreters', 'United States Politics and Government', 'Visas']"
"Ted Cruz’s Victory Speech: F.D.R., J.F.K. and L.O.L.",2016-03-02,article,News,,['Presidential Election of 2016']
"Mikhail Baryshnikov and Joseph Brodsky, in a Song of Exiled Russians",2016-03-02,article,News,,"['Theater', 'Dancing', 'Poetry and Poets']"
U.N. Toughens Sanctions on North Korea in Response to Its Nuclear Program,2016-03-02,article,News,,"['United States International Relations', 'Nuclear Weapons', 'Nuclear Tests', 'Embargoes and Sanctions', 'Missiles and Missile Defense Systems', 'International Relations', 'Human Rights and Human Rights Violations', 'International Trade and World Market', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']"
Restoring a Home for Scholars at the New York Public Library,2016-03-02,article,News,,"['Restoration and Renovation', 'Libraries and Librarians', 'Murals', 'Art']"
Why They Voted for Clinton,2016-03-02,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
Keeping Track of Windows Updates,2016-03-01,article,Question,,"['Windows (Operating System)', 'Software', 'Computers and the Internet']"
F.B.I. Error Locked San Bernardino Attacker’s iPhone,2016-03-01,article,News,,"['Privacy', 'San Bernardino, Calif, Shooting (2015)', 'Surveillance of Citizens by Government', 'iPhone']"
"Probiotics Are Common in Hospitals, but Evidence Is Lacking",2016-03-03,article,News,,"['Clostridium Difficile (Bacterium)', 'Probiotics']"
"Aboriginal Art, From an Isolated Part of Australia, Resonates Far",2016-03-02,article,News,,"['ABORIGINES', 'Art']"
Ivy League Moves to Eliminate Tackling at Football Practices,2016-03-01,article,News,,"['Football (College)', 'Concussions']"
"Mount Vernon, N.Y., Police Found Not Responsible for Woman’s Death in Holding Cell",2016-03-03,article,News,,"['Police Brutality, Misconduct and Shootings', 'Prisons and Prisoners', 'Police', 'Deaths (Fatalities)']"
Review: ‘The Circus’ Is Reality TV for a Reality-TV Presidential Race,2016-03-02,article,Review,,"['Television', 'Presidential Election of 2016']"
Gov. Christie Looks Pensive and Perplexed in Donald Trump’s Shadow,2016-03-02,article,News,,"['Endorsements', 'Governors (US)', 'Presidential Election of 2016', 'Primaries and Caucuses']"
"With Clear Vision, Two Americans Brace for Rio’s Polluted Waters",2016-03-03,article,News,,"['Sailboats and Sailing', 'Olympic Games (2016)', 'Water Pollution']"
Student Question | Do We Need a Better Way to Teach Math?,2016-03-02,article,News,,[]
Protecting Alberto Ginastera From Oblivion,2016-03-02,article,News,,"['Music', 'Classical Music']"
Man Accused of Gay-Bias Killing Says He Acted in Self-Defense,2016-03-02,article,News,,"['Murders, Attempted Murders and Homicides', 'Hate Crimes']"
Letters: ‘Lit Up’,2016-03-02,article,Letter,,['Books and Literature']
A New Closeup for a Morgan Library Treasure,2016-03-01,article,News,,"['Bookbinding', 'Manuscripts', 'Middle Ages (Historical Period)']"
"Gael García Bernal, Demetri Martin at Tribeca Film Festival",2016-03-02,article,News,,"['Tribeca Film Festival (NYC)', 'Movies']"
"Good, Bad and Mad: Andrew Rosenthal on the News",2016-03-02,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'Demonstrations, Protests and Riots', 'Indecency, Obscenity and Profanity']"
Sallie Krawcheck Joins Board of Software Start-Up,2016-03-01,article,News,,"['Boards of Directors', 'Start-ups']"
Is It Worth Stopping Trump?,2016-03-03,article,News,,[]
Turnaround at Rolls-Royce Could Be Imperiled,2016-03-02,article,News,,['Shareholder Rights and Activism']
"Dennis Walcott, Former Schools Chancellor, Is Named C.E.O. of Queens Library",2016-03-02,article,News,,"['Libraries and Librarians', 'Appointments and Executive Changes']"
"In Australia, Noma Forages for Ingredients and Inspiration",2016-03-01,article,News,,"['Restaurants', 'Pop-Up Stores and Restaurants']"
CNN’s ‘Race for the White House’ Provides Heated Moments of Campaigns Past,2016-03-02,article,News,,"['Television', 'Politics and Government', 'Presidents and Presidency (US)']"
What Not to Miss at the Art Show at the Armory,2016-03-03,article,News,,['Art']
"Pennsylvania Diocese Leaders Knew of Sex Abuse for Decades, Grand Jury Says",2016-03-02,article,News,,"['Sex Crimes', 'Child Abuse and Neglect']"
Your Next Lesson: Pomerol,2016-03-03,article,News,,"['Wines', 'Merlot (Wine)']"
1941: Nazi Troops Move Into Bulgaria,2016-03-01,article,News,,['World War II (1939-45)']
Melissa Harris-Perry Says MSNBC Show Deserved ‘Proper Burial’,2016-03-03,article,News,,"['Television', 'News and News Media', 'Race and Ethnicity']"
Well Family: A New Name and New Home for Motherlode,2016-03-03,article,News,,"['Children and Childhood', 'Families and Family Life', 'Parenting']"
UBS’s French Business Faces Inquiry Into Possible Witness Tampering,2016-03-03,article,News,,"['Banking and Financial Institutions', 'Tax Evasion']"
