headline,date,doc_type,material_type,section,keywords
"First the Trauma, Now the Grief and the Angst, for Britons in Brussels",2016-11-01,article,News,,"['Great Britain Withdrawal from EU (Brexit)', 'Referendums']"
"Black Turnout Soft in Early Voting, Boding Ill for Hillary Clinton",2016-11-02,article,News,,"['Blacks', 'Black People', 'Presidential Election of 2016', 'Voting and Voters']"
Iraqis Fear ‘Bloodshed Will Continue’ After Mosul if Sectarian Tensions Aren’t Addressed,2016-11-03,article,News Analysis,,"['Sunni Muslims', 'Shiite Muslims']"
Don’t Bother With National Polls,2016-11-03,article,Op-Ed,,"['Presidential Election of 2016', 'Polls and Public Opinion']"
Mosul Neighbors Wake Up to a Day Without ISIS,2016-11-02,article,News,,"['Terrorism', 'Smoking and Tobacco']"
"In Russia, a Western Taste for High-End Auto Sales",2016-11-03,article,News,,"['Automobiles', 'Luxury Goods and Services']"
Bundy Verdict Puts a Target on the Backs of Federal Workers,2016-11-01,article,Op-Ed,,"['Federal Lands', 'Government Employees']"
FilmStruck Streaming Service Places a Big Bet on Cinephiles,2016-11-01,article,News,,"['Movies', 'Television', 'Video Recordings, Downloads and Streaming']"
Tech-Minded Performances Are Coming to the Coil Festival,2016-11-02,article,News,,"['Dancing', 'Coil Festival', 'Theater']"
"Hatched From Peanuts, the South’s Hot New Oil",2016-11-01,article,News,,"['Peanuts', 'Oils and Fats', 'Agriculture and Farming', 'Cooking and Cookbooks', 'Chefs', 'Food']"
How Economic Gobbledygook Divides Us,2016-11-01,article,News,,"['Language and Languages', 'Banking and Financial Institutions', 'Economics (Theory and Philosophy)', 'Subprime Mortgage Crisis']"
How Do You Say ‘Vote for Clinton’ in Spanish? Ask the Abuelas,2016-11-01,article,News,,"['Presidential Election of 2016', 'Hispanic-Americans']"
Ebola Evolved Into Deadlier Enemy During the African Epidemic,2016-11-03,article,News,,"['Ebola Virus', 'Epidemics']"
"Xi Jinping May be ‘Core Leader’ of China, but He’s Still Really Nervous",2016-11-01,article,News Analysis,,[]
Donations to Religious Institutions Fall as Values Change,2016-11-03,article,News,,"['Religion and Belief', 'Jews and Judaism', 'Philanthropy', 'Muslims and Islam', 'Mormons (Church of Jesus Christ of Latter-Day Saints)', 'Methodist Church']"
"In 1997, an Indians Title Was Put in Writing, Until the Story Changed",2016-11-01,article,News,,"['Baseball', 'World Series']"
A Powerful Story of Cuban Exiles Has Classical Overtones,2016-11-01,article,Review,,['Books and Literature']
37th World Series Game 7 Represents Rare Opportunity for Cubs or Indians,2016-11-02,article,News,,"['Baseball', 'World Series']"
Review: ‘Big Baby D.R.A.M.’ Finds a Rapper-Singer in Whimsy Mode,2016-11-02,article,Review,,"['Rap and Hip-Hop', 'Music']"
News of Charges in Price-Fixing Inquiry Sends Pharmaceuticals Tumbling,2016-11-03,article,News,,"['Drugs (Pharmaceuticals)', 'Generic Brands and Products', 'Antitrust Laws and Competition Issues', 'Prices (Fares, Fees and Rates)']"
"New York Area Has the Nation’s 3 Worst Airports, Study Says",2016-11-03,article,News,,"['AIRPORTS', 'Delays (Transportation)']"
"Jacob Zuma’s Administration Should Be Investigated, South Africa Watchdog Says",2016-11-02,article,News,,['Corruption (Institutional)']
"Stanford Lipsey, 89, Publisher Whose Nebraska Weeklies Won Pulitzer, Dies",2016-11-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Newspapers']"
"With Win Over Barcelona, Manchester City Begins to Write Its Own History",2016-11-02,article,News,,"['Soccer', 'UEFA Champions League (Soccer)']"
Review: ‘The Ivory Game’ Follows the Fight to Protect Elephants,2016-11-03,article,Review,,"['Documentary Films and Programs', 'Poaching (Wildlife)', 'Elephants', 'Ivory', 'Movies']"
The ’90s Designer Making a Big Comeback — All Over the Runways,2016-11-03,article,News,,"['Fashion and Apparel', 'Nineteen Hundred Nineties']"
"Pollution Accord Is Set for Global Flights, but Tasks Remain",2016-11-03,article,News,,"['Greenhouse Gas Emissions', 'Carbon Caps and Emissions Trading Programs', 'Carbon Dioxide', 'Fuel Emissions (Transportation)', 'AIRLINES AND AIRPLANES', 'Global Warming', 'Fuel Efficiency', 'United Nations Framework Convention on Climate Change', 'AIR POLLUTION']"
François-Paul Journe’s Motto? ‘He Invented It and Made It.’,2016-11-01,article,News,,['Watches and Clocks']
Veterans and the Candidates,2016-11-03,article,Letter,,"['Veterans', 'Presidential Election of 2016']"
Hindu Temples and Homes in Bangladesh Are Attacked by Muslim Crowds,2016-11-02,article,News,,"['Hinduism', 'Muslims and Islam', 'Vandalism']"
"With a Curse-Breaking Hit, Ben Zobrist Lives a Dream He Never Expected",2016-11-03,article,News,,"['Baseball', 'World Series']"
Gannett Abandons Effort to Buy the Newspaper Publisher Tronc,2016-11-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Newspapers']"
The New York Times Best Illustrated Children’s Books of 2016,2016-11-03,article,News,,['Books and Literature']
"Twitchy, Sweaty, but Triumphant: Cubs Go Home as Winners at Last",2016-11-03,article,News,,"['Baseball', 'World Series']"
"In a Bar in Chicago, the Real M.V.P.s of the Series Got It Done",2016-11-03,article,News,,"['Baseball', 'Superstitions', 'World Series', 'Bars and Nightclubs']"
Montreal Police Face a Storm of Criticism Over Surveillance of a Journalist,2016-11-01,article,News,,"['Surveillance of Citizens by Government', 'Freedom of the Press', 'Police Brutality, Misconduct and Shootings']"
"‘Rules of the Game,’ a Multilayered Dance, Is Coming to BAM",2016-11-02,article,News,,['Dancing']
Worth the Wait: A Westchester One-Bedroom,2016-11-03,article,News,,['Real Estate and Housing (Residential)']
Review: ‘Doctor Strange’ and His Most Excellent Adventure,2016-11-03,article,Review,,['Movies']
"Hillary Clinton, Michel Aoun, Mosul: Your Tuesday Briefing",2016-11-01,article,briefing,,[]
When Hillary and Donald Were Friends,2016-11-02,article,News,,['Presidential Election of 2016']
James Comey’s Self-Righteous Meddling,2016-11-02,article,Op-Ed,,"['Presidential Election of 2016', 'Classified Information and State Secrets', 'E-Mail']"
A Judge Keeps His Eye on Police Spies,2016-11-02,article,Editorial,,"['Surveillance of Citizens by Government', 'Muslim Americans', 'Espionage and Intelligence Services', 'Editorials']"
A Survivor With a Steely Resolve That Can Inspire and Inflame,2016-11-01,article,News,,"['Presidential Election of 2016', 'United States Politics and Government']"
What Does Modest Fashion Mean?,2016-11-01,article,News,,"['Fashion and Apparel', 'Religion and Belief', 'Women and Girls', 'Muslims and Islam', 'Jews and Judaism', 'Christians and Christianity']"
Move Over Bill Murray and Eddie Vedder! I’m a Cubbie,2016-11-01,article,Op-Ed,,"['Baseball', 'World Series']"
Atlantic Theater Company Has a New Musical From David Yazbek,2016-11-02,article,News,,['Theater']
Mark Leckey Captures the Exuberance of Pre-‘Brexit’ Britain,2016-11-03,article,Review,,['Art']
5 Twombly Sculptures to Join His Paintings at Philadelphia Museum,2016-11-03,article,News,,"['Museums', 'Art']"
Growing Up Gay to a Glam Rock Soundtrack,2016-11-03,article,News,,"['Pop and Rock Music', 'Homosexuality and Bisexuality', 'Music']"
"Miriam Weinstein, Mother and Backbone of Original Miramax, Dies at 90",2016-11-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Movies']"
Family Disputes and a Nasty Can of Beans: Hillary Clinton as Litigator,2016-11-03,article,News,,"['Presidential Election of 2016', 'Legal Profession']"
F.B.I.’s Email Disclosure Broke a Pattern Followed Even This Summer,2016-11-02,article,News,,"['Presidential Election of 2016', 'E-Mail', 'Classified Information and State Secrets']"
Iowa Police Arrest Suspect in ‘Ambush’ Killings of 2 Officers,2016-11-02,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']"
7 Fall Shows You Should Be Watching — And How to Catch Up,2016-11-02,article,News,,['Television']
"Veterans, Feeling Abandoned, Stand by Donald Trump",2016-11-02,article,News,,"['Veterans', 'United States Defense and Military Forces', 'Presidential Election of 2016', 'Iraq War (2003-11)', 'Afghanistan War (2001-14)', 'United States International Relations']"
A.P. Poll About to Take a Back Seat to College Football Playoff Rankings,2016-11-01,article,News,,"['Football (College)', 'College Football Playoff National Championship', 'Polls and Public Opinion']"
"Chicago Cubs, Mosul, Jacob Zuma: Your Thursday Briefing",2016-11-03,article,briefing,,[]
How to Be Mindful With Your Cat,2016-11-02,article,News,,[]
How Waning Competition Deepens Labor’s Plight,2016-11-01,article,News,,"['United States Economy', 'Labor and Jobs', 'Antitrust Laws and Competition Issues', 'Consumer Protection', 'Mergers, Acquisitions and Divestitures', 'Organized Labor', 'Corporations']"
Maurice Sendak’s Estate Is Awarded Most of a Book Collection,2016-11-01,article,News,,"['Wills and Estates', 'Museums', 'Archives and Records', 'Books and Literature']"
Review: Traces of Anachronism in an All-Steve Reich Evening,2016-11-02,article,Review,,"['Classical Music', 'Music']"
Jazz Listings for Nov. 4-10,2016-11-03,article,Schedule,,['Jazz']
The View From Two Sides of the Standing Rock Front Lines,2016-11-01,article,News,,"['Pipelines', 'Native Americans', 'Demonstrations, Protests and Riots', 'Oil (Petroleum) and Gasoline', 'Police', 'Water']"
Credit Suisse’s Cost-Cutting Is Hindered by Rising Risks,2016-11-03,article,News,,['Company Reports']
Connor McDavid and Auston Matthews Are Hockey’s Latest Legends-in-Waiting,2016-11-02,article,News,,"['Hockey, Ice']"
How the Poll Was Conducted,2016-11-03,article,News,,"['Presidential Election of 2016', 'Polls and Public Opinion']"
Putting Sugary Soda Out of Reach,2016-11-03,article,News,,"['Soft Drinks', 'Colleges and Universities', 'Obesity', 'Sugar', 'Workplace Environment']"
"Behind Closed Doors, Measures to Reform City’s Campaign Laws Raise Concerns",2016-11-02,article,News,,"['Campaign Finance', 'Law and Legislation']"
"Obama Faults F.B.I. on Emails, Citing ‘Incomplete Information’",2016-11-02,article,News,,"['Presidential Election of 2016', 'Classified Information and State Secrets', 'E-Mail', 'Blacks', 'Black People']"
"3-D Printing Pioneer Goes Low Tech, With a $5,800 Watch Made in Brooklyn",2016-11-02,article,News,,"['Watches and Clocks', '3-D Printers']"
Trevor Noah Wasn’t Expecting Liberal Hatred,2016-11-02,article,News,,"['Apartheid (Policy)', 'Television', 'Discrimination', 'Comedy and Humor', 'Blacks', 'Black People']"
Laura Poitras and Her Films at the Museum of the Moving Image,2016-11-02,article,News,,['Movies']
You Don’t Need a No-Fly Zone to Pressure Russia in Syria,2016-11-02,article,Op-Ed,,['United States International Relations']
A New Collection of High-Gloss Furniture and Accessories,2016-11-01,article,News,,"['Design', 'Furniture']"
The New York Times to Offer Open Access on Web and Apps for the Election,2016-11-03,article,News,,['Presidential Election of 2016']
"In New TV Fare, National Geographic Sustains Its Climate Focus",2016-11-02,article,News,,"['Coal', 'Documentary Films and Programs', 'Energy and Power', 'Global Warming', 'News and News Media', 'Television']"
Presidential Election: Melania Trump and Bernie Sanders to the Rescue,2016-11-03,article,News,,['Presidential Election of 2016']
"Review: ‘Ivory. A Crime Story,’ or the Plight of African Elephants",2016-11-03,article,Review,,"['Documentary Films and Programs', 'Elephants', 'Ivory', 'Poaching (Wildlife)', 'Movies']"
Saying No to Breast Reconstruction,2016-11-03,article,Letter,,"['Breast Cancer', 'Plastic Surgery', 'Mastectomy', 'Surgery and Surgeons', 'Women and Girls']"
"$750,000 Homes in Tennessee, Colorado and Oregon",2016-11-02,article,News,,['Real Estate and Housing (Residential)']
Wells Fargo to Pay $50 Million to Settle Home Appraisal Overcharges,2016-11-01,article,News,,"['Mortgages', 'Banking and Financial Institutions', 'Suits and Litigation (Civil)', 'Appraisals and Valuation (Property)']"
"New York Times Co. Reports an Advertising Drop, Though Digital Results Grew",2016-11-02,article,News,,"['Company Reports', 'Newspapers']"
"Infections, Not Antibiotics, May Be Tied to Childhood Obesity",2016-11-01,article,News,,"['ANTIBIOTICS', 'Infections', 'Obesity', 'Babies and Infants', 'Children and Childhood']"
The Philharmonic to Stream Young People’s Concerts,2016-11-03,article,News,,"['Classical Music', 'Youth', 'Music', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming']"
A Union of Politics and News Ends With Both Contaminated,2016-11-02,article,News,,"['Presidential Election of 2016', 'News and News Media', 'United States Politics and Government']"
"Nonprofit Employees, Already Underpaid, Face Special Challenges in Retirement",2016-11-02,article,News,,"['401(k), 403(b) and 457 Plans', 'Nonprofit Organizations', 'Pensions and Retirement Plans', 'Financial Planners', 'Personal Finances', 'Series']"
Review: ‘The Attention Merchants’ Dissects the Battle for Clicks and Eyeballs,2016-11-02,article,Review,,"['Social Media', 'Books and Literature', 'Computers and the Internet', 'Online Advertising']"
Reviving Fears for a New Generation of Watch Fans,2016-11-01,article,News,,['Watches and Clocks']
"Questions for: ‘Behind 2016’s Turmoil, a Crisis of White Identity’",2016-11-03,article,News,,[]
7 Men Accused in Sex-Trafficking Ring in U.S. and Mexico,2016-11-02,article,News,,"['Human Trafficking', 'Prostitution', 'Sex Crimes']"
Treating Battered Horses in the Shadow of Egypt’s Pyramids,2016-11-02,article,News,,"['Animal Abuse, Rights and Welfare', 'Horses', 'Veterinary Medicine', 'Donkeys']"
‘How Much Suffering Can You Take?’,2016-11-01,article,News,,"['Triathlon', 'Ultramarathon Running']"
The Political Awakening of a Fashion Power Player,2016-11-03,article,News,,"['Presidential Election of 2016', 'Hispanic-Americans', 'Magazines', 'Fashion and Apparel']"
Hillary’s Male Tormentors,2016-11-02,article,Op-Ed,,"['Presidential Election of 2016', 'Women and Girls', 'Elections, House of Representatives', 'Elections, Senate']"
"What to Expect While Voting, a Short Guide",2016-11-03,article,News,,"['Voter Registration and Requirements', 'Polls and Public Opinion', 'United States Politics and Government']"
Separatist Hong Kong Lawmakers Draw Fears of Intervention by China,2016-11-02,article,News,,['Elections']
No Tofurkey for You (and Other Thanksgiving Cooking Advice),2016-11-02,article,News,,"['Thanksgiving Day', 'Turkeys', 'Cooking and Cookbooks', 'Vegetables']"
Article 50: Reviewing the Road Map for ‘Brexit’,2016-11-03,article,News,,"['Treaty of Lisbon (2007)', 'Great Britain Withdrawal from EU (Brexit)']"
Need to Pick an Insurance Plan? Start Here,2016-11-01,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Preventive Medicine']"
Parliament’s Power Over Brexit,2016-11-03,article,Editorial,,"['Great Britain Withdrawal from EU (Brexit)', 'Decisions and Verdicts', 'Legislatures and Parliaments', 'Editorials', 'Referendums']"
"Zcash, a Harder-to-Trace Virtual Currency, Generates Price Frenzy",2016-11-01,article,News,,"['Virtual Currency', 'Privacy', 'Bitcoin (Currency)', 'Black Markets']"
"Trump, Waking a ‘Sleeping Giant,’ Helps Clinton Build an Unlikely Firewall",2016-11-02,article,News,,"['Presidential Election of 2016', 'Minorities', 'Women and Girls', 'States (US)']"
Exploring the Speakeasies of Rome,2016-11-03,article,News,,"['Travel and Vacations', 'Bars and Nightclubs']"
"Pakistani Opposition Leader, Imran Khan, Calls Off Protest",2016-11-01,article,News,,"['Demonstrations, Protests and Riots']"
"Review: ‘My Dead Boyfriend’ Shares a Life, After the Fact",2016-11-03,article,Review,,['Movies']
Chief Who Guided Herbalife Through Troubles Will Step Down,2016-11-01,article,News,,['Appointments and Executive Changes']
A Trek to the Heart of Haiti’s Cholera Epidemic,2016-11-01,article,News,,['Cholera']
Ford Reaches Tentative Deal With Union in Canada,2016-11-01,article,News,,"['Strikes', 'Automobiles', 'Organized Labor', 'Factories and Manufacturing']"
"Avoiding Taxes, Trump-Style",2016-11-02,article,Editorial,,"['Tax Shelters', 'Presidential Election of 2016', 'Income Tax', 'Federal Taxes (US)', 'Editorials']"
Gannett’s Failed Bid for Tronc Underscores an Ailing Industry,2016-11-01,article,News,,"['Newspapers', 'Mergers, Acquisitions and Divestitures']"
Fox Honors Ailing Director Who Makes All the Plays,2016-11-02,article,News,,"['Baseball', 'World Series', 'Television']"
South Korea’s Metastasizing Crisis,2016-11-03,article,Editorial,,[]
Trump Is an Existential Threat,2016-11-03,article,Op-Ed,,['Presidential Election of 2016']
Renewable Energy Grows in an Unlikely Place: the Sunny Mideast,2016-11-03,article,News,,"['Solar Energy', 'Alternative and Renewable Energy', 'Oil (Petroleum) and Gasoline', 'Energy and Power']"
A South Korean Man Adopted by Americans Prepares for Deportation,2016-11-01,article,News,,"['Immigration and Emigration', 'Citizenship and Naturalization', 'Deportation']"
"Green-Wood Cemetery, Where Presidential Aspirants Enjoy an Afterlife",2016-11-03,article,News,,"['Presidential Elections (US)', 'Tombs and Tombstones', 'Cemeteries', 'Historic Buildings and Sites', 'Walking']"
"Corrections: November 2, 2016",2016-11-02,article,Correction,,[]
"Safer to Puff, E-Cigarettes Can’t Shake Their Reputation as a Menace",2016-11-02,article,News,,"['Smoking and Tobacco', 'E-Cigarettes', 'Regulation and Deregulation of Industry']"
"Choi Soon-sil, at Center of Political Scandal in South Korea, Is Jailed",2016-11-01,article,News,,"['Politics and Government', 'Extortion and Blackmail']"
Drivers Descend on New Jersey Pumps for Final Hours of Cheap Gas,2016-11-01,article,News,,"['Sales and Excise Taxes', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Automobiles', 'Gasoline Tax (US)', 'Infrastructure (Public Works)']"
Rodrigo Duterte’s Pledge to Stop Cursing Lands in the Gutter,2016-11-03,article,News,,"['Speeches and Statements', 'Indecency, Obscenity and Profanity']"
NYC Winter Jazzfest to Honor Thelonious Monk,2016-11-02,article,News,,"['Jazz', 'Winter Jazzfest', 'Music', 'Festivals']"
How Do You Greet Your Friends and Family?,2016-11-01,article,News,,[]
Malta’s Emerging Capital by the Sea,2016-11-02,article,News,,"['Historic Buildings and Sites', 'Travel and Vacations', 'Hotels and Travel Lodgings']"
Is Coal’s Political Heft Plunging? One State May Be Canary in Mine,2016-11-02,article,News,,"['Coal', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Global Warming', 'Referendums']"
The Striking Humanity of ‘Moonlight’,2016-11-03,article,News,,['Podcasts']
"Mosul Is Breached by Iraqi Forces, Heralding a New, Complex Phase",2016-11-01,article,News,,[]
Transfer Smartphone Photos to a Flash Drive,2016-11-01,article,Question,,"['Smartphones', 'Photography', 'Data Storage', 'iPhone']"
"Assad in Person: Confident, Friendly, No Regrets",2016-11-01,article,News,,"['Civilian Casualties', 'War Crimes, Genocide and Crimes Against Humanity', 'International Relations']"
The Ballerina Who Got Away Comes Back,2016-11-02,article,News,,['Dancing']
The Khizr Khan Voters,2016-11-01,article,Op-Ed,,"['Muslim Americans', 'Presidential Election of 2016', 'Discrimination']"
Filling Harry Reid’s Nevada Senate Seat,2016-11-03,article,Editorial,,"['Elections, Senate', 'Editorials', 'Endorsements']"
The Washington Legacy of James Galanos,2016-11-02,article,News,,"['Fashion and Apparel', 'Dresses']"
Review: Tending the Tempest Within in ‘Peter and the Farm’,2016-11-03,article,Review,,"['Documentary Films and Programs', 'Movies']"
What to Cook Right Now,2016-11-02,article,News,,"['Cooking and Cookbooks', 'Recipes']"
The Joys and Pains of Shared Birthdays,2016-11-03,article,News,,"['Customs, Etiquette and Manners', 'Birthdays', 'Breastfeeding', 'Weddings and Engagements', 'Friendship', 'Workplace Environment']"
Wendy Whelan to Open the Joyce Theater’s Spring Season,2016-11-01,article,News,,['Dancing']
"Iggy Pop: Musician, Icon — and Now, Live Nude Model",2016-11-03,article,News,,"['Art', 'Nudism and Nudity']"
"Despite Similarities, Candidate for New Jersey Governor Says He’s No Corzine",2016-11-02,article,News,,"['Elections, Governors', 'George Washington Bridge Scandal (2013)', 'Primaries and Caucuses']"
"James Burke, Ex-Suffolk County Police Chief, Is Sentenced to 46 Months",2016-11-02,article,News,,"['Police', 'Police Brutality, Misconduct and Shootings']"
"Halloween, Instagram Style",2016-11-01,article,News,,['Halloween']
Microsoft Puts Slack in Cross Hairs With New Office Chat App,2016-11-02,article,News,,"['Software', 'Instant Messaging', 'Computers and the Internet']"
The Voter Fraud Lie We Can’t Shake,2016-11-03,article,Op-Ed,,"['Voter Registration and Requirements', 'Frauds and Swindling', 'Discrimination', 'Racial Profiling', 'Presidential Election of 2016', 'Blacks', 'Black People', 'Minorities', 'Immigration and Emigration']"
How a Changing Climate Is Shaping a Leaf Peeper’s Paradise,2016-11-02,article,News,,"['Autumn (Season)', 'Trees and Shrubs', 'Global Warming']"
"Republican Candidates, Admit It’s Hillary You’re Voting For",2016-11-03,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government', 'Elections, Senate']"
"Why English Keeps On, Like, Totally Changing",2016-11-03,article,Review,,"['Books and Literature', 'English Language']"
What 9 Gallery Hoppers Wore on Their Chelsea Crawl,2016-11-01,article,News,,"['Fashion and Apparel', 'Art']"
Alibaba Earnings Show It Again Defying China’s Slowdown,2016-11-02,article,News,,"['E-Commerce', 'Economic Conditions and Trends']"
U.S. Policy Prevents Women Who Are Raped By ISIS From Accessing Abortion,2016-11-01,article,News,,"['ABORTION', 'Birth Control and Family Planning', 'Pregnancy and Childbirth', 'Presidential Election of 2016', 'Sex Crimes', 'Suicides and Suicide Attempts', 'Terrorism', 'Women and Girls']"
Questions for: ‘Look Who’s Smiley Now: MoMA Acquires Original Emoji’,2016-11-01,article,News,,[]
"Your Questions About the U.S. Election, Answered",2016-11-03,article,Question,,"['Presidential Election of 2016', 'Voting and Voters', 'News and News Media']"
Teaching Children the Real Names for Body Parts,2016-11-01,article,News,,"['Slang', 'Children and Childhood', 'Vagina', 'Penis', 'Testicles']"
Justin Trudeau and the Sludge of Canadian Mining Companies,2016-11-03,article,Op-Ed,,"['Mines and Mining', 'Human Rights and Human Rights Violations']"
What’s Your Ideal Community? The Answer Is Political,2016-11-03,article,News,,"['Urban Areas', 'Suburbs', 'Rural Areas', 'Presidential Election of 2016']"
Volkswagen Parts Ways With the Historian Who Chronicled Its Nazi Past,2016-11-02,article,News,,"['Holocaust and the Nazi Era', 'Fuel Emissions (Transportation)']"
What’s on TV Thursday: ‘All the President’s Men’ and ‘The Good Place’,2016-11-03,article,Schedule,,"['Television', 'Web-Original Programming', 'Movies']"
"David H. Brooks, 61, Dies Serving Time for Insider Trading",2016-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Insider Trading', 'Securities and Commodities Violations']"
"To Many in China, Bai Ling’s Role in Documentary Is a Step Too Far",2016-11-01,article,News,,['Documentary Films and Programs']
Hostels and Shared Hotel Rooms Take Root in America,2016-11-02,article,News,,"['Travel and Vacations', 'Budget Travel', 'Hotels and Travel Lodgings']"
Man Is Arrested in Killing of Brooklyn Pizzeria Owner,2016-11-03,article,News,,"['Murders, Attempted Murders and Homicides', 'Restaurants', 'Crime and Criminals']"
Carousel Locale,2016-11-03,article,News,,['Crossword Puzzles']
"David Chang Bets Big, Using Silicon Valley Money",2016-11-01,article,News,,"['Delivery Services', 'Venture Capital', 'Restaurants']"
The Creator of ‘Rectify’ on Why You Can’t Watch and Multitask,2016-11-02,article,News,,['Television']
Clinton’s Emails. Again,2016-11-01,article,News,,"['Presidential Election of 2016', 'Podcasts']"
Confidence Even as Hillary Clinton’s Momentum Slows,2016-11-01,article,News,,"['Presidential Election of 2016', 'Electoral College', 'United States Politics and Government', 'E-Mail']"
Rococo Bad Boy Rebels in ‘Fragonard: Drawing Triumphant’,2016-11-03,article,Review,,['Art']
"In Ukraine, Not Even the Top Banker Trusts the Banks",2016-11-01,article,News,,"['Legislatures and Parliaments', 'Corruption (Institutional)', 'Banking and Financial Institutions']"
"Knicks, Lacking Coordination Against Rockets, Fall Again",2016-11-03,article,News,,"['Basketball', 'Coaches and Managers']"
Readers React After Pope Francis Says Ban on Female Priests Is Most Likely Permanent,2016-11-03,article,News,,"['Priests', 'Women and Girls']"
An Election Is Not a Suicide Mission,2016-11-02,article,Op-Ed,,"['Presidential Election of 2016', 'ABORTION', 'United States Politics and Government', 'Roe v Wade (Supreme Court Decision)', 'Conservatism (US Politics)']"
Trump’s Inconvenient Racial Truth,2016-11-01,article,News,,"['Blacks', 'Black People', 'Discrimination', 'Race and Ethnicity', 'Presidential Election of 2016', 'Poverty', 'Real Estate and Housing (Residential)']"
