headline,date,doc_type,material_type,section,keywords
North Carolina Republican Primary Runoff Election Results: 11th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Primary Election Results: Second Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 17th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Primary Election Results: Third Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Seventh Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Live Analysis: New Jersey and Delaware Election Results,2020-07-07,multimedia,Interactive Feature,,"['Elections', 'Primaries and Caucuses', 'Presidential Election of 2020']"
"Finally, N.Y.C. Beaches Are Open for Swimming. Thank God.",2020-07-07,multimedia,Interactive Feature,,"['Beaches', 'Coronavirus Reopenings']"
New Jersey Primary Election Results: Eighth Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 12th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Ninth Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Presidential Democratic Primary Election Results,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 11th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey U.S. Senate Primary Election Results,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Presidential Democratic Primary Election Results,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 10th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 14th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia U.S. Senate Primary Election Results,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: 10th Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Primary Election Results: Second Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Primary Election Results: First Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"In Her Words: 7 Issues, 7 Days",2020-07-06,multimedia,Interactive Feature,,"[""Women's Rights"", 'Women and Girls']"
New York Primary Election Results: 19th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Presidential Democratic Primary Election Results,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Primary Election Results: Third Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Democratic Primary Election Results: Fifth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Primary Election Results: Fourth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 13th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Live: South Carolina State Primary Runoff Election Results 2020,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: First Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: Third Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Special Election Results: 27th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 15th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Democratic Primary Election Results: Fourth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: Second Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Primary Election Results: Fifth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Fifth Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Virginia Democratic Primary Election Results: 11th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Third Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Live: Mississippi House Primary Runoff and State House Special General Results 2020,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
We Went Inside a Houston Hospital Dealing With the Virus Surge,2020-07-07,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Content Type: Service', 'Hospitals', 'Emergency Medical Treatment']"
Kentucky U.S. Senate Primary Election Results,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Live: Kentucky State Primary Election Results 2020,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"David Mitchell: ‘If Wishes Was Horses,’ a Short Story",2020-07-07,multimedia,Interactive Feature,,"['Quarantine (Life and Culture)', 'Books and Literature']"
New York Primary Election Results: Sixth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: Ninth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Presidential Republican Primary Election Results,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Kentucky Primary Election Results: Sixth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
The Fullest Look Yet at the Racial Inequity of Coronavirus,2020-07-05,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Race and Ethnicity', 'Disease Rates', 'Black People', 'Blacks', 'Hispanic-Americans', 'Deaths (Fatalities)', 'Income Inequality']"
New York Primary Election Results: Seventh Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 24th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 22nd Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Second Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Live: New Jersey State Primary Election Results 2020,2020-07-07,multimedia,Interactive Feature,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 16th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: 12th Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Democratic Primary Election Results: Fifth Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New York Primary Election Results: 25th Congressional District,2020-07-06,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Delaware Presidential Republican Primary Election Results,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Jersey Primary Election Results: Fourth Congressional District,2020-07-07,multimedia,,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Inside Ben Folds’ Hudson Retreat,2020-07-07,multimedia,Slideshow,,"['Real Estate (Commercial)', 'Real Estate and Housing (Residential)', 'Pop and Rock Music']"
What You Get for $1.5 Million in California,2020-07-06,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
The Song Says It All: “Cover Your Freakin’ Face!”,2020-07-07,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
"Living In ... Island Heights, N.J.",2020-07-07,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Trump Presses for Schools to Reopen in the Fall,2020-07-07,multimedia,Video,,"['Coronavirus Reopenings', 'Education', 'United States Politics and Government']"
Huntsville Station,2020-07-07,multimedia,Video,,"['Prisons and Prisoners', 'Criminal Justice', 'Probation and Parole']"
Family and Friends Mourn Killed Iraqi Analyst,2020-07-07,multimedia,Video,,"['Funerals and Memorials', 'Assassinations and Attempted Assassinations']"
Three Confederate Statues Removed in Richmond,2020-07-07,multimedia,Video,,"['Monuments and Memorials (Structures)', 'Civil War (US) (1861-65)']"
British Foreign Secretary Announces New Human Rights Sanctions,2020-07-06,multimedia,Video,,"['Politics and Government', 'Human Rights and Human Rights Violations', 'Legislatures and Parliaments']"
W.H.O. Acknowledges Possibility of Airborne Transmission of Coronavirus,2020-07-07,multimedia,Video,,['Coronavirus (2019-nCoV)']
"‘We Are Still Knee-Deep in the First Wave,’ Fauci Warns",2020-07-06,multimedia,Video,,['Coronavirus (2019-nCoV)']
Indiana Woman Is Accused of Driving Into Demonstrators,2020-07-09,article,News,,"['Hit-and-Run Drivers', 'George Floyd Protests (2020)', 'Demonstrations, Protests and Riots']"
Pandemic Plunges Puerto Rico Into Yet Another Dire Emergency,2020-07-08,article,News,,"['Economic Conditions and Trends', 'Unemployment', 'Unemployment Insurance', 'Politics and Government', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Shutdowns (Institutional)', 'Quarantines']"
F.B.I. to Investigate Case of Black Man Pinned by White Man in Indiana,2020-07-08,article,News,,"['Assaults', 'Hate Crimes', 'Black People', 'Blacks']"
How Germany Fell Back in Love With Angela Merkel,2020-07-07,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Politics and Government']"
‘P-Valley’ Dances to a Different Tune,2020-07-07,article,News,,['Television']
London Police to Review Handcuffing Procedures After Detention of Black Athletes,2020-07-08,article,News,,"['Police Brutality, Misconduct and Shootings']"
"Arizona Is #1, Bahrain Is #4",2020-07-08,article,briefing,,[]
Air Pollution Takes a Global Toll on Heart Health,2020-07-09,article,News,,"['Heart', 'AIR POLLUTION', 'Deaths (Fatalities)']"
Why Isn’t the ‘Southern Strategy’ Working?,2020-07-07,article,briefing,,[]
How Do You Tell Your Child He Is Undocumented?,2020-07-07,article,Review,,['Books and Literature']
"In ‘Want,’ a Lost Friendship and the Anxieties of the Modern Family",2020-07-07,article,Review,,['Books and Literature']
Downward Dog,2020-07-08,article,News,,['Crossword Puzzles']
2 Art Gallery Shows to Explore From Home,2020-07-09,article,Review,,['Art']
What Happens When Your Baby Isn’t Who You Expected?,2020-07-07,article,Review,,"['Books and Literature', 'Babies and Infants', 'Pregnancy and Childbirth', 'Parenting', 'Wolf-Hirschhorn Syndrome', 'Rare and Orphan Diseases', 'Disabilities']"
Facebook Fails to Appease Organizers of Ad Boycott,2020-07-07,article,News,,"['Rumors and Misinformation', 'Boycotts', 'Online Advertising', 'Social Media', 'Discrimination', 'Corporate Social Responsibility', 'Computers and the Internet', 'Hate Speech']"
"Game Time Beer? For M.L.S., Make That a Kickoff Cappuccino",2020-07-09,article,News,,"['Soccer', 'Coronavirus Reopenings']"
A Zombie Novel for Our Virus-Stricken Times,2020-07-09,article,Review,,['Books and Literature']
Driver Charged With Vehicular Homicide in Death of Seattle Protester,2020-07-08,article,News,,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Murders, Attempted Murders and Homicides', 'Traffic Accidents and Safety']"
"New & Noteworthy, From Craigslist Confessions to Toxic Outrage",2020-07-07,article,News,,['Books and Literature']
"In a Death, Details of More Russian Murder-for-Hire Plots",2020-07-09,article,News,,"['Targeted Killings', 'Murders, Attempted Murders and Homicides', 'Informers', 'Politics and Government']"
"In Charlie Kaufman’s Novel, a Comic Hero Is Haunted by a Lost Film",2020-07-08,article,Review,,['Books and Literature']
Boeing Communications Chief Resigns Over 33-Year-Old Article,2020-07-08,article,News,,"['Appointments and Executive Changes', 'AIRLINES AND AIRPLANES', 'Women and Girls', 'Discrimination', 'United States Defense and Military Forces']"
"Thailand Moves to Legalize Same-Sex Unions, a Rare Step in Asia",2020-07-09,article,News,,"['Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
How to Buy Tech That Lasts and Lasts,2020-07-08,article,News,,"['Content Type: Service', 'Computers and the Internet', 'Smartphones', 'Batteries', 'Defective Products', 'Tablet Computers', 'iPhone']"
Britain looks to replace seasonal workers kept away by the virus.,2020-07-07,article,News,,"['Coronavirus (2019-nCoV)', 'Labor and Jobs']"
Tammy Duckworth: Tucker Carlson Doesn’t Know What Patriotism Is,2020-07-09,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government', 'Race and Ethnicity']"
Coronavirus Briefing: The Dire State of Testing,2020-07-07,article,briefing,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Coronavirus Reopenings']"
"Santiago Manuin, Indigenous Leader in Peru, Dies at 63",2020-07-08,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)']"
Graffiti Is Back in Virus-Worn New York,2020-07-08,article,News,,"['Graffiti', 'Art', 'Coronavirus (2019-nCoV)']"
Exclusive — Venture Fund for Women Raises More Than Expected,2020-07-09,article,News,,"['Venture Capital', 'Entrepreneurship', 'Birth Control and Family Planning', 'Education (K-12)']"
"“The Beauty in Breaking,” by Michele Harper: An Excerpt",2020-07-07,article,Review,,[]
State Department Bars Chinese Officials Who Restrict Access to Tibet,2020-07-07,article,News,,"['United States International Relations', 'Embargoes and Sanctions', 'United States Politics and Government', 'Human Rights and Human Rights Violations']"
Homes for Sale in New York and New Jersey,2020-07-09,article,News,,['Real Estate and Housing (Residential)']
U.S. Will Pay $1.6 Billion to Novavax for Coronavirus Vaccine,2020-07-07,article,News,,"['your-feed-science', 'Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Public-Private Sector Cooperation']"
2 People Charged With Hate Crime After Black Lives Matter Mural Is Vandalized,2020-07-07,article,News,,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Vandalism', 'Hate Crimes', 'Murals']"
The Next Big Campaign Issue: Reopening Schools,2020-07-09,article,News,,"['Presidential Election of 2020', 'Education (K-12)', 'Shutdowns (Institutional)']"
Should Schools Reopen?,2020-07-09,article,briefing,,[]
Quotation of the Day: Delayed Testing and Instant Anger,2020-07-07,article,Quote,,[]
New Jersey and Delaware Primary Elections: What to Watch For,2020-07-07,article,News,,"['Elections, House of Representatives', 'Primaries and Caucuses', 'Presidential Election of 2020']"
Virus-Tracing Apps Are Rife With Problems. Governments Are Rushing to Fix Them.,2020-07-08,article,News,,"['Coronavirus (2019-nCoV)', 'Contact Tracing (Public Health)', 'Mobile Applications', 'Privacy', 'Computer Security', 'Data-Mining and Database Marketing', 'Surveillance of Citizens by Government']"
The Jewish Week Pauses Its Print Edition,2020-07-08,article,News,,"['Newspapers', 'Jews and Judaism', 'Coronavirus (2019-nCoV)', 'News and News Media']"
Used Clothes Ban May Crimp Kenyan Style. It May Also Lift Local Design.,2020-07-09,article,News,,"['Fashion and Apparel', 'Textiles', 'Thrift Shops', 'Coronavirus (2019-nCoV)', 'International Trade and World Market']"
‘I Just Cost Myself 250 Grand.’,2020-07-09,article,News,,['Golf']
Frat House Request,2020-07-07,article,News,,['Crossword Puzzles']
Ziwe Fumudoh Asks: ‘How Many Black People Do You Know?’,2020-07-09,article,News,,"['Race and Ethnicity', 'Black People', 'Blacks', 'Social Media', 'Discrimination']"
Outdoor Dining Offers Fresh Air and Fantasy to a City That Needs Both,2020-07-09,article,News,,"['Restaurants', 'Fences and Property Barriers', 'Sidewalks', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Quarantines']"
Mexican Leader Vows ‘Dignity’ at Trump’s Side; Critics Fear Humiliation,2020-07-08,article,News,,"['United States Politics and Government', 'United States International Relations', 'Economic Conditions and Trends', 'Illegal Immigration', 'International Trade and World Market', 'Politics and Government']"
A Coffee Chain Reveals Flaws in the Fed’s Plan to Save Main Street,2020-07-09,article,News,,"['Small Business', 'Banking and Financial Institutions', 'Credit and Debt', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Federal Aid (US)']"
Britain Plans Incentives to Bring Its Workers Back,2020-07-08,article,News,,"['Layoffs and Job Reductions', 'Labor and Jobs', 'Unemployment', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Wages and Salaries']"
"$650,000 Homes in Minnesota, Tennessee and Virginia",2020-07-08,article,News,,['Real Estate and Housing (Residential)']
Storm King Reopens for the Art-Starved,2020-07-09,article,News,,"['Sculpture', 'Art', 'Coronavirus Reopenings']"
The Moral of These Stories? ‘You Are Not as Special as You Think’,2020-07-07,article,Review,,['Books and Literature']
Trump on Releasing His Tax Returns: From ‘Absolutely’ to ‘Political Prosecution’,2020-07-09,article,News,,"['Trump Tax Returns', 'Tax Evasion', 'Income Tax', 'Federal Taxes (US)', 'United States Politics and Government', 'Presidential Election of 2016']"
Supreme Court: Letting Employers Refuse to Cover Contraceptives,2020-07-09,article,Letter,,"['Birth Control and Family Planning', 'Freedom of Religion', 'Impeachment', 'Home Health Care', 'Coronavirus (2019-nCoV)', 'Hunting and Trapping', 'United States Politics and Government', 'Decisions and Verdicts']"
Hong Kong Bans Protest Song and Other Political Expression at Schools,2020-07-08,article,News,,"['School Discipline (Students)', 'Hong Kong Protests (2019)', 'Slogans and Mottoes', 'Demonstrations, Protests and Riots']"
"Facebook’s Decisions Were ‘Setbacks for Civil Rights,’ Audit Finds",2020-07-08,article,News,,"['Rumors and Misinformation', 'Discrimination', 'Freedom of Speech and Expression', 'Online Advertising', 'Political Advertising', 'Social Media', 'Computers and the Internet', 'Civil Rights and Liberties', 'Presidential Election of 2020', 'United States Politics and Government', 'Hate Speech']"
Homes for Sale in Brooklyn and Manhattan,2020-07-09,article,News,,['Real Estate and Housing (Residential)']
"Brooks Brothers, Founded in 1818, Files for Bankruptcy",2020-07-08,article,News,,"['Bankruptcies', 'Fashion and Apparel', 'Shopping and Retail', 'Coronavirus (2019-nCoV)']"
What Harvard and Your Local Commuter College Now Have in Common,2020-07-08,article,News,,"['Colleges and Universities', 'E-Learning', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Foreign Students (in US)']"
Trump Administration Signals Formal Withdrawal From W.H.O.,2020-07-07,article,News,,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'United States International Relations']"
Reflections of a Wedding Singer,2020-07-08,article,News,,"['Weddings and Engagements', 'Music', 'Dancing', 'Love (Emotion)', 'Coronavirus (2019-nCoV)']"
A Million Jobs Lost: A ‘Heart Attack’ for the N.Y.C. Economy,2020-07-07,article,News,,"['Layoffs and Job Reductions', 'Unemployment', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Recession and Depression', 'Hotels and Travel Lodgings', 'Restaurants', 'Economic Conditions and Trends']"
Army Officer Who Clashed With Trump Over Impeachment Is Set to Retire,2020-07-08,article,News,,"['United States Defense and Military Forces', 'Appointments and Executive Changes', 'Impeachment']"
A Black-Owned Distillery in Minneapolis Pushes Forward,2020-07-07,article,News,,"['George Floyd Protests (2020)', 'ARSON', 'Black Lives Matter Movement', 'Food Banks and Pantries', 'Philanthropy', 'Quarantine (Life and Culture)']"
Churches Were Eager to Reopen. Now They Are Confronting Coronavirus Cases.,2020-07-08,article,News,,"['Ministers (Protestant)', 'Churches (Buildings)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Christians and Christianity', 'Disease Rates']"
Did the Popular Vote Just Get a Win at the Supreme Court?,2020-07-07,article,News,,"['Electoral College', 'United States Politics and Government', 'Presidential Election of 2020']"
This Is Theater in 2020. Will It Last? Should It?,2020-07-08,article,News,,['Theater']
Islamists Block Construction of First Hindu Temple in Islamabad,2020-07-08,article,News,,"['Hinduism', 'Muslims and Islam', 'Politics and Government', 'Minorities', 'Religion and Belief', 'Vandalism']"
Is Trump’s Fate Sealed?,2020-07-09,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2020']"
"‘Burning Down the House,’ by Julian E. Zelizer: An Excerpt",2020-07-07,article,Review,,[]
Dogs May Be Good for Children’s Psychological Development,2020-07-07,article,News,,"['Dogs', 'Children and Childhood']"
"‘Guest of Honour’ Review: Burying a Father, Unburying Secrets",2020-07-09,article,Review,,['Movies']
First Woman Joins Green Berets After Graduating From Special Forces Training,2020-07-09,article,News,,"['United States Defense and Military Forces', 'Women and Girls']"
How Mexico’s Drug Cartels Are Profiting From the Pandemic,2020-07-07,article,Op-Ed,,"['Drug Cartels', 'Politics and Government', 'Quarantines']"
"The Killing of Qassim Suleimani Was Unlawful, Says U.N. Expert",2020-07-09,article,News,,"['Targeted Killings', 'Drones (Pilotless Planes)', 'United States Defense and Military Forces']"
"‘Mucho Mucho Amor’ Review: The Life of Walter Mercado, Mystic",2020-07-07,article,Review,,"['Documentary Films and Programs', 'Astrology']"
"Conservatives, Don’t Give Up on Your Principles or the Supreme Court",2020-07-09,article,Op-Ed,,"['Constitution (US)', 'United States Politics and Government']"
How Much Watching Time Do You Have This Weekend?,2020-07-09,article,News,,['Television']
"Does Cuomo Share Blame for 6,200 Virus Deaths in N.Y. Nursing Homes?",2020-07-08,article,News,,"['Nursing Homes', 'Deaths (Fatalities)', 'Coronavirus (2019-nCoV)', 'Executive Orders and Memorandums']"
Judge Puts Cloud Over Settlement of Roundup Cancer Claims,2020-07-07,article,News,,"['Hazardous and Toxic Substances', 'Suits and Litigation (Civil)', 'Defoliants and Herbicides', ""Non-Hodgkin's Lymphoma""]"
DeSantis Is Said to Quietly Hinder Fund-Raising for Trump Convention,2020-07-09,article,News,,"['United States Politics and Government', 'Presidential Election of 2020', 'Politics and Government', 'Republican National Convention', 'Campaign Finance']"
Sur La Table joins a growing list of bankrupt retailers.,2020-07-09,article,News,,[]
Would You Like to Come Over for Dinner … in 10 Years?,2020-07-09,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Parties (Social)']"
"Russia Arrests Space Agency Official, Accusing Him of Treason",2020-07-07,article,News,,"['Classified Information and State Secrets', 'Espionage and Intelligence Services', 'News and News Media', 'Freedom of the Press', 'Treason and Sedition']"
"‘Greyhound’ Review: At Sea in World War II, With Tom Hanks in Command",2020-07-07,article,Review,,['Movies']
Ivy League Places All Sports on Hold Until January,2020-07-08,article,News,,"['College Athletics', 'Football (College)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
"Schools, Supreme Court, Summer Gardens: Your Wednesday Evening Briefing",2020-07-08,article,briefing,,[]
"Ida Haendel, Violin Virtuoso With ‘Fire and Ice’ in Her Playing, Dies",2020-07-08,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Classical Music']"
What’s on TV Thursday: ‘Once Upon a Time in America’ and ‘Stateless’,2020-07-09,article,News,,"['Television', 'Movies']"
A Missed Warning About Silent Coronavirus Infections,2020-07-09,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Disease Rates']"
Watch All the Videos From Paris Fashion Week,2020-07-09,article,News,,"['Fashion and Apparel', ""Men's Fashion Week"", 'Paris Fashion Week', 'your-feed-fashion']"
Travel Restrictions on Americans Erode a Sense of Passport Privilege,2020-07-07,article,News,,"['Travel Warnings', 'Passports', 'Coronavirus Reopenings', 'United States International Relations', 'Coronavirus (2019-nCoV)']"
The Decision to Capitalize ‘Black’,2020-07-08,article,Letter,,"['Black People', 'Blacks', 'News and News Media']"
"New Red Algae Are Threatening Hawaii’s Coral Reefs, Scientists Say",2020-07-08,article,News,,"['ALGAE', 'Seaweed', 'Invasive Species', 'Coral', 'Reefs']"
Is Sex Dead for Parents?,2020-07-09,article,News,,"['Parenting', 'Sex', 'Coronavirus (2019-nCoV)']"
What Is Your True ‘Character’? And Who’s to Judge It?,2020-07-07,article,Review,,"['Books and Literature', 'Ethics (Personal)', 'Psychology and Psychologists']"
A Lakeside Family Vacation Goes Awry in This Debut Novel,2020-07-07,article,Review,,['Books and Literature']
"In New Book, Trump’s Niece Describes Him as Still a Child, Seeking Attention",2020-07-08,article,News,,"['Books and Literature', 'United States Politics and Government']"
"In Russia, They Tore Down Lots of Statues, but Little Changed",2020-07-07,article,News,,"['Monuments and Memorials (Structures)', 'Demonstrations, Protests and Riots', 'Politics and Government']"
So Y’all Finally Get It,2020-07-09,article,News,,"['Podcasts', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings']"
Trump Signals a Brewing Battle Over School Reopenings,2020-07-08,article,News,,"['Education (K-12)', 'Coronavirus Reopenings']"
Was This Ancient Taoist the First Philosopher of Disability?,2020-07-08,article,Op-Ed,,"['Disabilities', 'Philosophy', 'Confucianism']"
"Hemmed In by the Pandemic, Collins Battles for Survival in Maine",2020-07-07,article,News,,"['United States Politics and Government', 'Elections, Senate', 'Coronavirus (2019-nCoV)', 'Presidential Election of 2020']"
School of American Ballet’s Gutsy Kids: ‘They Just Have to Dance’,2020-07-07,article,News,,"['Dancing', 'Quarantine (Life and Culture)', 'Video Recordings, Downloads and Streaming']"
The True Story of My Marriage to a Pot,2020-07-09,article,News,,"['Marriages', 'Astrology', 'Parenting']"
"‘Bloody Nose, Empty Pockets’ Review: Over Drinks, a Blurry Line Between Truth and Fiction",2020-07-09,article,Review,,"['Movies', 'Documentary Films and Programs']"
New York Rents Fall as Vacancies Rise,2020-07-09,article,News,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Coronavirus Reopenings', 'Quarantine (Life and Culture)']"
How Wildfires Make Covid More Dangerous,2020-07-08,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Environment', 'Coronavirus (2019-nCoV)', 'Wildfires', 'Drought', 'Respiratory Diseases', 'Camps and Camping']"
A Novel of Sexual Obsession Has Something to Say About How We Tell Stories,2020-07-07,article,Review,,['Books and Literature']
"On the Path to Recovery, One Step at a Time Is Easier Said Than Done",2020-07-07,article,Review,,"['Books and Literature', 'Alcohol Abuse', 'Addiction (Psychology)']"
I No Longer Believe in a Jewish State,2020-07-08,article,Op-Ed,,"['Palestinians', 'Jews and Judaism', 'Zionism']"
"Kevin Rafferty, ‘Atomic Cafe’ Co-Director, Dies at 73",2020-07-07,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Movies', 'Documentary Films and Programs', 'Cold War Era']"
"Amy Cooper’s 911 Call, and What’s Happened Since",2020-07-08,article,briefing,,"['Black Lives Matter Movement', 'Black People', 'Blacks', 'Race and Ethnicity', 'Video Recordings, Downloads and Streaming', 'Women and Girls', 'Art', 'Discrimination']"
Stocks drop as Wall Street cools off after five-day rally.,2020-07-08,article,News,,[]
"John Roberts, Trump Tormentor",2020-07-09,article,News,,"['United States Politics and Government', 'Conservatism (US Politics)', 'Presidential Election of 2020']"
