headline,date,doc_type,material_type,section,keywords
Suzanne Farrell and Kyra Nichols Carry On Balanchine’s Spirit,2015-11-02,article,News,,['Dancing']
Bernie Sanders Is Airing His First Ad of the Campaign,2015-11-01,article,News,,"['Political Advertising', 'Presidential Election of 2016']"
Yankees Name Alan Cockrell as Hitting Coach,2015-11-03,article,Brief,,"['Baseball', 'World Series', 'Ratings (Audience Measurement)', 'Television']"
World Series Television Ratings Up Over Comparable Games From Last Year,2015-11-03,article,News,,"['Baseball', 'Ratings (Audience Measurement)', 'Television', 'World Series']"
Leaders of South Korea and Japan Meet in Effort to Mend Ties,2015-11-02,article,News,,"['Prostitution', 'World War II (1939-45)', 'International Relations']"
"Vatican’s Financial Troubles Run Deep, According to New Book",2015-11-03,article,News,,['Books and Literature']
"A New Look, and Label, for American Eagle Outfitters",2015-11-03,article,News,,"['Fashion and Apparel', 'Mergers, Acquisitions and Divestitures']"
Wave of New-Car Recalls Raises Questions for Takata Airbags ,2015-11-03,article,News,,"['Automobile Safety Features and Defects', 'Recalls and Bans of Products', 'Deaths (Fatalities)']"
"A Crushing Error, and Now a Daunting Hole",2015-11-01,article,News,,"['Baseball', 'World Series']"
And That’s My Opinion!,2015-11-03,article,Op-Ed,,"['Gun Control', 'Education (K-12)', 'E-Cigarettes', 'Opera', 'Smoking and Tobacco']"
Review: ‘Death of a Salesman’ in Yiddish,2015-11-02,article,Review,,"['Theater', 'Yiddish Language']"
Review: Lionel Popkin’s ‘Ruth Doesn’t Live Here Anymore’,2015-11-01,article,Review,,['Dancing']
Potential Jurors in Sheldon Silver Trial Face Questions About Bias,2015-11-02,article,News,,"['Jury System', 'Corruption (Institutional)']"
Sachin Tendulkar and Shane Warne Sell Cricket to New Yorkers,2015-11-03,article,News,,['Cricket (Game)']
Bernard Sumner on Ian Curtis and His Joy Division Bandmates,2015-11-02,article,News,,['Rock Music']
"Tiffany Tribbitt, John Zoller III",2015-11-01,article,News,,['Weddings and Engagements']
Poll Shows Gains for Hillary Clinton in New Hampshire,2015-11-03,article,News,,"['Polls and Public Opinion', 'Presidential Election of 2016']"
Amazon Adds New Perks for Workers and Opens a Bookstore,2015-11-03,article,News,,"['Family Leaves', 'Computers and the Internet', 'Employee Fringe Benefits', 'Book Trade and Publishing']"
Russia: Librarian Is Accused of Allowing Access to Banned Ukrainian Books,2015-11-03,article,Brief,,"['Libraries and Librarians', 'Censorship']"
"Review: At the Amplify 2015 Festival, a Set Grounded in an Intense Investment",2015-11-02,article,Review,,['Music']
Beyond ‘Get Well Soon’ – Create an Empathy Card,2015-11-03,article,News,,"['Greeting Cards', ""Hodgkin's Lymphoma"", 'Medicine and Health']"
Producer of ‘The Godfather’ Lands Rights to ‘Atlas Shrugged’ Novel,2015-11-02,article,News,,"['Books and Literature', 'Television']"
"In Fight to Save Young People, Brooklyn Doctor Treats Violence as a Public Health Issue",2015-11-01,article,News,,"['Assaults', 'Murders, Attempted Murders and Homicides']"
Skype Founders Build a Robot for Suburban Streets,2015-11-02,article,News,,"['Robots and Robotics', 'Delivery Services', 'Artificial Intelligence']"
U.S. Military Deaths in Operations Against ISIS,2015-11-03,article,List,,"['United States Defense and Military Forces', 'Deaths (Fatalities)']"
Should Same-Sex Couples Receive Fertility Benefits?,2015-11-02,article,News,,"['Discrimination', 'Fertility Drugs', 'Health Insurance and Managed Care', 'Homosexuality and Bisexuality', 'In Vitro Fertilization', 'Infertility']"
Georgina Valverde and Matthew Stone,2015-11-01,article,News,,['Weddings and Engagements']
The Debt Burden of Law School Graduates,2015-11-02,article,Letter,,"['Law Schools', 'Tuition', 'Student Loans', 'Legal Profession', 'Labor and Jobs']"
Cartoon: Heng on Elections in Myanmar,2015-11-01,article,Op-Ed,,['Elections']
Taking the Measure of Body Temperature,2015-11-02,article,Question,,"['Temperature', 'Biology and Biochemistry', 'Hypothermia', 'Skin', 'Weather']"
More Than Half of Entire Species of Saigas Gone in Mysterious Die-Off,2015-11-02,article,News,,"['Saigas', 'Endangered and Extinct Species', 'Global Warming', 'Wildlife Die-Offs']"
"After Relenting to His Ace, Terry Collins Opens Door to More Scrutiny",2015-11-02,article,News,,"['Baseball', 'World Series']"
I Wanted to Stay Home With My Son. So Why Would I Lie About It?,2015-11-01,article,News,,"['Babies and Infants', 'Parenting']"
Minnesota Vikings at Chicago Bears Preview,2015-11-01,article,News,,['Football']
Thousands Start Life Anew With Early Prison Releases,2015-11-02,article,News,,"['Mandatory Sentencing', 'Drug Abuse and Traffic', 'Prisons and Prisoners', 'Ex-Convicts', 'Sentences (Criminal)', 'Probation and Parole']"
Malcolm Turnbull Ends Use of Titles of Knights and Dames in Australia,2015-11-02,article,News,,"['Awards, Decorations and Honors']"
Diane Saltzman and Joshua Marks,2015-11-01,article,News,,['Weddings and Engagements']
Q. and A.: Chan Koonchung on Imagining a Non-Communist China,2015-11-01,article,News,,"['Books and Literature', 'Cultural Revolution']"
Shilpi Gupta and Omar Kasrawi,2015-11-01,article,News,,['Weddings and Engagements']
"‘The Leftovers’ Season 2, Episode 5: Laughing With God",2015-11-02,article,News,,['Television']
Gay Issues Enter the World of Philanthropy,2015-11-02,article,News,,"['Philanthropy', 'Transgender and Transsexuals', 'Homosexuality and Bisexuality', 'Colleges and Universities', 'Freedom of Religion']"
Jets Explore Quarterback Options After Injuries to Ryan Fitzpatrick and Geno Smith,2015-11-02,article,News,,"['Football', 'Sports Injuries']"
Mumbai’s Lavish New Palace of Jewels,2015-11-02,article,News,,['Jewels and Jewelry']
Vegetarian Thanksgiving: Cauliflower Steaks,2015-11-03,article,News,,"['Cauliflower', 'Thanksgiving Day', 'Vegetarianism']"
Live and Kicking: Soccer Games to Watch This Week,2015-11-02,article,News,,"['Soccer', 'UEFA Champions League (Soccer)']"
"For Donald Trump, Experience Suddenly Matters",2015-11-03,article,News,,['Presidential Election of 2016']
Husband Charged in Wife’s 2009 Killing on Upper West Side,2015-11-02,article,News,,"['Murders, Attempted Murders and Homicides']"
Al Qaeda Claims Responsibility for Attacks on 2 Publishers in Bangladesh,2015-11-01,article,News,,"['Terrorism', 'Assassinations and Attempted Assassinations', 'Muslims and Islam', 'Murders, Attempted Murders and Homicides']"
Daily Report: San Francisco Voters Have Their Say on Tech Boom,2015-11-02,article,News,,"['Elections', 'Labor and Jobs', 'Real Estate and Housing (Residential)', 'Science and Technology']"
‘Vic Invades’,2015-11-03,article,Op-Ed,,"['Photography', 'Urban Areas']"
When Free Speech Disappears From Campus,2015-11-02,article,News,,[]
Paul Allen’s Philanthropy Mirrors His Passions and Business Approach,2015-11-02,article,News,,"['Philanthropy', 'Research']"
BMG Expected to Announce Deal With the Pop Label S-Curve,2015-11-02,article,News,,"['Music', 'Mergers, Acquisitions and Divestitures']"
Popular Hotel in Somalia Is Bombed by Militants,2015-11-01,article,News,,"['Bombs and Explosives', 'Terrorism', 'Muslims and Islam', 'Deaths (Fatalities)']"
Erdogan’s Formula for Consolidating Clout in Turkey,2015-11-02,article,News,,"['Elections', 'Kurds', 'Social Media']"
"Influential, Late-’70s Paintings, Revisited",2015-11-03,article,News,,"['Art', 'Photography']"
"For Statins, Cholesterol Care May Be Just the Start",2015-11-02,article,News,,"['Cholesterol', 'Diet and Nutrition', 'Heart', 'Statins (Cholesterol-Lowering Drugs)', 'Zetia (Drug)']"
What We’re Reading,2015-11-03,article,News,,"['Capital Punishment', 'Driverless and Semiautonomous Vehicles']"
"Donald Trump Pitches New Book (and a Campaign, Too)",2015-11-03,article,News,,['Presidential Election of 2016']
1965: Cracking Down on Beatniks,2015-11-03,article,News,,[]
Royals Entered With a Bitter Memory; the Mets Left With One,2015-11-02,article,News,,"['Baseball', 'World Series']"
"Avoiding Taxes, Legally, Offshore",2015-11-03,article,News,,"['Corporate Taxes', 'Tax Evasion', 'Tax Shelters']"
"Michael D. Hammond, Co-Founder of Gateway Computers, Is Dead at 53",2015-11-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Computers and the Internet']"
"In Saudi Arabia, Where Women’s Suffrage Is a New Idea",2015-11-02,article,Editorial,,"[""Women's Rights"", 'Voter Registration and Requirements']"
N.F.L. to Add London Games at Twickenham Stadium,2015-11-03,article,News,,"['Football', 'Stadiums and Arenas']"
More Conservatives in Academia?,2015-11-03,article,Letter,,"['Colleges and Universities', 'Liberalism (US Politics)', 'Conservatism (US Politics)']"
Raven-Symoné of ‘The View’ and CNN’s Don Lemon Face Backlash,2015-11-02,article,News,,[]
My Head Talks,2015-11-02,article,News,,[]
The Costs of Solar Energy to the Environment,2015-11-03,article,News,,[]
Monday’s Matchup: Colts (3-4) at Panthers (6-0),2015-11-02,article,News,,['Football']
John Kerry Is Cautious on Human Rights During Uzbekistan Visit,2015-11-02,article,News,,"['Human Rights and Human Rights Violations', 'Freedom of Speech and Expression', 'Freedom of the Press']"
GE Capital Said to Be in Talks to Sell Australian Businesses,2015-11-03,article,News,,"['Mergers, Acquisitions and Divestitures']"
Pandora to Stream ‘Serial’ Podcast,2015-11-02,article,News,,"['Podcasts', 'Audio Recordings, Downloads and Streaming']"
Former Editor of Xinjiang Newspaper in China Is Ousted From Communist Party,2015-11-02,article,News,,"['Uighurs (Chinese Ethnic Group)', 'News and News Media', 'Newspapers']"
Officers’ Boycott of Quentin Tarantino Films Grows,2015-11-02,article,News,,"['Demonstrations, Protests and Riots', 'Movies', 'Police Brutality, Misconduct and Shootings', 'Blacks', 'Black People', 'Police']"
Beyond the Honeycrisp Apple,2015-11-03,article,News,,"['APPLES', 'Agriculture and Farming']"
G.O.P. Debates Fail to Give Voters Basic Details,2015-11-01,article,News,,"['Presidential Election of 2016', 'Budgets and Budgeting', 'Debates (Political)', 'Inheritance and Estate Taxes', 'Income Tax']"
"Death Rates Rising for Middle-Aged White Americans, Study Finds",2015-11-02,article,News,,"['Deaths (Fatalities)', 'Age, Chronological', 'Drug Abuse and Traffic', 'Suicides and Suicide Attempts', 'Race and Ethnicity']"
Supreme Court to Decide if Georgia Went Too Far in Excluding Black Jurors,2015-11-02,article,News,,"['Blacks', 'Black People', 'Discrimination', 'Jury System']"
Yemen: Powerful Storm Strikes Island,2015-11-03,article,Brief,,"['Hurricanes and Tropical Storms', 'Cyclones']"
"Your Morning Briefing: China-Taiwan Meeting, Volkswagen Emissions",2015-11-03,article,briefing,,[]
Gary Cohn Says Goldman Sachs Will Adapt to Survive,2015-11-03,article,News,,['Work-Life Balance']
1915: Sarah Bernhardt Says War Took Most Leading Men,2015-11-01,article,News,,['World War I (1914-18)']
Knicks’ Carmelo Anthony Knocks Down a Few Shots and One Teammate,2015-11-03,article,News,,['Basketball']
G.O.P.: Save Your Candidates From Themselves,2015-11-03,article,Editorial,,"['Editorials', 'Presidential Election of 2016', 'Debates (Political)']"
"After Rough Patch, Bush Begins His ‘Jeb Can Fix It’ Tour",2015-11-02,article,News,,['Presidential Election of 2016']
"In Milan, Massimo Piombo Opens a Shop for the Fashion Obsessive",2015-11-03,article,News,,['Fashion and Apparel']
Ted Cruz and Marco Rubio Grow Apart as Their Ambitions Expand,2015-11-01,article,News,,['Presidential Election of 2016']
"Air Travel News: Nicaragua Airport, Upgrade for Hawaiian Planes",2015-11-02,article,News,,"['Travel and Vacations', 'AIRLINES AND AIRPLANES']"
How Donald Trump Leverages America’s Fault Lines,2015-11-02,article,News,,"['Presidential Election of 2016', 'Polls and Public Opinion']"
Iran Begins Deactivating Centrifuges Under Nuclear Deal’s Terms,2015-11-02,article,News,,"['Nuclear Weapons', 'Nuclear Energy', 'Uranium']"
1965: Gemini Astronauts to Fly in Long Johns,2015-11-01,article,News,,['Space and Astronomy']
Brace for the Nonstop Football League,2015-11-03,article,News,,"['Football', 'Football (College)']"
Hillary Clinton Meets With Mothers of Black Men Killed by Police,2015-11-03,article,News,,"['Police Brutality, Misconduct and Shootings', 'Presidential Election of 2016']"
New York Times Co. to Name Deputy Publisher Within Two Years,2015-11-02,article,News,,['Appointments and Executive Changes']
Wireless Start-up Artemis Reaches Deal With Nokia,2015-11-02,article,News,,"['Start-ups', 'Wireless Communications']"
Prix Goncourt Goes to Mathias Énard,2015-11-03,article,News,,"['Books and Literature', 'Prix Goncourt', 'Writing and Writers']"
Drew Brees Throws Seven Touchdown Passes as Saints Beat Giants in Final Seconds,2015-11-01,article,News,,['Football']
"Review: Resettling the Meaning of Home in ‘Brooklyn,’ With Saoirse Ronan",2015-11-03,article,Review,,['Movies']
Lionsgate Seeks to Build on Its Library of Film Properties With Theme Parks,2015-11-02,article,News,,"['AMUSEMENT AND THEME PARKS', 'Movies']"
Gaining Insight Into Some Itches,2015-11-02,article,News,,"['Itching', 'Brain', 'Medicine and Health']"
"Mayor de Blasio’s Thoughts on the Joys and Pains of Baseball, Outsourced to an Aide",2015-11-03,article,News,,"['Baseball', 'Social Media']"
Flexible Illusions,2015-11-02,article,News,,[]
New York Today: Unusual Elections,2015-11-03,article,briefing,,[]
"Laurie Belosa, Zachary Sharon",2015-11-01,article,News,,['Weddings and Engagements']
Visa to Buy Back Former Europe Unit for Up to $23.3 Billion,2015-11-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Company Reports', 'Initial Public Offerings']"
"Jessica Novick, Jonathan Justl",2015-11-01,article,News,,['Weddings and Engagements']
Stanley Biwott of Kenya Wins New York City Marathon Men’s Race,2015-11-01,article,News,,"['New York City Marathon', 'Marathon Running']"
"Your Weekend Briefing: Syria, Sinai, Hillary Clinton, World Series",2015-11-01,article,News,,[]
"China Burns Much More Coal Than Reported, Complicating Climate Talks",2015-11-03,article,News,,"['Greenhouse Gas Emissions', 'Coal', 'Global Warming', 'Mines and Mining']"
"Bobby Kotick’s Activision Blizzard to Buy King Digital, Maker of Candy Crush",2015-11-03,article,News,,"['Computer and Video Games', 'Mobile Applications', 'Mergers, Acquisitions and Divestitures']"
"Willis Carto, Far-Right Figure and Holocaust Denier, Dies at 89",2015-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Holocaust and the Nazi Era', 'Jews and Judaism']"
The Art of Getting Opponents to “We”,2015-11-03,article,News,,"['Education (K-12)', 'Health Insurance and Managed Care', 'Organized Labor', 'Teachers and School Employees', 'United States Politics and Government']"
Serial Gems Are Painstakingly Restored for the Screen,2015-11-02,article,News,,"['Movies', 'Festivals']"
"Nov. 3, 2015 — Pictures of the Day",2015-11-03,article,News,,['Photography']
"Fred Thompson, Former Senator, Actor and Presidential Candidate, Dies at 73",2015-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'United States Politics and Government', 'Television', 'ACTORS AND ACTRESSES', 'Presidential Election of 2008']"
Fink of BlackRock Bemoans Lack of Long-Term Thinking,2015-11-03,article,News,,"['Shareholder Rights and Activism', 'Exchange Traded Funds']"
Does Anyone Own the Cornrow?,2015-11-03,article,News,,"['Hair', 'Fashion and Apparel', 'Blacks', 'Black People', 'Models (Professional)', 'Women and Girls', 'New York Fashion Week']"
A Quiet Swiss Town’s Unlikely Treasure: Shoes,2015-11-02,article,News,,"['Shoes and Boots', 'Museums']"
Word of the Day + Quiz | bifurcate,2015-11-02,article,News,,[]
Rail Industry Had Safety Technology Decades Ago,2015-11-03,article,News,,"['Railroad Accidents and Safety', 'Railroads', 'Subways', 'Transportation']"
Why Consumers Often Err in Choosing Health Plans,2015-11-01,article,News,,"['Health Insurance and Managed Care', 'Research']"
The Changing Face of J. Mae Barizo’s Kitchen,2015-11-02,article,News,,"['Kitchens', 'Wallpaper', 'Cooking and Cookbooks', 'Poetry and Poets']"
Tennessee Titans at Houston Texans Preview,2015-11-01,article,News,,['Football']
"Corrections: November 3, 2015",2015-11-03,article,News,,[]
"In Bid to Counter Iran, Ayatollah in Iraq May End Up Emulating It",2015-11-01,article,News,,"['Religion-State Relations', 'Shiite Muslims']"
Alex Rodriguez Is an October Surprise,2015-11-01,article,News,,"['Baseball', 'Television', 'World Series']"
Asset Manager Amundi Could Raise Up to $2.2 Billion in I.P.O.,2015-11-02,article,News,,['Initial Public Offerings']
Chinese Manager of Highflying Funds Is Arrested in Insider Trading Case,2015-11-02,article,News,,"['Insider Trading', 'Corruption (Institutional)']"
"Telemundo, With Its Republican Debate Put Off, Seeks a Democratic One",2015-11-02,article,News,,"['Debates (Political)', 'Presidential Election of 2016', 'Spanish Language', 'Television']"
"David Walters, 60, Runs to Beat Father Time, if Not His Own Time",2015-11-01,article,News,,"['New York City Marathon', 'Marathon Running']"
Readers Respond to Success Academy’s ‘Got to Go’ Student List,2015-11-03,article,News,,"['Charter Schools', 'School Discipline (Students)']"
G.O.P. Fears Losing an Opportunity in Kentucky Governor’s Race,2015-11-03,article,News,,"['Elections, Governors']"
Shire Turns Focus to an Easier Deal for Dyax,2015-11-02,article,News,,"['Mergers, Acquisitions and Divestitures']"
Protecting Underage Models Becomes a Federal Issue,2015-11-02,article,News,,"['Models (Professional)', 'Law and Legislation', 'Fashion and Apparel']"
"Media Earnings Results Are Awaited, a Bit Warily",2015-11-03,article,News,,"['News and News Media', 'Company Reports']"
"Illinois District Violated Transgender Student’s Rights, U.S. Says",2015-11-02,article,News,,"['Transgender and Transsexuals', 'Education (K-12)', 'Discrimination']"
"Many Children Under 5 Are Left to Their Mobile Devices, Survey Finds",2015-11-02,article,News,,"['Children and Childhood', 'Tablet Computers', 'Smartphones', 'iPod', 'Parenting', 'Computer and Video Games', 'Research']"
Mark Bittman to Join the Meal Kit Firm Purple Carrot,2015-11-02,article,News,,"['Cooking and Cookbooks', 'Veganism']"
"Review: Jacques Rivette’s 1971 Film, ‘Out 1: Noli Me Tangere’",2015-11-03,article,Review,,['Movies']
"Entergy to Close Nuclear Plant on Lake Ontario, Angering Cuomo",2015-11-03,article,News,,"['Nuclear Energy', 'Indian Point Nuclear Power Plant (NY)', 'Layoffs and Job Reductions', 'Shutdowns (Institutional)', 'Labor and Jobs']"
New York Parking Alert: Alternate-Side Parking Rules Suspended on Tuesday,2015-11-03,article,News,,['Parking']
A World War I Memorial in Kansas City Is a Tribute to Giving,2015-11-03,article,News,,"['Monuments and Memorials (Structures)', 'World War I (1914-18)', 'Philanthropy', 'Museums']"
"‘Our Brand Is Crisis’ Finds Little Love at Box Office, Where ‘The Martian’ Is No. 1",2015-11-01,article,News,,['Movies']
French Mayor Who Once Defended Journalists Now Denounces Immigrants,2015-11-02,article,News,,"['Immigration and Emigration', 'Muslims and Islam', 'Mayors', 'Middle East and Africa Migrant Crisis']"
Cassette Brings French-Catalonian Flavors to Greenpoint,2015-11-03,article,News,,['Restaurants']
U.S.G.A. Plans Five-Year Study on Challenges Facing Golf,2015-11-03,article,Brief,,"['Golf', 'Colleges and Universities', 'Research']"
"Battles in San Francisco, but Not in Mayoral Race",2015-11-02,article,News,,"['Referendums', 'Real Estate and Housing (Residential)', 'Income Inequality', 'Elections, Mayors']"
Hillary Clinton Visits Sanders Country in Iowa,2015-11-03,article,News,,['Presidential Election of 2016']
"German Court Deems Ex-Guard at Auschwitz, 93, Fit to Stand Trial",2015-11-03,article,News,,"['Holocaust and the Nazi Era', 'War Crimes, Genocide and Crimes Against Humanity', 'Concentration Camps', 'World War II (1939-45)']"
Running While Juggling Is Banned by Marathon Organizers,2015-11-01,article,News,,"['New York City Marathon', 'Juggling and Jugglers']"
Start Listening to Burnish Your Reputation as a Trusted Adviser,2015-11-02,article,News,,['Finances']
"Neuropolitics, Where Campaigns Try to Read Your Mind",2015-11-03,article,News,,"['Political Advertising', 'Psychology and Psychologists', 'Brain', 'ADVERTISING AND MARKETING', 'Computer Vision', 'Voting and Voters', 'Elections', 'Presidential Election of 2016', 'Research', 'Emotions', 'Outdoor Advertising']"
"What’s Going On in This Picture? | Nov. 2, 2015",2015-11-02,article,News,,[]
Natural Confusion,2015-11-01,article,News,,[]
"On Ballot, Ohio Grapples With Specter of Marijuana Monopoly",2015-11-01,article,News,,"['Marijuana', 'Antitrust Laws and Competition Issues', 'Constitutional Amendments', 'Referendums', 'Medical Marijuana', 'State Legislatures']"
"On the Longest Hiking Trails, a Woman Finds Equal Footing",2015-11-03,article,News,,"['Hikes and Hiking', 'Gender', 'Ultramarathon Running']"
"Amid Vigils and Debris, Officials Seek Cause of Sinai Peninsula Crash",2015-11-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Terrorism']"
Washington State Weighs Far-Reaching Law on Animal Trafficking,2015-11-02,article,News,,"['Poaching (Wildlife)', 'Endangered and Extinct Species', 'Referendums', 'Ivory', 'ANIMALS', 'Elephants', 'Rhinoceroses']"
China’s New Two-Child Policy: ‘Too Little and Too Late’,2015-11-02,article,Letter,,['Population']
Caged Hostages From Syrian President’s Sect Paraded Through Rebel-Held Suburb,2015-11-02,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Propaganda', 'Political Prisoners', 'Kidnapping and Hostages', 'Human Rights and Human Rights Violations']"
Obama Administration Plans Forum on High Drug Prices,2015-11-03,article,News,,"['Drugs (Pharmaceuticals)', 'Prices (Fares, Fees and Rates)']"
"Gotcha, G.O.P.",2015-11-02,article,Op-Ed,,"['Debates (Political)', 'Presidential Election of 2016', 'United States Politics and Government', 'News and News Media']"
Fake Cover Letters Expose Discrimination Against Disabled,2015-11-02,article,News,,"['Disabilities', 'Hiring and Promotion', 'Discrimination', 'Research', 'Labor and Jobs']"
Word of the Day + Quiz | contraband,2015-11-03,article,News,,[]
Police Investigating Colorado Springs Shooting That Left 4 Dead,2015-11-02,article,News,,"['Murders, Attempted Murders and Homicides', 'Police']"
"This Time Around, Royals Catcher Salvador Perez Goes Out as the M.V.P.",2015-11-02,article,News,,"['Baseball', 'World Series']"
Coming So Far Leaves the Mets With One Goal: Finish the Job,2015-11-03,article,News,,"['Baseball', 'World Series']"
Jon Stewart Signs Production Deal With HBO,2015-11-03,article,News,,"['Appointments and Executive Changes', 'Television', 'Web-Original Programming']"
Review: Michel Houellebecq’s ‘Submission’ Imagines France as a Muslim State,2015-11-03,article,Review,,['Books and Literature']
The Hustle of Publishing Art News in the Postprint Era,2015-11-02,article,News,,"['Art', 'Newspapers', 'News and News Media']"
Dance This Week: An Eclectic ‘Hagoromo’ and Jérôme Bel’s ‘Ballet (New York)’,2015-11-03,article,News,,['Dancing']
"Lucy Harris, Joshua Collins",2015-11-01,article,News,,['Weddings and Engagements']
Vatican Arrests 2 in Connection With Leaked Documents,2015-11-02,article,News,,"['News Sources, Confidential Status of']"
"Anna Wintour, Prizes and Potpie at CFDA/Vogue Fashion Fund Dinner",2015-11-03,article,News,,"['Fashion and Apparel', 'Awards, Decorations and Honors']"
Quotation of the Day,2015-11-03,article,Quote,,[]
"Royals Aren’t Perfect, but Opportunistic Does Just Fine",2015-11-01,article,News,,"['Baseball', 'World Series']"
Shell to Focus on Liquefied Natural Gas in Deal for BG Group,2015-11-03,article,News,,"['Natural Gas', 'Oil (Petroleum) and Gasoline', 'Mergers, Acquisitions and Divestitures']"
A Triumphant De Keersmaeker Takes Paris Opera by Storm,2015-11-03,article,Review,,['Dancing']
Steve Deace and the Power of Conservative Media,2015-11-03,article,News,,"['Presidential Election of 2016', 'Conservatism (US Politics)', 'Radio', 'Endorsements', 'United States Politics and Government']"
"Nuremberg Nazi Site Crumbles, but Tricky Questions on Its Future Persist",2015-11-02,article,News,,"['Holocaust and the Nazi Era', 'Historic Buildings and Sites', 'World War II (1939-45)']"
Quotation of the Day,2015-11-01,article,Quote,,[]
"U.S. Admiral, in Beijing, Defends Patrols in South China Sea",2015-11-03,article,News,,"['United States Defense and Military Forces', 'United States International Relations']"
"HEB Grocery Chain to Give Stock to 55,000 Employees",2015-11-02,article,News,,"['Supermarkets and Grocery Stores', 'Labor and Jobs', 'Wages and Salaries', 'Stocks and Bonds']"
Review: ‘A Midsummer Night’s Dream’ in Isango Ensemble’s South African Setting,2015-11-02,article,Review,,['Opera']
"Cassandra Henry and Brett Baptist: A Bridge to Somewhere, Everywhere",2015-11-01,article,News,,['Weddings and Engagements']
What’s On TV Sunday,2015-11-01,article,Schedule,,['Television']
Mets’ Autumn of Joy Ends With a Pile of Miscues,2015-11-02,article,News,,"['Baseball', 'World Series']"
Iran Says It May Quit Talks on Syria Over Saudis’ Role,2015-11-03,article,News,,['International Relations']
Twitter Stars and Favorites Are Replaced by Hearts and ‘Likes’,2015-11-03,article,News,,"['Emojis and Emoticons', 'Social Media']"
Detroit Lions vs. Kansas City Chiefs Preview,2015-11-01,article,News,,['Football']
Highway Bill Could Present Bumps for Paul Ryan’s First Week as Speaker,2015-11-02,article,News,,"['Law and Legislation', 'Transportation', 'United States Politics and Government']"
Speaker Paul Ryan Moves Fast to ‘Detoxify’ Boehner’s Smoky Suite,2015-11-03,article,News,,"['Smells and Odors', 'Smoking and Tobacco']"
"A Lonely End for South Koreans Who Cannot Afford to Live, or Die",2015-11-01,article,News,,"['Funerals and Memorials', 'Economic Conditions and Trends']"
What to Watch Tonight,2015-11-03,article,Schedule,,['Television']
Clothes That Match the Wallpaper,2015-11-03,article,News,,"['Fashion and Apparel', 'Wallpaper', 'Textiles']"
Romania Places the Heart of a Queen in Her Castle,2015-11-03,article,News,,"['Royal Families', 'Palaces and Castles']"
Lightweight Blankets With a Big Footprint at the Marathon,2015-11-01,article,News,,"['New York City Marathon', 'Marathon Running']"
Why Jeb Bush’s Book Could Hurt Him,2015-11-03,article,News,,"['Books and Literature', 'Illegal Immigration', 'Immigration and Emigration', 'Presidential Election of 2016', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Speeches and Statements']"
Small Towns Face Rising Suicide Rates,2015-11-03,article,News,,"['Suicides and Suicide Attempts', 'Rural Areas', 'Mental Health and Disorders', 'Volunteers and Community Service']"
Ben Carson Leads Donald Trump in New NBC Poll,2015-11-03,article,News,,"['Polls and Public Opinion', 'Presidential Election of 2016']"
