headline,date,doc_type,material_type,section,keywords
"Michigan Governor Backtracks, Seeking to Meet Obama in Flint",2016-05-02,article,News,,"['United States Politics and Government', 'Water Pollution', 'Lead']"
"Laura Thompson, Sean Love",2016-05-01,article,News,,['Weddings and Engagements']
"‘Game of Thrones’ Season 6, Episode 2: Jon Snow, Dragons and Ramsay’s Dogs",2016-05-02,article,News,,['Television']
"Dilma Rousseff, Facing Impeachment in Brazil, Has Alienated Many Allies",2016-05-01,article,News,,"['Impeachment', 'Bribery and Kickbacks', 'Economic Conditions and Trends', 'Embezzlement']"
"‘Outlander’ Season 2, Episode 4: A Man in the Dark",2016-05-01,article,Review,,['Television']
Scientists Build a Hype Detector for Online Climate News and Commentary,2016-05-03,article,News,,"['Blogs and Blogging (Internet)', 'Computers and the Internet', 'News and News Media', 'Web Browsers']"
Eric Ripert Looks Back on a Youth Both Tender and Tough,2016-05-03,article,News,,"['Books and Literature', 'Restaurants', 'Chefs']"
"‘Hamilton’ Aside, Where the Real Tony Competition Lies",2016-05-03,article,News,,"['Theater', 'Tony Awards (Theater Awards)']"
"Now Working Without a Net, an Ex-Islander Is Live on the Air",2016-05-01,article,News,,"['Radio', 'Hockey, Ice']"
The Rolex Daytona is the Hottest Watch That Money Can’t Buy,2016-05-03,article,News,,['Watches and Clocks']
"The Lesson Is Macarons, and Class Is in Session",2016-05-02,article,News,,"['Bakeries and Baked Products', 'Cooking and Cookbooks']"
Bach Pie Recipe,2016-05-02,article,recipe,,"['Cooking and Cookbooks', 'Mathematics', 'Recipes', 'Pies']"
"Lincoln Center Announces Out of Doors Lineup, Including Patti Smith",2016-05-03,article,News,,"['Music', 'Lincoln Center Out of Doors Festival', 'Dancing', 'Pop and Rock Music']"
Jets May Be Judged on Christian Hackenberg and Players They Could Not Land,2016-05-01,article,News,,"['Football', 'Draft and Recruitment (Sports)']"
"‘Hamilton: The Revolution’ Races Out of Bookstores, Echoing the Musical’s Success",2016-05-03,article,News,,"['Books and Literature', 'Theater', 'Book Trade and Publishing']"
"Now, Dennis Hastert Seems an Architect of Dysfunction as Speaker",2016-05-02,article,News,,"['Sex Crimes', 'Child Abuse and Neglect', 'United States Politics and Government']"
Union Complains to F.C.C. That Verizon Is Pressuring Phone Customers,2016-05-03,article,News,,"['Telephones and Telecommunications', 'Organized Labor', 'Strikes', 'Regulation and Deregulation of Industry']"
"In China’s Northeast, a Daily Jostle for Jobs Produces Mostly Despair",2016-05-02,article,News,,"['Labor and Jobs', 'Economic Conditions and Trends', 'Factories and Manufacturing', 'Unemployment']"
Texting While Driving: How Can We Stop It?,2016-05-03,article,Letter,,"['Text Messaging', 'Driver Distraction and Fatigue']"
Puerto Rico’s Deepening Debt Crisis,2016-05-02,article,News,,"['Bankruptcies', 'Credit and Debt', 'Law and Legislation']"
"As Construction Deaths Rise, a Mass for Fallen Workers Grows",2016-05-02,article,News,,"['Building (Construction)', 'Accidents and Safety', 'Funerals and Memorials', 'Derricks and Cranes', 'Organized Labor', 'Deaths (Fatalities)', 'Labor and Jobs']"
"Giants Discover, and Exploit, a Weakness Against Syndergaard",2016-05-01,article,News,,['Baseball']
Quotation of the Day,2016-05-01,article,Quote,,[]
Bernie Sanders’s Gift to His Party,2016-05-03,article,Editorial,,"['Editorials', 'Presidential Election of 2016', 'United States Economy', 'Primaries and Caucuses']"
Other Pressures on Women,2016-05-02,article,Letter,,"['Women and Girls', 'Muslims and Islam']"
"Review: ‘A Bigger Splash,’ With a Speechless Tilda Swinton, Is Ready for Its Close-Up",2016-05-03,article,Review,,['Movies']
A Shocking Way (Really) to Break Bad Habits,2016-05-02,article,News,,"['Mobile Applications', 'Therapy and Rehabilitation']"
What You Should Watch: ‘The Good Wife’ and New Movies Streaming,2016-05-02,article,News,,"['Movies', 'Television']"
Indiana Primary: Highlights and Analysis,2016-05-03,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
Texas Grants Child Care License to Migrant Detention Center,2016-05-03,article,News,,"['Immigration Detention', 'Child Care', 'Children and Childhood', 'Immigration and Emigration', 'Illegal Immigration']"
The Diabetic Economy,2016-05-02,article,Op-Ed,,"['Interest Rates', 'Economic Conditions and Trends', 'European Sovereign Debt Crisis (2010- )', 'Credit and Debt', 'Unemployment']"
An iPad Misplaced at the Airport Takes Its Own Vacation,2016-05-02,article,News,,"['iPad', 'Lost and Found Property', 'Mobile Applications']"
Word of the Day + Quiz | pry,2016-05-02,article,News,,[]
Developer Aby Rosen to Pay $7 Million in Suit Over Unpaid Taxes on Art,2016-05-03,article,News,,"['Art', 'Sales and Excise Taxes', 'Tax Evasion']"
Researchers Aim to Put Carbon Dioxide Back to Work,2016-05-02,article,News,,"['Carbon Dioxide', 'Recycling of Waste Materials', 'Greenhouse Gas Emissions', 'Alternative and Renewable Energy', 'Global Warming']"
China Investigates Baidu After Student’s Death From Cancer,2016-05-03,article,News,,"['Computers and the Internet', 'Search Engines', 'Cancer']"
Nepal Arrests Canadian Man Over ‘Provocative’ Twitter Post,2016-05-02,article,News,,['Social Media']
Iraq Protesters Leave Baghdad Green Zone on Cleric’s Order,2016-05-01,article,News,,"['Demonstrations, Protests and Riots', 'Corruption (Institutional)', 'Shiite Muslims', 'Legislatures and Parliaments', 'United States International Relations', 'Muslims and Islam']"
Opera’s Game of Musical Chairs Brings a Netrebko Reprise,2016-05-03,article,News,,"['Opera', 'Music']"
Afghan Forces Begin Mission to Break Taliban’s Grip on Highway,2016-05-02,article,News,,[]
1916: Sinn Fein Leaders Executed,2016-05-03,article,News,,['War and Revolution']
Flush of Excitement Delayed at the Guggenheim,2016-05-03,article,News,,"['Art', 'Bathrooms and Toilets', 'Sculpture']"
"What’s Going On in This Picture? | May 2, 2016",2016-05-02,article,News,,[]
How Well Do You Know Your Food Labels?,2016-05-03,article,News,,"['Diet and Nutrition', 'Food', 'Labeling and Labels (Product)', 'Supermarkets and Grocery Stores']"
Empty Tables After Paris and Brussels Terror Attacks,2016-05-02,article,News,,"['Restaurants', 'Terrorism']"
"Against Tough Odds, a High School Arts Program Fosters Success",2016-05-03,article,News,,"['Art', 'Education (K-12)', 'Blacks', 'Black People']"
U.S. Diplomat’s Same-Sex Marriage Causes Stir in China,2016-05-03,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Diplomatic Service, Embassies and Consulates']"
Filming of Hospital Patients,2016-05-02,article,Letter,,"['Hospitals', 'Privacy', 'Workplace Environment']"
Opioid Prescribing Gets Another Look as F.D.A. Revisits Mandatory Doctor Training,2016-05-02,article,News,,"['Doctors', 'Pain-Relieving Drugs', 'Deaths (Fatalities)', 'Drug Abuse and Traffic']"
David Wright Leads Parade of Home Runs in Victory Over Braves,2016-05-03,article,News,,['Baseball']
Beyoncé’s ‘Lemonade’ Debuts at No. 1 With Huge Streaming Numbers,2016-05-02,article,News,,['Music']
"Dunja Simunovic, Victor Dupont",2016-05-01,article,News,,['Weddings and Engagements']
A New Marina Aims to Remind New Yorkers of Their Waterways,2016-05-02,article,News,,"['Boats and Boating', 'Sailboats and Sailing']"
Jewish Museum to Feature the Work of Pierre Chareau,2016-05-01,article,News,,"['ARCHITECTURE', 'Design', 'Museums']"
Nepal Expels Canadian for Sowing ‘Discord’ on Twitter,2016-05-03,article,News,,['Computers and the Internet']
Poor Start by Yankees Is Frustrating to Brian Cashman,2016-05-03,article,News,,['Baseball']
Bernie Sanders Says Superdelegates Should Follow Voters’ Will in Landslide States,2016-05-01,article,News,,"['Democratic National Convention', 'Presidential Election of 2016', 'Primaries and Caucuses']"
Australia Chides Rights Advocates for Giving ‘False Hope’ to Asylum Seekers,2016-05-03,article,News,,"['Immigration Detention', 'Immolation', 'Asylum, Right of', 'Immigration and Emigration', 'Human Rights and Human Rights Violations', 'Boats and Boating']"
"Alyssa Hjemdahl-Monsen, John McKee",2016-05-01,article,News,,['Weddings and Engagements']
Halliburton-Baker Hughes Breakup Is a Lesson in Hubris,2016-05-02,article,News,,"['Mergers, Acquisitions and Divestitures']"
British Companies Avoid Taking Sides in the Debate Over an E.U. Exit,2016-05-01,article,News,,"['Referendums', 'Corporations', 'Great Britain Withdrawal from EU (Brexit)']"
Abu Sayyaf Releases 10 Indonesian Sailors Held Hostage in Philippines,2016-05-01,article,News,,"['Kidnapping and Hostages', 'Piracy at Sea']"
Improving the Simple Steel Skillet,2016-05-02,article,News,,"['Cooking and Cookbooks', 'Cookware']"
"Roman Cookbook Is History, Lost Dishes and Inspiration",2016-05-02,article,News,,"['Books and Literature', 'Cooking and Cookbooks']"
Thai Officials Battle Buddhist Monks Over Tigers’ Fate,2016-05-02,article,News,,"['Tigers', 'Monasteries and Monks', 'Buddhism', 'Endangered and Extinct Species', 'Animal Abuse, Rights and Welfare', 'Suits and Litigation (Civil)', 'Poaching (Wildlife)']"
Malia Obama’s ‘Gap Year’ Is Part of a Growing (and Expensive) Trend,2016-05-02,article,News,,['Colleges and Universities']
"Goff and Wentz Topped the N.F.L. Draft, but Their Fantasy Outlook Is Dim",2016-05-01,article,News,,"['Football', 'Draft and Recruitment (Sports)', 'Fantasy Sports']"
"Envying the Starfish, Regenerator of Limbs",2016-05-02,article,Question,,"['Stem Cells', 'Biology and Biochemistry', 'Starfish', 'Reptiles']"
‘Hamilton’ Makes History With 16 Tony Nominations,2016-05-03,article,News,,"['Theater', 'Tony Awards (Theater Awards)']"
Morning Agenda: Halliburton and Baker Hughes Call Off Merger,2016-05-02,article,News,,"['Banking and Financial Institutions', 'Campaign Finance', 'Cyberattacks and Hackers', 'Executive Compensation', 'Hedge Funds', 'Law and Legislation', 'Mergers, Acquisitions and Divestitures', 'Municipal Bonds', 'Private Equity', 'Puerto Ricans', 'Regulation and Deregulation of Industry', 'Sovereign Wealth Funds', 'Start-ups', 'Stocks and Bonds', 'Suits and Litigation (Civil)', 'Venture Capital', 'Women and Girls']"
"As Trump Rises, House Republicans Lose That Sense of Security",2016-05-03,article,News,,"['Elections, House of Representatives']"
"Alicia Aemisegger, Patrick Biggs",2016-05-01,article,News,,['Weddings and Engagements']
What to Watch For in the Indiana Primaries,2016-05-03,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
"Welcome Back, Chest Hair",2016-05-03,article,News,,"['Hair', 'Men and Boys']"
Baltimore Museum of Art Names New Director: Christopher Bedford,2016-05-02,article,News,,"['Art', 'Appointments and Executive Changes']"
Takata Airbag Recall Is Said to Grow by 35 Million,2016-05-03,article,News,,"['Automobile Safety Features and Defects', 'Recalls and Bans of Products']"
North Korea’s Brazen Nuclear Moves,2016-05-02,article,Editorial,,"['Editorials', 'Nuclear Weapons', 'Embargoes and Sanctions', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'United States International Relations']"
New York City Casts a Net to Catch the Next Big Start-Up,2016-05-01,article,News,,"['Start-ups', 'Entrepreneurship', 'Computers and the Internet', 'Venture Capital', 'Labor and Jobs', 'Relocation of Business']"
Treasury Auctions Set for the Week of May 2,2016-05-01,article,Schedule,,"['Municipal Bonds', 'Auctions', 'Government Bonds']"
Has the Replay Taken the Fun Out of Watching Sports?,2016-05-03,article,News,,"['Athletics and Sports', 'Officiating (Sports)', 'Television', 'Basketball', 'Baseball', 'Football', 'Video Recordings, Downloads and Streaming']"
‘Hamilton’ Leads the Tony Award Nominations,2016-05-03,article,List,,"['Tony Awards (Theater Awards)', 'Theater']"
A Nickname for Daw Aung San Suu Kyi? There’s No Short Answer,2016-05-03,article,News,,"['Names, Personal']"
"Katherine Phillips, Eric Bent",2016-05-01,article,News,,['Weddings and Engagements']
"Review: For This Spin on ‘Sleeping Beauty,’ Someday Her Princess Will Come",2016-05-01,article,Review,,"['Dancing', 'Classical Music']"
What’s That You’re Wearing? A Guide to Muslim Veils,2016-05-03,article,News,,"['Muslim Veiling', 'Muslims and Islam', 'Fashion and Apparel']"
"Carolyn Treasure, Kenneth Barshop",2016-05-01,article,News,,['Weddings and Engagements']
What We’re Reading,2016-05-03,article,News,,[]
Green Garlic and Other Spring Delights,2016-05-02,article,News,,"['Cooking and Cookbooks', 'Recipes']"
Calm Conforto Keeps Collecting Hits as Mets Win Eighth Straight,2016-05-01,article,News,,['Baseball']
1916: Pétain Leads Assault,2016-05-02,article,News,,['World War I (1914-18)']
Ruling Moves Gibraltar Closer to FIFA Membership,2016-05-02,article,News,,['Soccer']
Lessons in Perseverance From Leicester City Football Club,2016-05-03,article,Op-Ed,,"['Soccer', 'World Cup (Soccer)']"
Quotation of the Day,2016-05-03,article,Quote,,[]
Global Flavors and Asides to Obamas at White House Jazz Gala,2016-05-01,article,News,,"['Music', 'White House Building (Washington, DC)', 'Jazz']"
How Ebola Destroyed Maternal Health Gains in Sierra Leone,2016-05-02,article,News,,"['Ebola Virus', 'Pregnancy and Childbirth', 'Women and Girls']"
"Review: As Goes Music, So Goes the Universe",2016-05-03,article,Review,,"['Books and Literature', 'Physics', 'Jazz']"
Study: Diversity in New York Theater Roles Rose in 2014-15 Season,2016-05-02,article,News,,"['Theater', 'Minorities', 'Asian-Americans']"
Submit Your Questions About Syria for Declan Walsh,2016-05-02,article,News,,[]
"Stefania Distefano, Daniel Simonetti",2016-05-01,article,News,,['Weddings and Engagements']
"Counterculture Figures Gather to Honor Coca Crystal, One of Their Own",2016-05-02,article,News,,"['Writing and Writers', 'Television']"
"At Art Fairs, Gallerists Have a Secret Weapon: This Woman",2016-05-03,article,News,,"['Art', 'Frieze Art Fair', 'Restoration and Renovation']"
"Brazil Ponders an Erotic Theme Park, With No Sex Allowed",2016-05-03,article,News,,"['Sex', 'AMUSEMENT AND THEME PARKS']"
Donald Trump Accuses Ted Cruz’s Father of Associating With  Kennedy Assassin,2016-05-03,article,News,,"['Assassinations and Attempted Assassinations', 'Presidential Election of 2016', 'United States Politics and Government']"
"Gay, Lesbian, Bisexual, Transgender and Not Appearing in This Movie",2016-05-02,article,News,,"['Movies', 'Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Minorities', 'Race and Ethnicity', 'Discrimination']"
"Needing to Win, Ted Cruz Trails Donald Trump in Indiana by 15 Points, Poll Finds",2016-05-01,article,News,,"['Polls and Public Opinion', 'Presidential Election of 2016', 'Primaries and Caucuses', 'Republican National Convention']"
Warren Buffett Holds Forth on Sharing the Wealth,2016-05-03,article,News,,"['Capitalism (Theory and Philosophy)', 'Youth']"
"Out of the Elevator, a Perfect Match",2016-05-02,article,News,,['Weddings and Engagements']
Court Names Bank to Oversee Prince’s Estate in Absence of a Will,2016-05-02,article,News,,"['Wills and Estates', 'Pop and Rock Music', 'Music']"
Battles Over Garland Nomination Resume as Senate Enters Recess,2016-05-02,article,News,,"['Appointments and Executive Changes', 'Elections, House of Representatives', 'Elections, Senate', 'United States Politics and Government']"
"Corrections: May 2, 2016",2016-05-02,article,News,,[]
Navy SEAL Is Killed in Northern Iraq in Fight With ISIS,2016-05-03,article,News,,['United States Defense and Military Forces']
"Elizabeth Chan, Brian Knabenshue",2016-05-01,article,News,,['Weddings and Engagements']
With Larry Wilmore Before the White House Correspondents’ Dinner,2016-05-01,article,News,,"['Comedy and Humor', 'News and News Media']"
"Can the Homeless and Hungry Steal Food? Maybe, an Italian Court Says",2016-05-03,article,News,,"['Homeless Persons', 'Poverty', 'Shoplifting and Employee Theft (Retail)', 'Robberies and Thefts']"
The Unpredictability Factor,2016-05-03,article,Op-Ed,,"['Presidential Election of 2016', 'Speeches and Statements', 'Transgender and Transsexuals']"
Days of Chaos in Baghdad: Protest or Meltdown?,2016-05-02,article,News,,"['Demonstrations, Protests and Riots', 'Corruption (Institutional)']"
The Mystery of Spain’s Perpetual Jobs Problem,2016-05-02,article,News,,"['Unemployment', 'Labor and Jobs', 'Temporary Employment']"
"Chris Gibson, G.O.P. Congressman, Decides Not to Run for New York Governor in 2018",2016-05-02,article,News,,"['Governors (US)', 'Elections, Governors']"
Appropriations Trickery in Congress,2016-05-02,article,Editorial,,"['Editorials', 'Law and Legislation', 'Transportation', 'Nuclear Weapons', 'E-Cigarettes', 'Smoking and Tobacco', 'United States Politics and Government', 'Federal Budget (US)']"
The Ship and the Boiler,2016-05-02,article,News,,"['Education (K-12)', 'Mathematics', 'Puzzles']"
Allison Siegel and Michael McCullick: Seems Like a Good Idea for a Musical,2016-05-01,article,News,,"['Weddings and Engagements', 'Fleet Week']"
"Charlotte Johnson, Christopher Jones",2016-05-01,article,News,,['Weddings and Engagements']
The Lack of Asians in Hollywood and on Broadway,2016-05-02,article,Letter,,"['Asian-Americans', 'ACTORS AND ACTRESSES', 'Discrimination']"
GNC May Put Itself Up for Sale,2016-05-02,article,News,,"['Vitamins', 'Mergers, Acquisitions and Divestitures', 'Dietary Supplements and Herbal Remedies']"
Long Island Plane Crash Kills 3,2016-05-03,article,News,,"['Aviation Accidents, Safety and Disasters']"
"As Puerto Rico Defaults, Eyes Turn to Washington",2016-05-03,article,News,,"['Government Bonds', 'Credit and Debt', 'United States Politics and Government']"
Donald Trump Says He Has More Foreign Policy Experience Than ‘Virtually Anyone’ in Race,2016-05-02,article,News,,"['Presidential Election of 2016', 'United States International Relations']"
"Your Monday Briefing: Ted Cruz, Aleppo, Leicester City",2016-05-02,article,briefing,,[]
Philips to Pursue I.P.O. of Lighting Business in Amsterdam,2016-05-03,article,News,,['Initial Public Offerings']
"Meric Gulum, Justin Weinkle",2016-05-01,article,News,,['Weddings and Engagements']
Ted Cruz’s Support Softens Among the Delegates He Courted,2016-05-01,article,News,,"['Presidential Election of 2016', 'Republican National Convention', 'Elections, House of Representatives', 'Primaries and Caucuses']"
"News Q’s | A Few Miles From San Bernardino, a Muslim Prom Queen Reigns",2016-05-03,article,News,,[]
The Street Forever Known as Prince,2016-05-01,article,Brief,,['Subways']
Fairway Seeks Quick Exit From Bankruptcy,2016-05-03,article,News,,"['Bankruptcies', 'Credit and Debt', 'Supermarkets and Grocery Stores']"
A Shop for Leather Goods and More in Los Angeles,2016-05-02,article,News,,['Leather and Leather Goods']
"Your Tuesday Evening Briefing: Hillary Clinton, Donald Trump, ‘Hamilton’",2016-05-03,article,News,,[]
"A Juggernaut Art Dealer Comes to the Bay Area, with Big-Name Works in Tow",2016-05-03,article,News,,"['Art', 'Sculpture']"
Fizzled Goldman Sachs Cases Put S.E.C. in Harsh Light,2016-05-02,article,News,,"['Mortgage-Backed Securities', 'Subprime Mortgage Crisis']"
"Donald Trump, Master of Promotion, Now Pays Twitter to Do It For Him, Too",2016-05-03,article,News,,"['Presidential Election of 2016', 'Social Media']"
"‘Veep’ Season 5, Episode 2: Dangerous Recount Liaisons",2016-05-02,article,Review,,['Television']
North Korea’s Mess,2016-05-03,article,Letter,,[]
Ted Cruz Suspends His Campaign for President,2016-05-03,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
"Review: Opera Lafayette’s Potent Triumvirate of Daughter, Lover and Mother",2016-05-02,article,Review,,"['Opera', 'Music']"
Photos: The Met Gala Red Carpet,2016-05-02,article,News,,['Parties (Social)']
LIGO Gravitational Wave Researchers to Divide $3 Million,2016-05-03,article,News,,"['Gravitation and Gravity', 'Black Holes (Space)']"
Remade Trail Blazers Fall Short of Golden State Warriors in Game 1,2016-05-01,article,News,,"['Basketball', 'Playoff Games']"
Daily Report: New York Searches for Its Anchor Tech Company,2016-05-02,article,News,,"['Computers and the Internet', 'Science and Technology']"
Brand to Know: The Line Revitalizing Vintage Pieces — by Dyeing Them Black,2016-05-02,article,News,,"['Fashion and Apparel', 'Dyes and Dyestuffs']"
BNP Paribas Surprises by Posting Quarterly Profit,2016-05-03,article,News,,"['Banking and Financial Institutions', 'Company Reports']"
Review: Pearl Jam’s Full-Throttle Marathon at Madison Square Garden,2016-05-02,article,Review,,"['Pop and Rock Music', 'Music']"
1941: Italy Annexes Area of Slovenia,2016-05-03,article,News,,['World War II (1939-45)']
"After Last Year’s Slip, Nadal Again Finds Firm Footing on Clay",2016-05-01,article,News,,"['Tennis', 'French Open (Tennis)']"
German Anti-Immigrant Leader Fined Over Facebook Post,2016-05-03,article,News,,"['Fines (Penalties)', 'Refugees and Displaced Persons']"
"In Unusual Move, Donald Trump Will Be First to Air Ads in Nebraska",2016-05-03,article,News,,"['Political Advertising', 'Presidential Election of 2016']"
The Choice Explosion,2016-05-03,article,Op-Ed,,"['Books and Literature', 'Psychology and Psychologists', 'Social Conditions and Trends']"
"For Chobani’s Workers, an Unexpected Windfall",2016-05-02,article,Letter,,[]
Pulte Fight Pits Company’s Founder Against Its Board,2016-05-03,article,News,,"['Shareholder Rights and Activism', 'Boards of Directors']"
"There’s No Sex Masochism in Soccer, United Manager Says",2016-05-02,article,News,,['Soccer']
Video of Beatings Amid Demolition in China Leads to Punishments,2016-05-02,article,News,,"['Video Recordings, Downloads and Streaming', 'Assaults', 'Demolition', 'Land Use Policies']"
"Alice Shepherd, Alexander Randall",2016-05-01,article,News,,['Weddings and Engagements']
Q. and A.: Roderick MacFarquhar on the Cultural Revolution and China Today,2016-05-03,article,Question,,['Cultural Revolution']
"Cruise Ship From Miami Docks in Cuba, Ending Decades-Old Freeze",2016-05-02,article,News,,"['Travel and Vacations', 'Cruises', 'United States International Relations']"
Malaysian State Bars Lawmaker Nurul Izzah Anwar From Campaigning,2016-05-03,article,News,,"['Elections', 'Deportation']"
"Serbs in New York Mourn a Spiritual Pillar, Swallowed by Flames",2016-05-03,article,News,,"['Fires and Firefighters', 'Churches (Buildings)', 'Historic Buildings and Sites']"
An Economic Forecast for the European Union,2016-05-01,article,News,,"['Labor and Jobs', 'Automobiles', 'Company Reports', 'Banking and Financial Institutions', 'Steel and Iron', 'Wills and Estates']"
"Afeni Shakur, Guidepost for Slain Rapper Son, Dies at 69",2016-05-03,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Blacks', 'Black People', 'Rap and Hip-Hop']"
Analyzing the Appeal of Donald Trump,2016-05-02,article,Letter,,[]
Birmingham Fights Back on the Minimum Wage,2016-05-02,article,News,,"['Civil Rights and Liberties', 'Law and Legislation', 'Minimum Wage', 'Race and Ethnicity', 'States (US)', 'Suits and Litigation (Civil)', 'Wages and Salaries']"
Joshua Ferris Reviews Don DeLillo’s ‘Zero K’,2016-05-02,article,Review,,['Books and Literature']
"Sometimes in Tech, Glitz Trumps Reason",2016-05-03,article,News,,['Wearable Computing']
The Healing Arts of Brian Eno,2016-05-02,article,News,,"['Music', 'Art']"
"Malia Obama Rebels, Sort of, by Choosing Harvard",2016-05-02,article,News,,"['Colleges and Universities', 'Presidents and Presidency (US)']"
"Diana Kirkland, Dallas Hansen",2016-05-02,article,News,,['Weddings and Engagements']
News Q’s | Kenya Burns Ivory Worth $105 Million to Protest Poaching,2016-05-02,article,News,,[]
California Prepares for Long-Denied Star Turn in Presidential Race,2016-05-02,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses', 'Illegal Immigration']"
"Doctor, Warned to Be Silent on Abortions, Files Civil Rights Complaint",2016-05-02,article,News,,"['ABORTION', 'Civil Rights and Liberties', 'Doctors', 'Hospitals']"
Aging in Place,2016-05-02,article,News,,"['Baby Boomers', 'Baby Foods', 'Computers and the Internet', 'Elderly', 'Retirement Communities and Assisted Living']"
"China Puts a Tycoon, Ren Zhiqiang, on Probation for Criticizing Policies",2016-05-02,article,News,,"['Propaganda', 'Freedom of Speech and Expression', 'Freedom of the Press', 'Censorship']"
Savory and Sweet Pies From a Former White House Pastry Chef,2016-05-02,article,News,,['Pies']
Hulu Is Said to Plan Full Cable and Broadcast Channel Streaming,2016-05-02,article,News,,"['Video Recordings, Downloads and Streaming', 'Television', 'Cable Television']"
"A $1,000 Day in Tokyo for $100",2016-05-03,article,News,,"['Travel and Vacations', 'Budget Travel']"
Stricter Rules for Voter IDs Reshape Races,2016-05-02,article,News,,"['Presidential Election of 2016', 'Voter Registration and Requirements', 'Identification Devices', 'States (US)', 'Voting Rights Act (1965)']"
Populist Policies Let Brazil’s Tomorrow Slip Away,2016-05-03,article,News,,['Economic Conditions and Trends']
