headline,date,doc_type,material_type,section,keywords
Word of the Day | politic,2014-07-01,article,News,,[]
Unorthodox Bookends Leading the Germans,2014-07-03,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
Movie Listings for July 4-10,2014-07-03,article,Schedule,,['Movies']
Inside the List,2014-07-03,article,News,,['Books and Literature']
Fresh Ink for the Human Canvas,2014-07-01,article,News,,"['Skin', 'Tattoos', '3-D Devices and Effects']"
Cashen’s Gift on the Mets Was Magic,2014-07-01,article,An Appraisal,,"['Baseball', 'Nineteen Hundred Eighties']"
Does America (Ever) Need New Ideas?,2014-07-03,article,News,,"['Conservatism (US Politics)', 'Social Conditions and Trends', 'Taxation']"
New York Summer Stories: Getting Out of Town,2014-07-01,article,News,,[]
Space Pod Alights at the Serpentine Gallery,2014-07-03,article,News,,"['Art', 'Culture (Arts)']"
On a Roll,2014-07-02,article,Review,,['Books and Literature']
Uphill Fight for a Territory’s Democracy Movement,2014-07-02,article,News Analysis,,"['Demonstrations, Protests and Riots', 'Police']"
"Lloyd Garrison, 83, Journalist; Covered Africa for The Times ",2014-07-02,article,Obituary (Obit),,"['News and News Media', 'Magazines', 'Deaths (Obituaries)']"
‘Thin Skin’: ‘Six Artists from Beirut’,2014-07-03,article,Review,,['Art']
Privacy Group Complains to F.T.C. About Facebook Emotion Study,2014-07-03,article,News,,"['Emotions', 'Privacy', 'Research', 'Social Media']"
Editors’ Choice,2014-07-03,article,List,,['Books and Literature']
Student Crossword | Holidays Around the World,2014-07-03,article,News,,[]
"Hotel Review: The Roundhouse at Beacon Falls in Beacon, N.Y.",2014-07-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings']"
U.S.A. and Belgium: A Long-Running Battle for Supremacy Continues ,2014-07-01,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Comic Books and Strips', 'Waffles', 'Tennis', 'Chocolate', 'ALCOHOLIC BEVERAGES']"
"German Student Under N.S.A. Scrutiny, Reports Say",2014-07-03,article,News,,"['Surveillance of Citizens by Government', 'Computers and the Internet']"
Nestlé to Sell Juicy Juice Brand to Brynwood Partners,2014-07-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Private Equity']"
"Scorn for ‘Tiger Xu,’ From Official and Unofficial Sources",2014-07-03,article,News,,"['Corruption (Institutional)', 'Defense and Military Forces', 'Freedom of the Press']"
Daily Report: Management Changes at Twitter Suggest a Company in Turmoil,2014-07-02,article,News,,"['Appointments and Executive Changes', 'Social Media']"
Diocese of Kansas City-St. Joseph to Pay for Failure to Report Abuse,2014-07-01,article,News,,"['Priests', 'Sex Crimes', 'Child Abuse and Neglect', 'Child Pornography']"
A Vandalism Spree Leaves Behind a Trail of Broken Glass and Frustration,2014-07-02,article,News,,"['Automobiles', 'Vandalism', 'Windows']"
"Huge Crowds Turn Out for Pro-Democracy March in Hong Kong, Defying Beijing",2014-07-01,article,News,,"['Demonstrations, Protests and Riots']"
Reduced Charge for Boy in Fatal Bronx Stabbing,2014-07-01,article,News,,['Murders and Attempted Murders']
"American Apparel Deal Gives Power to Hedge Fund, Not Dov Charney",2014-07-02,article,News,,['Hedge Funds']
Tyson Foods Reaches Formal Deal for Hillshire Brands,2014-07-02,article,News,,[]
"UnitedHealth, an Insurer Switching Roles, Helps Hospitals on Medicare Billing",2014-07-01,article,News,,"['Health Insurance and Managed Care', 'Medicare', 'Hospitals', 'Regulation and Deregulation of Industry']"
"Prescription Overdose Deaths in Florida Plunge After Tougher Measures, Report Says",2014-07-01,article,News,,"['Drug Abuse and Traffic', 'OxyContin (Drug)', 'Pain-Relieving Drugs', 'Drugs (Pharmaceuticals)', 'Deaths (Fatalities)']"
"If You’re Lighting Fourth of July Fireworks, Who’s Holding the Match?",2014-07-03,article,News,,"['Fireworks', 'Independence Day (US) (July 4)', 'Parenting']"
Arab Boy’s Death Escalates Clash Over Abductions,2014-07-02,article,News,,"['Murders and Attempted Murders', 'Palestinians']"
"For Banana Boat, Epic Battles Between Men and Sun",2014-07-03,article,News,,"['ADVERTISING AND MARKETING', 'Sunscreen', 'Men and Boys']"
Russian Hackers Targeting Oil and Gas Companies,2014-07-01,article,News,,"['Cyberwarfare', 'Industrial Espionage', 'Natural Gas', 'Oil (Petroleum) and Gasoline', 'Energy and Power']"
1964: Klan Recruiting Drive Starts,2014-07-02,article,News,,"['Race and Ethnicity', 'Segregation and Desegregation']"
All in This Together,2014-07-03,article,News,,"['Real Estate and Housing (Residential)', 'Elderly', 'Parenting', 'Death and Dying']"
"Eligibility for Health Insurance Was Not Properly Checked, Audit Finds",2014-07-02,article,News,,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'United States Politics and Government', 'Inspectors General']"
When Data Can Do More Harm Than Good,2014-07-01,article,News,,"['Data-Mining and Database Marketing', 'Small Business']"
HSBC Settles Fraud Charges Over Foreclosure Fees Paid by the U.S. Government,2014-07-01,article,News,,[]
Chilean Court Rules U.S. Had Role in Murders,2014-07-01,article,News,,"['Murders and Attempted Murders', ""Coups D'Etat and Attempted Coups D'Etat"", 'Espionage and Intelligence Services', 'United States Defense and Military Forces']"
Services Emerge to Help Out-of-State Students Pay In-State Tuition,2014-07-03,article,News,,"['Tuition', 'Budgets and Budgeting', 'Colleges and Universities', 'States (US)', 'Personal Finances']"
Bill Cunningham | Holly-Go-Delightfully,2014-07-03,article,News,,"['Fashion and Apparel', 'Independence Day (US) (July 4)']"
Roche to Pay Up to $1.7 Billion for Seragon Pharmaceuticals,2014-07-02,article,News,,"['Biotechnology', 'Clinical Trials', 'Drugs (Pharmaceuticals)', 'Mergers, Acquisitions and Divestitures']"
Italian Leader Presses His Case for Budget Relief in Europe,2014-07-02,article,News,,['European Sovereign Debt Crisis (2010- )']
Wheelies: The Flying Honda Edition,2014-07-01,article,News,,"['Automobile Safety Features and Defects', 'AIRLINES AND AIRPLANES', 'Google Phone', 'Android (Operating System)', 'Electric and Hybrid Vehicles', 'Driver Distraction and Fatigue', 'Automobiles']"
G.M. Victim Compensation: How the Plan Works,2014-07-01,article,News,,"['Automobile Safety Features and Defects', 'Recalls and Bans of Products', 'Reparations']"
"The Words, and Works, of Walter Dean Myers",2014-07-02,article,News,,"['Books and Literature', 'Writing and Writers']"
Can Exercise Reduce Alzheimer’s Risk?,2014-07-02,article,News,,"[""ALZHEIMER'S DISEASE"", 'Dementia', 'Exercise']"
"A Fresh Start, and a Reunion",2014-07-03,article,News,,['Restaurants']
The Collections | The Top Five Spring/Summer 2015 Men’s Wear Shows in Paris,2014-07-01,article,News,,"['Fashion and Apparel', 'Men and Boys', 'Suits (Apparel)']"
European Central Bank Holds Interest Rates Steady,2014-07-03,article,News,,"['Banking and Financial Institutions', 'European Sovereign Debt Crisis (2010- )']"
Russia Demands New Cease-Fire in Ukraine as Foreign Ministers Seek Path to Peace ,2014-07-02,article,News,,['International Relations']
The N.S.A. Can Spy on These 193 Foreign Governments,2014-07-01,article,News,,"['Espionage and Intelligence Services', 'Surveillance of Citizens by Government']"
"Your World Cup Ethical Questions, Answered",2014-07-01,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
A Cuisine for the Age of Us – the Anthropocene,2014-07-02,article,News,,"['Books and Literature', 'Chefs', 'Cooking and Cookbooks', 'Creativity', 'Food', 'Restaurants', 'Sustainable Living']"
Declaration of Independents,2014-07-03,article,Op-Ed,,"['Midterm Elections (2014)', 'United States Politics and Government', 'Polls and Public Opinion', 'Voting and Voters']"
Restaurant Report: Masala Library in Mumbai,2014-07-01,article,News,,"['Restaurants', 'Travel and Vacations']"
Patriarch and Pariah,2014-07-03,article,Review,,"['Books and Literature', 'Mormons (Church of Jesus Christ of Latter-Day Saints)']"
Where’s the Rest of Me?,2014-07-03,article,News,,"['Interior Design and Furnishings', 'Lighting', 'Lamps and Lampshades', 'Shopping and Retail']"
"The Facts and Figures Behind Jeff Koons’s Massive, Awe-Inspiring Show at the Whitney",2014-07-02,article,News,,"['Art', 'Museums']"
Printed Points of View,2014-07-02,article,News,,['Crossword Puzzles']
How Climate Change Could Foil China’s Smog-Fighting Efforts,2014-07-03,article,News,,"['AIR POLLUTION', 'Chemistry', 'Fuel Efficiency', 'Global Warming', 'Greenhouse Gas Emissions', 'Hazardous and Toxic Substances', 'Science and Technology']"
"At 75, Still Stepping Out of Line",2014-07-03,article,Review,,"['Books and Literature', 'Art']"
Paris Court Rejects Guggenheim Descendants’ Claim Over Venice Palazzo,2014-07-02,article,News,,['Art']
Give Scotusblog a Seat in Court,2014-07-02,article,Editorial,,"['News and News Media', 'Editorials']"
"Set ’Em Up, Joe, With an F Major",2014-07-03,article,News,,['Movies']
"The Luckiest Man, on a Playful Day",2014-07-03,article,News,,"['Baseball', 'Boxing']"
"To Hold Senate, Democrats Rely on Single Women",2014-07-02,article,News,,"['Midterm Elections (2014)', 'Women and Girls', 'Single Persons', 'Elections, Senate', 'United States Politics and Government']"
Gov. Cuomo’s Plan to Fight AIDS in New York,2014-07-02,article,Editorial,,"['ACQUIRED IMMUNE DEFICIENCY SYNDROME', 'Tests (Medical)', 'Editorials']"
Curtain Call | The Designers of Paris Men’s Spring/Summer 2015 Fashion Week Take Their Bows,2014-07-01,article,News,,"['Fashion and Apparel', 'Men and Boys', 'Paris Fashion Week']"
Argentine Fans Feel Right at Home,2014-07-02,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
"Corrections: July 2, 2014",2014-07-02,article,News,,[]
36 Hours in the Berkshires,2014-07-03,article,News,,['Travel and Vacations']
Second Try Puts Carbon Observatory Into Orbit,2014-07-02,article,News,,"['Greenhouse Gas Emissions', 'Space and Astronomy', 'Carbon Dioxide']"
"They’re on the Move, but to Where?",2014-07-01,article,Review,,['Movies']
"Gin, Miami Beach Style",2014-07-02,article,News,,"['Gin (Liquor)', 'Hotels and Travel Lodgings', 'Travel and Vacations']"
Hobby Lobby Is Only the Beginning,2014-07-02,article,Op-Ed,,"['Religion-State Relations', 'United States Politics and Government', 'Birth Control and Family Planning', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Freedom of Religion', 'Patient Protection and Affordable Care Act (2010)']"
From 9/11 to BP to G.M.,2014-07-01,article,Op-Ed,,"['Reparations', 'Traffic Accidents and Safety', 'Suits and Litigation (Civil)', 'Automobile Safety Features and Defects', 'Recalls and Bans of Products']"
"Ever True to You, Local Parlor",2014-07-01,article,News,,"['Ice Cream and Frozen Desserts', 'States (US)']"
Stem Cell Research Papers Are Retracted,2014-07-02,article,News,,"['Stem Cells', 'Academic and Scientific Journals', 'Research', 'Science and Technology']"
"Public Schools in New York City Are Poorer and More Crowded, Budget Agency Finds",2014-07-02,article,News,,['Education (K-12)']
The Only Ice Cream Recipe You’ll Ever Need,2014-07-01,article,News,,"['Ice Cream and Frozen Desserts', 'Recipes', 'Cooking and Cookbooks']"
"Lillian B. Rubin, 90, Is Dead; Wrote of Crippling Effects of Gender and Class Norms",2014-07-02,article,Obituary (Obit),,"['Writing and Writers', 'Women and Girls', 'Deaths (Obituaries)']"
‘New’ Doesn’t Mean Shoddy,2014-07-03,article,Letter,,"['Building (Construction)', 'Real Estate and Housing (Residential)']"
Cameroon Investigates Match-Fixing Charges,2014-07-01,article,News,,"['World Cup 2014 (Soccer)', 'Gambling', 'Ethics and Official Misconduct', 'Soccer']"
The State of the Union’s Books,2014-07-03,article,News,,['Books and Literature']
"Chronicler Recalls a Bridge’s Rising, 50 Years Later",2014-07-01,article,News,,"['Building (Construction)', 'Bridges and Tunnels', 'Series']"
"Mourning, And Rioting, Over Death In Jerusalem",2014-07-02,article,News,,"['Palestinians', 'Demonstrations, Protests and Riots']"
Why Polls Can Sometimes Get Things So Wrong,2014-07-03,article,News,,"['Polls and Public Opinion', 'Voting and Voters', 'Primaries and Caucuses']"
SEMA Garage Takes Aftermarket Parts From Concept to Reality,2014-07-02,article,News,,"['Automobiles', '3-D Printers', 'Scanning Devices']"
The Culture War’s Sore Winners,2014-07-01,article,News,,"['Christians and Christianity', 'Conservatism (US Politics)', 'Liberalism (US Politics)', 'Religion-State Relations', 'Social Conditions and Trends']"
"In Norway, Seeking Munch’s Brighter Palette",2014-07-03,article,News,,"['Art', 'Travel and Vacations']"
Fighting Summer FOMO,2014-07-03,article,News,,[]
Union Dues and the Court,2014-07-02,article,News,,[]
Letters: ‘The Letters of Robert Frost’,2014-07-02,article,News,,['Books and Literature']
Giving Uzbekistan Some Beach Flair,2014-07-03,article,Review,,['Restaurants']
Lawsuit Challenges New York’s Teacher Tenure Laws,2014-07-03,article,News,,"['Education (K-12)', 'Teachers and School Employees', 'Tenure', 'Suits and Litigation (Civil)']"
"Faith, Severely Tested, in a German Commune",2014-07-02,article,Review,,['Movies']
A Ducati That Proudly Bares All,2014-07-03,article,Review,,"['Motorcycles, Motor Bikes and Motorscooters']"
Amanda Knox Co-Defendant Changes Strategy,2014-07-01,article,News,,"['False Arrests, Convictions and Imprisonments', 'Murders and Attempted Murders']"
"Wild Ride by U.S. Comes to End, but Soccer Is the Winner",2014-07-01,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
Bonus All-World-Cup Ethicist Column!,2014-07-01,article,News,,"['Ethicist, The (Times Column)', 'World Cup 2014 (Soccer)']"
Pictures of the Day: Ukraine and Elsewhere,2014-07-01,article,News,,['Photography']
Another Failure to Regulate Derivatives,2014-07-03,article,Editorial,,"['Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', 'Derivatives (Financial Instruments)', 'Regulation and Deregulation of Industry', 'Law and Legislation', 'Banking and Financial Institutions', 'Editorials']"
Excavation for Railyard Project Reveals a Hidden Piece of New York City,2014-07-02,article,News,,"['Rock and Stone', 'Geology', 'Mixed-Use Developments', 'Railroads', 'Real Estate (Commercial)']"
American Homes Acquires Rival in Buy-to-Rent Business,2014-07-01,article,News,,"['Foreclosures', 'Mergers, Acquisitions and Divestitures', 'Real Estate and Housing (Residential)', 'Real Estate Investment Trusts']"
"If Convicted, Rengan Rajaratnam Faces Light Insider Trading Sentence",2014-07-03,article,News,,"['Frauds and Swindling', 'Insider Trading', 'Sentences (Criminal)']"
Limping in Solidarity and Leaping for Joy,2014-07-01,article,Review,,['Dancing']
U.S. Embassy in Uganda Warns of ‘Specific Threat’ to Airport,2014-07-03,article,News,,[]
Freedom Summer: Looking Beyond Racial Lines,2014-07-03,article,Letter,,"['Civil Rights Movement (1954-68)', 'Race and Ethnicity', 'Civil Rights and Liberties', 'Blacks', 'Black People']"
Exploring the Wild Weather of Mount Washington,2014-07-03,article,News,,"['Museums', 'Travel and Vacations']"
Tourists on Trial in a North Korea Angry at the U.S.,2014-07-02,article,News,,"['United States International Relations', 'Travel and Vacations', 'Movies']"
"Winning Lottery Numbers for July 1, 2014",2014-07-02,article,List,,['Lotteries']
"Man Accused of Killing Brooklyn Boy, 6, in Elevator Pleads Not Guilty",2014-07-02,article,News,,['Murders and Attempted Murders']
Zoo Animals and Their Discontents,2014-07-03,article,News,,"['Zoos', 'Animal Abuse, Rights and Welfare', 'Emotions', 'Psychology and Psychologists', 'Anxiety and Stress', 'ANIMALS', 'Books and Literature']"
The Dispute Over Annual Pelvic Exams,2014-07-03,article,Editorial,,"['Women and Girls', 'Tests (Medical)', 'Pelvis', 'Editorials']"
Morning Views,2014-07-01,article,News,,[]
"Washington, Roosevelt, Lincoln ... Howard? ",2014-07-02,article,News Analysis,,"['World Cup 2014 (Soccer)', 'Soccer']"
African Leaders Grant Themselves Immunity in Proposed Court,2014-07-02,article,News,,"['Immunity from Prosecution', 'War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations']"
"Apps to Plan Summer Road Trips, Down to the Pit Stops",2014-07-02,article,News,,"['Mobile Applications', 'Road Trips', 'Roads and Traffic', 'Hotels and Travel Lodgings', 'Travel and Vacations']"
U.S. Justice Seems to Fall Harder on Foreign Companies,2014-07-01,article,News,,[]
Those 3-D Effects Are the Bee’s Knees,2014-07-03,article,Review,,"['Movies', 'Mountain Climbing', 'Documentary Films and Programs']"
"Girl, 12, Fatally Struck by Stolen Van in Brooklyn; 2 Are Critically Injured",2014-07-03,article,News,,"['Hit-and-Run Drivers', 'Robberies and Thefts', 'Automobiles']"
"All the Conventional Cohabitation, but No Nuptials",2014-07-03,article,News,,"['Weddings and Engagements', 'Dating and Relationships', 'Marriages']"
"Price Check, Please",2014-07-03,article,News,,"['Prices (Fares, Fees and Rates)', 'Mobile Applications', 'Shopping and Retail']"
A Typewriter’s Sorry Exit,2014-07-03,article,News,,['Typewriters and Typewriting']
"Shifting Contexts, Psychodrama and Meta-Works",2014-07-03,article,Review,,['Art']
Twitter Names Ex-Goldman Banker Anthony Noto as Chief Financial Officer,2014-07-01,article,News,,['Appointments and Executive Changes']
Yankees Fall Under .500 as Offensive Struggles Continue,2014-07-02,article,News,,['Baseball']
"After Its Exit, U.S. Identifies Opportunities for Its Future",2014-07-03,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Gold Cup (Soccer)']"
What’s on Tuesday,2014-07-01,article,Schedule,,[]
"Scrubbing the Past, One Link at a Time",2014-07-03,article,News,,['Search Engines']
"Dow Closes Above 17,000 as Stock Rally Outpaces Economy",2014-07-03,article,News,,"['Dow Jones Stock Average', 'Nasdaq Composite Index', ""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds', 'United States Economy']"
"Today’s World Cup Matches: July 1, 2014",2014-07-01,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
"Winning Lottery Numbers for June 30, 2014",2014-07-01,article,List,,['Lotteries']
Russell Westbrook Moves Between Oklahoma City and Paris With Ease,2014-07-01,article,News,,"['Fashion and Apparel', 'Basketball', 'Paris Fashion Week', ""Men's Fashion Week"", 'Parties (Social)']"
State-Shaped Accessories: Form Follows 50,2014-07-02,article,News,,"['Textiles', 'Interior Design and Furnishings', 'States (US)']"
A Guide to Changes in Federal Benefits for Same-Sex Couples,2014-07-02,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Social Security (US)', 'United States Politics and Government']"
"Sales at Ralo, C. Wonder, Grace & Favor and Warp & Weft",2014-07-02,article,News,,"['Carpets and Rugs', 'Textiles', 'Lighting', 'Furniture']"
Designing a Perfect Summer,2014-07-02,article,News,,"['Fashion and Apparel', 'Social Media', 'Jewels and Jewelry']"
What to Call the Extremists in Iraq?,2014-07-02,article,News,,['News and News Media']
European Union Reduces Cellphone Roaming Charges,2014-07-01,article,News,,"['Smartphones', 'Cellular Telephones', 'Prices (Fares, Fees and Rates)', 'Telephones and Telecommunications', 'Computers and the Internet']"
Today’s Titans Can Learn From Fall of U.S. Steel,2014-07-03,article,News,,"['United States Economy', ""Standard & Poor's 500-Stock Index""]"
Why More Start-Ups Are Sharing Ideas Without Legal Protection,2014-07-02,article,News,,"['Venture Capital', 'Entrepreneurship', 'Start-ups']"
Paperback Row,2014-07-03,article,List,,['Books and Literature']
Birth Control Order Deepens Divide Among Justices,2014-07-03,article,News,,"['Colleges and Universities', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Birth Control and Family Planning', ""Women's Rights"", 'Religion-State Relations', 'Decisions and Verdicts']"
California Prosecutor Sues G.M. Over Sprawling Recall,2014-07-01,article,News,,['Automobile Safety Features and Defects']
Opera & Classical Music Listings for July 4-10,2014-07-03,article,Schedule,,"['Classical Music', 'Music']"
Life Into Art,2014-07-03,article,Review,,"['Books and Literature', 'Art']"
Teenagers’ Deaths Raise Fears of Shift From Political Struggle to Blood Feud,2014-07-03,article,News,,"['Palestinians', 'Murders and Attempted Murders', 'Kidnapping']"
"Barry, Once Washington’s ‘Mayor for Life,’ Tries to Shape Legacy With Autobiography",2014-07-02,article,News,,"['Mayors', 'Books and Literature', 'Cocaine and Crack Cocaine']"
"For Iraq, Potential Leader With a Tarnished Past",2014-07-01,article,News,,[]
Student Crossword | Economics Basics,2014-07-01,article,News,,[]
Obama Urges Congress to Fund Infrastructure Projects,2014-07-01,article,News,,"['Infrastructure (Public Works)', 'United States Politics and Government', 'Transportation']"
Facebook Flunks Its Apology,2014-07-01,article,News,,[]
What Did My Mother the Chemist See in Betty Crocker?,2014-07-03,article,News,,"['Cooking and Cookbooks', 'Science and Technology']"
"No Moral, No Uplift, Just a Restless ‘Click’",2014-07-03,article,Review,,"['Photography', 'Art']"
Man Charged in Fatal Brooklyn Hit-and-Run,2014-07-03,article,News,,"['Hit-and-Run Drivers', 'Murders and Attempted Murders', 'Traffic Accidents and Safety', 'Automobiles', 'Robberies and Thefts']"
An Even More Nuanced Breakdown of the Supreme Court,2014-07-01,article,News,,['Decisions and Verdicts']
U.S. Vessel to Tote Poison Gas From Syria to Sea,2014-07-02,article,News,,"['Biological and Chemical Warfare', 'United States International Relations']"
The Apps – and Airplane Blankets – That Track Our Lives,2014-07-02,article,News,,[]
ING Group Raises $2 Billion in I.P.O. of Insurer NN Group,2014-07-02,article,News,,"['E-Commerce', 'Financial Planners', 'Initial Public Offerings', 'Insurance', 'Stocks and Bonds']"
The Surprise in the Hobby Lobby Comments,2014-07-03,article,News,,"['ABORTION', 'Birth Control and Family Planning', 'Health Insurance and Managed Care']"
Colorado Clerk Won’t Halt Marriage Licenses for Gays,2014-07-03,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
Bromance Blooms in Wintry Iceland,2014-07-03,article,News,,['Movies']
The Perfect Drink for Cookouts (or Dugouts),2014-07-02,article,News,,['Softball']
"Yankees Could Use Price, but They May Not Be Able to Get Him",2014-07-02,article,News,,"['Baseball', 'Trades (Sports)']"
"A Conduit for Russian Gas, Tangled in Europe’s Conflicts",2014-07-01,article,News,,"['Pipelines', 'Natural Gas', 'International Trade and World Market', 'Embargoes and Sanctions']"
Another Match: U.S. Colleges vs. World,2014-07-02,article,Letter,,"['Colleges and Universities', 'Tests and Examinations', 'Education']"
"Rain May Spare Fireworks, but Not Other July 4th Plans ",2014-07-03,article,News,,"['Weather', 'Independence Day (US) (July 4)', 'Hurricanes and Tropical Storms', 'Floods', 'Rain']"
LVMH Gets Even Friendlier With the Youth Vote,2014-07-03,article,News,,"['Fashion and Apparel', 'Vocational Training']"
"Baseball Let Rodriguez Use Testosterone in Big Year, Book Says",2014-07-03,article,News,,"['Baseball', 'Doping (Sports)', 'Testosterone', 'Steroids', 'Books and Literature']"
Lawsuit Claims Katy Perry’s ‘Dark Horse’ Borrows From Christian Rap Song,2014-07-03,article,News,,"['Music', 'Suits and Litigation (Civil)']"
To Strut (and Leap) on a Stage,2014-07-01,article,Review,,"['Dancing', 'Theater']"
A Long History of Rebellion in the Mountains of Pakistan,2014-07-01,article,News,,"['Pashtun (Ethnic Group)', 'Terrorism']"
Neomonetarist Delusions,2014-07-02,article,News,,[]
A Few Stories Among Characters,2014-07-03,article,News,,"['Movies', 'Books and Literature', 'ACTORS AND ACTRESSES']"
"Back to New York, With Toddlers in Tow",2014-07-03,article,News,,['Real Estate and Housing (Residential)']
If Only Thomas Jefferson Could Settle the Issue,2014-07-03,article,News,,"['Declaration of Independence (US)', 'Grammar']"
"At Thom Browne, It’s Not the Plot, It’s the Wardrobe",2014-07-02,article,News,,"['Fashion and Apparel', ""Men's Fashion Week"", 'Models (Professional)']"
"Seamy World of the Tabloid, Bared",2014-07-01,article,Review,,['Theater']
Are Categories Like Immigrant Fiction and ‘New American’ Fiction Valid or Worthwhile?,2014-07-01,article,News,,"['Books and Literature', 'Writing and Writers']"
Aid From Massachusetts in New Hampshire Race,2014-07-02,article,News,,"['Elections, Senate', 'Endorsements']"
They Need to Get in the Game,2014-07-02,article,News,,"['Fashion and Apparel', 'Tennis', 'Wimbledon Tennis Tournament', 'United States Open (Tennis)', 'Sneakers', 'Athletics and Sports']"
Flame Retardants Are Everywhere,2014-07-01,article,News,,"['Flame Retardants', 'Hazardous and Toxic Substances']"
Breezy Looks to Spruce Up Your Summer Wardrobe,2014-07-02,article,News,,"['Fashion and Apparel', 'Summer (Season)']"
BNP Paribas Guilty Plea Is Latest Big Settlement to Bolster New York State’s Fiscal Position,2014-07-02,article,News,,"['Banking and Financial Institutions', 'Embargoes and Sanctions']"
U.S. Accuses T-Mobile of Overbilling,2014-07-01,article,News,,"['Frauds and Swindling', 'Text Messaging', 'Wireless Communications']"
"Hobby Lobby, or When Corporations Get Things Both Ways",2014-07-02,article,News,,['Birth Control and Family Planning']
"More Cases on Religion Await, With Eye on Opinion by Alito",2014-07-01,article,News,,"['Birth Control and Family Planning', 'Religion-State Relations', 'Corporations', 'Health Insurance and Managed Care', 'Suits and Litigation (Civil)']"
Lynne Cheney: By the Book,2014-07-02,article,Question,,"['Books and Literature', 'Writing and Writers']"
2 Companies Accused of Faking Safety Checks at Building Sites,2014-07-03,article,News,,"['Frauds and Swindling', 'Accidents and Safety', 'Building (Construction)']"
State Board Deals a Setback to Apartments in Chappaqua,2014-07-03,article,News,,"['Affordable Housing', 'Real Estate and Housing (Residential)', 'Zoning']"
