headline,date,doc_type,material_type,section,keywords
Iran Says U.S. Sanctions Are Taking Lives. U.S. Officials Disagree.,2020-04-01,article,News,,"['Embargoes and Sanctions', 'United States International Relations', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Ventilators (Medical)', 'Medical Devices', 'Humanitarian Aid', 'United States Politics and Government', 'Epidemics']"
"Coronavirus, Global Recession, Wimbledon: Your Thursday Briefing",2020-04-02,article,briefing,,[]
Devin Nunes Says Decision to Cancel School in California Was ‘Overkill’,2020-04-01,article,News,,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Quarantines', 'Education (K-12)', 'Labor and Jobs']"
‘The Magicians’ Showrunners: Behind the Series Finale,2020-04-02,article,News,,['Television']
Why Won’t My Building Tell Me if a Resident Has Coronavirus?,2020-04-02,article,News,,"['Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)', 'Privacy']"
How Do Lower Mortgage Rates Affect Your Buying Power?,2020-04-02,article,News,,"['Mortgages', 'Coronavirus (2019-nCoV)', 'Real Estate and Housing (Residential)']"
How Jerome Powell’s Unconventional Career Path Prepared Him for This Crisis,2020-04-02,article,News,,"['United States Economy', 'Economic Conditions and Trends', 'Banking and Financial Institutions', 'Coronavirus (2019-nCoV)', 'Law and Legislation', 'Credit and Debt']"
‘Infrastructure Week’ Returns as Trump and Democrats Eye Post-Virus Jobs Plan,2020-04-01,article,News,,"['United States Politics and Government', 'Infrastructure (Public Works)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Economy', 'Labor and Jobs', 'Law and Legislation', 'Coronavirus (2019-nCoV)']"
The Many Times It’s Been ‘Infrastructure Week’ in Washington,2020-04-02,article,News,,"['Infrastructure (Public Works)', 'United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)']"
Fire at Bronx Apartment Building Kills 4,2020-04-01,article,News,,"['Fires and Firefighters', 'Deaths (Fatalities)']"
"Gerald Freedman, Prolific Stage Director, Dies at 92",2020-04-02,article,Obituary (Obit),,"['Theater', 'Opera', 'Deaths (Obituaries)']"
Taking Baths May Be Good for Your Heart,2020-04-01,article,News,,"['Bathing and Showering', 'Heart', 'Blood Pressure']"
Wall St. Caps a Turbulent Week With a Decline,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Stocks and Bonds', 'Economic Conditions and Trends', 'International Trade and World Market', ""Standard & Poor's 500-Stock Index""]"
How an Eye Surgeon Got a Picture of This Rare Pastel Bird,2020-04-03,article,News,,"['Birds', 'Photography', 'Research', 'your-feed-science']"
"In Stressful Times, Make Stress Work for You",2020-04-01,article,News,,"['Anxiety and Stress', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Emotions', 'Work-Life Balance']"
"When Humans Are Sheltered in Place, Wild Animals Will Play",2020-04-01,article,News,,"['Animal Behavior', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']"
How Do You Make a Less Toxic Blue Dye? Start With Red Beets,2020-04-03,article,News,,"['Dyes and Dyestuffs', 'Color', 'Beets', 'Chemistry', 'Textiles', 'Research', 'your-feed-science']"
I’m a Red-State Mayor and I Ordered My City to Stay Home,2020-04-01,article,Op-Ed,,"['Quarantines', 'Shutdowns (Institutional)', 'Mayors', 'Local Government', 'Coronavirus (2019-nCoV)']"
"Well, at Least Trump Hasn’t …",2020-04-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'United States Politics and Government', 'Governors (US)']"
The Mask Fiasco,2020-04-01,article,Op-Ed,,"['Masks', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Shortages', 'Stockpiling', 'Epidemics', 'Doctors', 'Nursing and Nurses', 'Medical Devices', 'United States Politics and Government']"
"Please, Stop Shooting. We Need the Beds.",2020-04-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Hospitals', 'Ventilators (Medical)', 'Medical Devices', 'Firearms', 'Gun Control', 'Murders, Attempted Murders and Homicides', 'Deaths (Fatalities)', 'Shortages']"
I’m a Red-State Mayor and I Ordered My City to Stay Home,2020-04-01,article,Op-Ed,,"['Quarantines', 'Shutdowns (Institutional)', 'Mayors', 'Local Government', 'Coronavirus (2019-nCoV)']"
Why Won’t My Building Tell Me if a Resident Has Coronavirus?,2020-04-02,article,News,,"['Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)', 'Privacy']"
How Do Lower Mortgage Rates Affect Your Buying Power?,2020-04-02,article,News,,"['Mortgages', 'Coronavirus (2019-nCoV)', 'Real Estate and Housing (Residential)']"
How to Keep Ourselves Safe in Public Spaces,2020-04-02,article,Letter,,"['Coronavirus (2019-nCoV)', 'Supermarkets and Grocery Stores']"
How Jerome Powell’s Unconventional Career Path Prepared Him for This Crisis,2020-04-02,article,News,,"['United States Economy', 'Economic Conditions and Trends', 'Banking and Financial Institutions', 'Coronavirus (2019-nCoV)', 'Law and Legislation', 'Credit and Debt']"
Did a Cult Hair-Care Line Cause Thousands of Women to Lose Their Hair?,2020-04-01,article,News,,"['Hair', 'Suits and Litigation (Civil)']"
‘We Can’t Spend What We Don’t Have’: Virus Strikes N.Y. Budget,2020-04-03,article,News,,"['Budgets and Budgeting', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'State Legislatures', 'Bail', 'Surrogate Motherhood', 'Medicaid']"
"‘Almost Love’ Review: Schooled in Romance, but Missing Class",2020-04-02,article,Review,,['Movies']
‘Lazy Susan’ Review: She Just Keeps Spinning in Place,2020-04-02,article,Review,,['Movies']
‘Never Thought I Would Need It’: Americans Put Pride Aside to Seek Aid,2020-04-01,article,News,,"['Unemployment', 'Food Banks and Pantries', 'Layoffs and Job Reductions', 'Philanthropy', 'Coronavirus (2019-nCoV)']"
How to Get Books When Bookstores and Libraries Are Closed,2020-04-03,article,News,,"['Books and Literature', 'Libraries and Librarians', 'E-Books and Readers', 'Audiobooks', 'Book Trade and Publishing', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)']"
How to Remove Your Acrylics or Gels at Home,2020-04-03,article,News,,"['Nails (Body Part)', 'Do It Yourself']"
Why Is Getting a Refund From an Online Travel Agency So Hard?,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Hotels and Travel Lodgings', 'Budget Travel', 'Customer Relations', 'AIRLINES AND AIRPLANES']"
Delicious Vinyl,2020-04-02,article,News,,[]
Dancing With Myself: How Artists Stay in Shape Without a Stage,2020-04-02,article,News,,"['Dancing', 'Theater', 'Music']"
"Review: In ‘World on Fire,’ War Is the Virus",2020-04-03,article,Review,,['Television']
A Reader Looking for Remedies Thinks Back to Other Difficult Times,2020-04-01,article,News,,['Books and Literature']
A Stay-at-Home Whiskey Project: The Infinity Bottle,2020-04-02,article,News,,"['Whiskey', 'Scotch (Whiskey)', 'Bars and Nightclubs', 'Liquor', 'Quarantines']"
"Coronavirus Spreads Amid Supply Shortages, Stay-at-Home Orders and Sobering Economics",2020-04-01,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)']"
"‘Clover’ Review: A Crime Goes Wrong, and You Can Guess the Rest",2020-04-02,article,Review,,['Movies']
"‘Almost Love’ Review: Schooled in Romance, but Missing Class",2020-04-02,article,Review,,['Movies']
‘Lazy Susan’ Review: She Just Keeps Spinning in Place,2020-04-02,article,Review,,['Movies']
The Mask Fiasco,2020-04-01,article,Op-Ed,,"['Masks', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Shortages', 'Stockpiling', 'Epidemics', 'Doctors', 'Nursing and Nurses', 'Medical Devices', 'United States Politics and Government']"
‘The Other Lamb’ Review: Flock Therapy,2020-04-02,article,Review,,['Movies']
Have You Been Separated from Your Family Because of Coronavirus?,2020-04-03,article,News,,"['Parenting', 'Coronavirus (2019-nCoV)', 'Quarantines']"
Trying to Adapt to Remote Learning,2020-04-03,article,Letter,,"['Coronavirus (2019-nCoV)', 'Colleges and Universities', 'Education (K-12)', 'Community Colleges']"
Location Data Says It All: Staying at Home During Coronavirus Is a Luxury,2020-04-03,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Income Inequality', 'Labor and Jobs', 'Paid Time Off', 'Wages and Salaries', 'Workplace Hazards and Violations', 'Quarantines']"
Covid-19: A Look Back From 2025,2020-04-03,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Presidential Election of 2020', 'Politics and Government']"
What Happens if Congress Cannot Assemble to Do Its Work?,2020-04-03,article,Editorial,,"['United States Politics and Government', 'Coronavirus (2019-nCoV)']"
A Feature on Zoom Secretly Displayed Data From People’s LinkedIn Profiles,2020-04-02,article,News,,"['Coronavirus (2019-nCoV)', 'Data-Mining and Database Marketing', 'Privacy', 'Mobile Applications', 'Videophones and Videoconferencing', 'Cyberattacks and Hackers', 'Social Media', 'Computer Security']"
"Pokémon, Stay",2020-04-01,article,News,,"['Coronavirus (2019-nCoV)', 'Computer and Video Games']"
Have You Been Separated from Your Family Because of Coronavirus?,2020-04-03,article,News,,"['Parenting', 'Coronavirus (2019-nCoV)', 'Quarantines']"
"Stranded Abroad, Americans Ask: Why Weren’t We Warned Sooner?",2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Evacuations and Evacuees', 'United States International Relations']"
Trying to Adapt to Remote Learning,2020-04-03,article,Letter,,"['Coronavirus (2019-nCoV)', 'Colleges and Universities', 'Education (K-12)', 'Community Colleges']"
Religious Exemption From Florida’s Stay-at-Home Order,2020-04-02,article,Letter,,"['Coronavirus (2019-nCoV)', 'Ventilators (Medical)', 'Shortages', 'Death and Dying']"
"Mavis Staples’s Soulful Solidarity, and 10 More New Songs",2020-04-03,article,News,,"['Pop and Rock Music', 'Jazz', 'Rap and Hip-Hop', 'RHYTHM AND BLUES (MUSIC)']"
Getting Tipsy at Home in Your Underwear,2020-04-03,article,News,,['ALCOHOLIC BEVERAGES']
"The Imperative of Personal Sacrifice, Today and During World War II",2020-04-03,article,News,,"['United States Defense and Military Forces', 'Rationing and Allocation of Resources', 'World War II (1939-45)', 'Coronavirus (2019-nCoV)', 'Stockpiling']"
What Are Some Ways to “Travel” Without Traveling During the Pandemic?,2020-04-03,article,News,,[]
Mixing Your Own Hand Sanitizer?,2020-04-03,article,News,,"['Cleansers, Detergents and Soaps', 'Coronavirus (2019-nCoV)', 'Recipes', 'Hygiene and Cleanliness', 'Vodka', 'Quarantines', 'Epidemics', 'Shortages', 'Social Media']"
A Feature on Zoom Secretly Displayed Data From People’s LinkedIn Profiles,2020-04-02,article,News,,"['Coronavirus (2019-nCoV)', 'Data-Mining and Database Marketing', 'Privacy', 'Mobile Applications', 'Videophones and Videoconferencing', 'Cyberattacks and Hackers', 'Social Media', 'Computer Security']"
"When Silly Start-Ups Falter, We All Lose",2020-04-02,article,News,,"['Coronavirus (2019-nCoV)', 'Start-ups', 'Computers and the Internet', 'Layoffs and Job Reductions']"
What Might End a Wrestling Match,2020-04-03,article,News,,['Crossword Puzzles']
About 2 Million Guns Were Sold in the U.S. as Virus Fears Spread,2020-04-02,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Gun Control']"
A Debate Over Masks Uncovers Deep White House Divisions,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Masks', 'Protective Clothing and Gear', 'United States Politics and Government', 'Epidemics']"
Trump Picks McConnell Protégé for Influential Appeals Court Seat,2020-04-03,article,News,,"['United States Politics and Government', 'Federal Courts (US)', 'Appeals Courts (US)']"
No Live Sports on TV? Consumers Want a Refund,2020-04-02,article,News,,"['Cable Television', 'Athletics and Sports', 'Prices (Fares, Fees and Rates)', 'Coronavirus (2019-nCoV)']"
Pakistan Rearrests 4 Men in Daniel Pearl Case,2020-04-03,article,News,,"['Terrorism', 'Murders, Attempted Murders and Homicides', 'Kidnapping and Hostages', 'Politics and Government']"
Prisons Breed the Coronavirus. We Can Safely Free Thousands of Inmates.,2020-04-03,article,Op-Ed,,"['Prisons and Prisoners', 'Coronavirus (2019-nCoV)', 'Immigration Detention', 'Quarantines']"
Predictions for the Coronavirus Stock Market,2020-04-02,article,News,,"['Stocks and Bonds', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Prices (Fares, Fees and Rates)', ""Great Depression (1930's)"", 'Inflation (Economics)']"
Holdout States Resist Calls for Stay-at-Home Orders: ‘What Are You Waiting For?’,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Quarantines', 'States (US)', 'Politics and Government', 'Governors (US)']"
The Coronavirus Test Is Too Hard for Trump,2020-04-03,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'United States Politics and Government', 'Epidemics']"
‘It’s a Pretty Big Bummer’: Olympic Dreams on Hold,2020-04-02,multimedia,Video,,"['Olympic Games (2020)', 'Paralympic Games', 'Coronavirus (2019-nCoV)', 'Quarantines']"
A Coffee C.E.O.’s Pandemic Diary: ‘We Want to Still Provide an Escape’,2020-04-03,article,News,,"['Coffee', 'Layoffs and Job Reductions', 'Coronavirus (2019-nCoV)']"
"Peaks, Testing, Lockdowns: How Coronavirus Vocabulary Causes Confusion",2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Deaths (Fatalities)', 'Epidemics', 'English Language', 'Language and Languages']"
"When Humans Are Sheltered in Place, Wild Animals Will Play",2020-04-01,article,News,,"['Animal Behavior', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']"
"In Stressful Times, Make Stress Work for You",2020-04-01,article,News,,"['Anxiety and Stress', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Emotions', 'Work-Life Balance']"
How Do You Make a Less Toxic Blue Dye? Start With Red Beets,2020-04-03,article,News,,"['Dyes and Dyestuffs', 'Color', 'Beets', 'Chemistry', 'Textiles', 'Research', 'your-feed-science']"
Taking Baths May Be Good for Your Heart,2020-04-01,article,News,,"['Bathing and Showering', 'Heart', 'Blood Pressure']"
Skull Fossils in Cave Show Mix of Human Relatives Roamed South Africa,2020-04-02,article,News,,"['Australopithecines', 'Paleontology', 'Skull (Body Part)', 'Fossils', 'Evolution (Biology)', 'Endangered and Extinct Species', 'your-feed-science']"
When All the Zingers Were Fit to Print,2020-04-01,article,News,,"['Writing and Writers', 'Newspapers', 'News and News Media', 'Comedy and Humor', 'Strikes', 'Books and Literature', 'Shutdowns (Institutional)', 'Art', 'Capers', 'Newsdealers and Newsstands', 'Emmy Awards', 'Typewriters and Typewriting']"
Coronavirus Sweeps Through a San Antonio Nursing Home,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Nursing Homes']"
How an Eye Surgeon Got a Picture of This Rare Pastel Bird,2020-04-03,article,News,,"['Birds', 'Photography', 'Research', 'your-feed-science']"
"In Stressful Times, Make Stress Work for You",2020-04-01,article,News,,"['Anxiety and Stress', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Emotions', 'Work-Life Balance']"
"When Humans Are Sheltered in Place, Wild Animals Will Play",2020-04-01,article,News,,"['Animal Behavior', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']"
How Do You Make a Less Toxic Blue Dye? Start With Red Beets,2020-04-03,article,News,,"['Dyes and Dyestuffs', 'Color', 'Beets', 'Chemistry', 'Textiles', 'Research', 'your-feed-science']"
Taking Baths May Be Good for Your Heart,2020-04-01,article,News,,"['Bathing and Showering', 'Heart', 'Blood Pressure']"
"‘I Do Fear for My Staff,’ a Doctor Said. He Lost His Job.",2020-04-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Protective Clothing and Gear', 'Hospitals', 'Masks', 'Nursing and Nurses', 'Workplace Hazards and Violations', 'Shortages', 'Doctors']"
How a Pharmacist on the Front Lines Spends Her Sundays,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Drugstores']"
What’s Going On in This Graph? | Bus Ridership in Metropolitan Areas,2020-04-02,article,News,,[]
Trump Confronts a New Reality Before an Expected Wave of Disease and Death,2020-04-01,article,News Analysis,,"['Coronavirus (2019-nCoV)', 'Presidents and Presidency (US)', 'United States Politics and Government', 'Epidemics', 'Presidential Election of 2020']"
Detroit Is Mourning,2020-04-02,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Quarantines', 'Epidemics']"
"From Afar, Congress Moves to Oversee Trump Coronavirus Response",2020-04-02,article,News,,"['Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Economy', 'Corruption (Institutional)', 'United States Politics and Government']"
Auto Sales Plummet in First Quarter as Coronavirus Keeps Buyers Away,2020-04-01,article,News,,"['Automobiles', 'Shutdowns (Institutional)', 'United States Economy', 'Company Reports', 'Coronavirus (2019-nCoV)']"
There’s Only One Thing Stopping Trump From Deporting Health Care Workers,2020-04-02,article,Op-Ed,,"['Medicine and Health', 'Deferred Action for Childhood Arrivals', 'Immigration and Emigration', 'Doctors', 'Nursing and Nurses', 'Coronavirus (2019-nCoV)', 'Shortages']"
Now’s a Good Time to Teach Your Kids to Play on Their Own,2020-04-03,article,News,,"['Children and Childhood', 'Parenting', 'Computers and the Internet', 'Books and Literature', 'Puzzles', 'Toys', 'Coronavirus (2019-nCoV)']"
"Single Parents Are Struggling, but Enduring, Through the Pandemic",2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Education (K-12)', 'Shutdowns (Institutional)', 'Quarantines', 'Parenting', 'Single Mothers', 'Single Parents']"
4 Ways to Help Your Anxious Kid,2020-04-01,article,News,,"['Children and Childhood', 'Psychology and Psychologists', 'Anxiety and Stress', 'Parenting', 'Coronavirus (2019-nCoV)', 'Quarantines']"
"For the Uninitiated and Bored, an Introduction to the World of Gaming",2020-04-01,article,News,,"['Computer and Video Games', 'Computers and the Internet']"
What Happened After ‘Tiger King’,2020-04-01,article,News,,"['Animal Abuse, Rights and Welfare', 'Tigers', 'Lions', 'Zoos']"
The Alternate Aesthetic Realities of ‘Tiger King’,2020-04-02,article,News,,"['Television', 'Documentary Films and Programs', 'Fashion and Apparel']"
What’s Going On in This Graph? | Bus Ridership in Metropolitan Areas,2020-04-02,article,News,,[]
Delicious Vinyl,2020-04-02,article,News,,[]
"Coronavirus Spreads Amid Supply Shortages, Stay-at-Home Orders and Sobering Economics",2020-04-01,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)']"
How an Eye Surgeon Got a Picture of This Rare Pastel Bird,2020-04-03,article,News,,"['Birds', 'Photography', 'Research', 'your-feed-science']"
A Stay-at-Home Whiskey Project: The Infinity Bottle,2020-04-02,article,News,,"['Whiskey', 'Scotch (Whiskey)', 'Bars and Nightclubs', 'Liquor', 'Quarantines']"
"Arianne Caoili, Chess Master, Is Dead at 33",2020-04-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Chess']"
Two More Big Sales at 220 Central Park South,2020-04-03,article,News,,"['Real Estate and Housing (Residential)', 'Condominiums', 'Luxury Goods and Services']"
Scientists Find 2 Mating Flies Trapped in Prehistoric Amber,2020-04-02,article,News,,"['AMBER', 'Fossils', 'Insects', 'Paleontology', 'Spiders', 'Reproduction (Biological)', 'your-feed-science']"
"Coronavirus Spreads Amid Supply Shortages, Stay-at-Home Orders and Sobering Economics",2020-04-01,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)']"
Wall St. Caps a Turbulent Week With a Decline,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Stocks and Bonds', 'Economic Conditions and Trends', 'International Trade and World Market', ""Standard & Poor's 500-Stock Index""]"
"For This N.B.A. Rookie, Reality TV Is an Escape That Feels Like Home",2020-04-03,article,News,,"['Television', 'Basketball', 'Reality Television']"
"Gerald Freedman, Prolific Stage Director, Dies at 92",2020-04-02,article,Obituary (Obit),,"['Theater', 'Opera', 'Deaths (Obituaries)']"
Anything for Dinner Is OK,2020-04-03,article,News,,['Cooking and Cookbooks']
How to Get Books When Bookstores and Libraries Are Closed,2020-04-03,article,News,,"['Books and Literature', 'Libraries and Librarians', 'E-Books and Readers', 'Audiobooks', 'Book Trade and Publishing', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)']"
"Peaks, Testing, Lockdowns: How Coronavirus Vocabulary Causes Confusion",2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Deaths (Fatalities)', 'Epidemics', 'English Language', 'Language and Languages']"
"Marie’s Is Closed, but Its ‘Dominatrix’ Pianist Still Takes Requests",2020-04-03,article,News,,"['Bars and Nightclubs', 'Theater', 'Music', 'Homosexuality and Bisexuality']"
A Reader Looking for Remedies Thinks Back to Other Difficult Times,2020-04-01,article,News,,['Books and Literature']
Delicious Vinyl,2020-04-02,article,News,,[]
Why Is Getting a Refund From an Online Travel Agency So Hard?,2020-04-03,article,News,,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Hotels and Travel Lodgings', 'Budget Travel', 'Customer Relations', 'AIRLINES AND AIRPLANES']"
"Lorena Borjas, Transgender Immigrant Activist, Dies at 59",2020-04-01,article,News,,"['Deaths (Obituaries)', 'Transgender and Transsexuals', 'Immigration and Emigration', 'Illegal Immigration', 'Human Trafficking', 'Coronavirus (2019-nCoV)']"
"Hilda Churchill, 108, Dies; Survived Wars and the 1918 Pandemic",2020-04-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)']"
"Bucky Pizzarelli, Master of the Jazz Guitar, Is Dead at 94",2020-04-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Jazz', 'Coronavirus (2019-nCoV)']"
"Dr. John Murray, Pioneering Lung Expert, Dies at 92",2020-04-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Respiratory Distress Syndrome', 'Coronavirus (2019-nCoV)']"
How to Navigate Public Spaces and More,2020-04-03,article,News,,"['Shopping and Retail', 'Anxiety and Stress', 'Supermarkets and Grocery Stores', 'Therapy and Rehabilitation', 'Coronavirus (2019-nCoV)', 'Quarantines']"
How ‘Never Bernie’ Voters Threw In With Biden and Changed the Primary,2020-04-01,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Voting and Voters', 'Polls and Public Opinion', 'United States Politics and Government']"
Portraits From New Orleans: A Close-Knit City Keeping a Safe Distance,2020-04-03,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Quarantines']"
12 Family-Friendly Nature Documentaries,2020-04-01,article,News,,"['Television', 'Documentary Films and Programs']"
13 Uplifting Documentaries on Netflix,2020-04-02,article,News,,['Documentary Films and Programs']
Portraits From New Orleans: A Close-Knit City Keeping a Safe Distance,2020-04-03,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Quarantines']"
How Will Joe Biden Find His Joe Biden?,2020-04-02,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Presidential Election of 2008', 'Vice Presidents and Vice Presidency (US)', 'Women and Girls', 'Minorities', 'Black People', 'Hispanic-Americans']"
Florida Coronavirus Map and Case Count,2020-04-01,multimedia,Interactive Feature,,['Coronavirus (2019-nCoV)']
