headline,date,doc_type,material_type,section,keywords
"Third-and-Long, Then the Pass That Saved the Chiefs",2020-02-03,article,News,,['Super Bowl']
A Super Bowl With a Latino Flair in Miami,2020-02-01,article,News,,"['Football', 'Hispanic-Americans', 'Super Bowl']"
Diplomat at Center of Trump Impeachment Retires From State Department,2020-02-01,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Diplomatic Service, Embassies and Consulates']"
The Impeachment Trial Nears a Finale,2020-02-01,article,Letter,,"['Impeachment', 'United States Politics and Government']"
What’s on TV Saturday: Billie Eilish and ‘When Harry Met Sally’,2020-02-01,article,News,,"['Television', 'Movies']"
Smuggled Weaponry,2020-02-01,article,News,,['Crossword Puzzles']
Preserving Historic Buildings,2020-02-01,article,Letter,,"['Historic Buildings and Sites', 'Solar Energy']"
"Karen Rosenthal, Eric Vorschirm",2020-02-02,article,News,,['Weddings and Engagements']
Bernie’s Angry Bros,2020-02-01,article,Op-Ed,,"['Presidential Election of 2020', 'Social Media', 'United States Politics and Government']"
Fact-Checking Bernie Sanders Before the Iowa Caucuses,2020-02-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Politics and Government']"
"Mercy Flight Leaves Yemen Capital, Cracking a 3-Year Blockade",2020-02-03,article,News,,['Humanitarian Aid']
1 Dead and 5 Injured After Shooting on Greyhound Bus in California,2020-02-03,article,News,,"['Murders, Attempted Murders and Homicides', 'Deaths (Fatalities)']"
How a Clash of Egos Became Bigger Than Fixing the Subway,2020-02-03,article,News,,"['Transit Systems', 'Subways', 'Politics and Government', 'Buses', 'Delays (Transportation)']"
‘I Had Shoved Everything I Needed Into a Rickety Folding Cart’,2020-02-02,article,News,,[]
Roddy Ricch Returns to No. 1 With His Highest Streaming Total Yet,2020-02-03,article,News,,"['Rap and Hip-Hop', 'Pop and Rock Music']"
"Jessica Mann, Weinstein Accuser, Breaks Down in Tears at Trial",2020-02-03,article,News,,"['Sex Crimes', '#MeToo Movement', 'Sexual Harassment', 'Women and Girls']"
Russian Food Without Pretension,2020-02-03,article,News,,['Cooking and Cookbooks']
Dinner Theater California-Style,2020-02-03,article,News,,"['Theater', 'Wines']"
A Venetian Aperitif Fit for a Spritz,2020-02-03,article,News,,['ALCOHOLIC BEVERAGES']
A Dozen Calls to Child Abuse Hotline Did Not Save 8-Year-Old Boy,2020-02-03,article,News,,"['Child Abuse and Neglect', 'Murders, Attempted Murders and Homicides']"
A Dozen Calls to Child Abuse Hotline Did Not Save 8-Year-Old Boy,2020-02-03,article,News,,"['Child Abuse and Neglect', 'Murders, Attempted Murders and Homicides']"
Home at Last From China: A Foreign Exchange Student’s Travel Ordeal,2020-02-03,article,News,,"['Airport Security', 'Coronavirus (2019-nCoV)', 'Viruses', 'International Study and Teaching', 'AMERICANS ABROAD']"
"How Kobe Bryant Made Everyone, Including the Haters, Respect His Game",2020-02-02,article,News,,['Basketball']
Latest Updates: Iowa Caucus,2020-02-03,multimedia,Interactive Feature,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Elections']"
Results: The Most Detailed Map of the Iowa Democratic Caucus,2020-02-03,multimedia,Interactive Feature,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Iowa Republican Caucus Results 2020,2020-02-03,multimedia,Interactive Feature,,"['Presidential Election of 2020', 'Elections', 'Primaries and Caucuses']"
Democratic Delegate Count and Primary Election Results 2020,2020-02-03,multimedia,Interactive Feature,,['Presidential Election of 2020']
Asteroid That Killed the Dinosaurs Was Great for Bacteria,2020-02-01,article,News,,['your-feed-science']
"Coronavirus in the U.S.: 29 Confirmed Cases, More Tests Underway",2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'Medicine and Health']"
How Did Iran’s Qassim Suleimani Wield Power? We Tracked the Quds Force Playbook,2020-02-02,multimedia,Video,,"['Defense and Military Forces', 'your-feed-visual-investigations']"
Art School’s Merger With Christian University Stokes Uproar,2020-02-02,article,News,,"['Colleges and Universities', 'Art', 'Mergers, Acquisitions and Divestitures']"
A Food Cart Worker’s Biggest Job: Defending Vendor Rights,2020-02-03,article,News,,['Food Trucks and Vendors']
The National Media Mob Descends on Iowa,2020-02-03,article,News,,"['News and News Media', 'Presidential Election of 2020', 'United States Politics and Government', 'Television', 'Primaries and Caucuses']"
Deputy Secretary of Veterans Affairs Is Abruptly Dismissed,2020-02-03,article,News,,"['Veterans', 'United States Politics and Government', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
The Big Takeaway From Australia: Men’s and Women’s Tennis Are in Very Different Places,2020-02-03,article,News,,"['Tennis', 'Australian Open (Tennis)']"
London Stabbing Prompts Questions on Policies for Terrorism Convictions,2020-02-03,article,News,,"['Ex-Convicts', 'Terrorism', 'Sentences (Criminal)', 'Probation and Parole']"
YouTube Says It Will Ban Misleading Election-Related Content,2020-02-03,article,News,,"['Video Recordings, Downloads and Streaming', 'Rumors and Misinformation', 'Presidential Election of 2020', 'Computers and the Internet', 'ARTIFICIAL INTELLIGENCE', 'Social Media', 'Political Advertising', 'United States Politics and Government']"
Hong Kong Tightens Border as Medical Workers Call for Shutdown,2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'Strikes', 'Organized Labor', 'Politics and Government', 'Hospitals', 'Epidemics']"
Trailblazers: What Does It Take to Be a National Weightlifting Champion?,2020-02-03,multimedia,Video,,['ADVERTISING AND MARKETING']
"After Living as a Woman for Decades, He Staged His Own Gender Reveal",2020-02-01,article,Review,,"['Books and Literature', 'Transgender and Transsexuals']"
"Number of Homeless Students Rises to New High, Report Says",2020-02-03,article,News,,"['Homeless Persons', 'Education (K-12)', 'Affordable Housing', 'Children and Childhood']"
"As New Coronavirus Spread, China’s Old Habits Delayed Fight",2020-02-01,article,News,,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Epidemics', 'SARS (Severe Acute Respiratory Syndrome)']"
"What’s Going On in This Picture? | Feb. 3, 2020",2020-02-02,article,News,,[]
There’s No Right Way to Mourn,2020-02-03,article,Op-Ed,,"['Grief (Emotion)', 'Social Media']"
I Performed at the Super Bowl. You Might Have Missed Me.,2020-02-03,article,Op-Ed,,"['Super Bowl', 'Football', 'Disabilities', 'Deafness', 'Sign Language', 'Television', 'National Anthems', 'Discrimination']"
Taco Pizza and Other Stories,2020-02-03,article,News,,[]
"Coronavirus, Iowa Caucuses, Kansas City Chiefs: Your Monday Briefing",2020-02-03,article,briefing,,[]
Former Coast Guard Officer Accused of Plotting Terrorism Is Sentenced to 13 Years,2020-02-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Firearms', 'Terrorism', 'Drug Abuse and Traffic']"
Impeachment Then and Now: What Three Presidential Sites Can Teach Us,2020-02-01,article,News,,"['Presidents and Presidency (US)', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Historic Buildings and Sites', 'Libraries and Librarians']"
Chiefs Defeat 49ers in Stunning Super Bowl Comeback,2020-02-03,article,News,,"['Football', 'Super Bowl']"
How to Take Equity Out of a Co-op,2020-02-01,article,News,,"['Real Estate and Housing (Residential)', 'Cooperatives']"
"Trump Mistakenly Congratulates Kansas City, Kan., on Its Super Bowl Win",2020-02-03,article,News,,"['United States Politics and Government', 'Super Bowl']"
New York City Eyes First Suspected Case of Coronavirus,2020-02-01,article,News,,"['Coronavirus (2019-nCoV)', 'Viruses', 'Medicine and Health']"
"125 Years Later, Native American Tribe in Montana Gets Federal Recognition",2020-02-01,article,News,,['Native Americans']
Ride With Blake Lively in a Car Chase Scene From ‘The Rhythm Section’,2020-02-03,article,News,,['Movies']
Review: HBO’s ‘McMillions’ Reminds Us That Every Era Has Its Scam,2020-02-02,article,News,,"['Television', 'Frauds and Swindling', 'Documentary Films and Programs']"
What’s the Word From Iowa? A Local Reporter Has the Inside Scoop,2020-02-03,article,Op-Ed,,"['Primaries and Caucuses', 'Presidential Election of 2020']"
The Exhaustion Caucus,2020-02-03,article,Op-Ed,,"['United States Politics and Government', 'Mental Health and Disorders', 'News and News Media', 'Presidential Election of 2020', 'Anxiety and Stress']"
Democrats Had a 2020 Vision. This Isn’t Quite What They Expected.,2020-02-03,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Polls and Public Opinion', 'Voting and Voters', 'United States Politics and Government']"
"‘A Woman Like Her: The Story Behind the Honor Killing of a Social Media Star,’ by Sanam Maher: An Excerpt",2020-02-02,article,Review,,[]
How a Health Aide Won Her Ex-Client’s $283-a-Month Apartment,2020-02-03,article,News,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Rent Control and Stabilization', 'Home Health Care', 'Legal Aid for the Poor (Civil)']"
How Zombies Ate the G.O.P.’s Soul,2020-02-03,article,Op-Ed,,"['United States Politics and Government', 'Global Warming', 'Presidential Election of 2020']"
Art School’s Merger With Christian University Stokes Uproar,2020-02-02,article,News,,"['Colleges and Universities', 'Art', 'Mergers, Acquisitions and Divestitures']"
Caramelized! Shallot! Pasta!,2020-02-01,article,News,,[]
"Once Skeptical, Senate Republicans Are All In on Trump",2020-02-01,article,News,,"['Impeachment', 'Presidential Election of 2020', 'United States Politics and Government']"
"Independent Voters See Economy Improving, a Potential Boon to Trump",2020-02-01,article,News,,"['United States Economy', 'Presidential Election of 2020', 'Income Inequality', 'Polls and Public Opinion', 'Voting and Voters']"
"Corrections: Feb. 1, 2020",2020-02-01,article,Correction,,[]
"Despite Evidence, Republicans Rallied Behind Trump. This Was Their Reasoning.",2020-02-01,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Presidential Election of 2020']"
Did You Watch the Super Bowl? What Did You Think?,2020-02-03,article,News,,[]
Fireflies Have a Mating Problem: The Lights Are Always On,2020-02-03,article,News,,"['Environment', 'FIREFLIES', 'Reproduction (Biological)', 'Research', 'Lighting', 'POLLUTION']"
What Is the Election Needle? And Why Will We Have 4 of Them Tonight?,2020-02-03,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Geography']"
5 Takeaways From Trump’s Impeachment Trial,2020-02-03,article,News,,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
"Coronavirus, Japanese Coal, Iowa Caucuses: Your Tuesday Briefing",2020-02-03,article,briefing,,[]
She Was Losing Fistfuls of Hair. What Was Causing It?,2020-02-03,article,News,,"['Hair', 'Baldness', 'Alopecia Areata', 'Women and Girls', 'Wigs']"
How Zombies Ate the G.O.P.’s Soul,2020-02-03,article,Op-Ed,,"['United States Politics and Government', 'Global Warming', 'Presidential Election of 2020']"
Art School’s Merger With Christian University Stokes Uproar,2020-02-02,article,News,,"['Colleges and Universities', 'Art', 'Mergers, Acquisitions and Divestitures']"
A Food Cart Worker’s Biggest Job: Defending Vendor Rights,2020-02-03,article,News,,['Food Trucks and Vendors']
Fireflies Have a Mating Problem: The Lights Are Always On,2020-02-03,article,News,,"['Environment', 'FIREFLIES', 'Reproduction (Biological)', 'Research', 'Lighting', 'POLLUTION']"
Hong Kong Tightens Border as Medical Workers Call for Shutdown,2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'Strikes', 'Organized Labor', 'Politics and Government', 'Hospitals', 'Epidemics']"
"Corrections: Feb. 1, 2020",2020-02-01,article,Correction,,[]
‘1917’ and ‘Parasite’ Are Big Winners at the BAFTAs,2020-02-02,article,News,,['Movies']
America Has Had a Year to Learn How to Say Buttigieg. And Yet.,2020-02-03,article,News,,"['Names, Personal', 'Voice and Speech', 'Presidential Election of 2020', 'Primaries and Caucuses']"
The Super Bowl in 54 Seconds,2020-02-03,article,News,,"['Football', 'Super Bowl', 'ADVERTISING AND MARKETING']"
She Was Losing Fistfuls of Hair. What Was Causing It?,2020-02-03,article,News,,"['Hair', 'Baldness', 'Alopecia Areata', 'Women and Girls', 'Wigs']"
Joe Biden: A Really Nice Guy for President,2020-02-03,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government']"
"Despite Evidence, Republicans Rallied Behind Trump. This Was Their Reasoning.",2020-02-01,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Presidential Election of 2020']"
‘Beyond Babel’ Review: A Fence Separates Star-Crossed Lovers,2020-02-03,article,Review,,"['Dancing', 'Theater']"
Philippines Reports First Coronavirus Death Outside China,2020-02-02,article,News,,"['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Deaths (Fatalities)']"
U.K. Police Kill Man in a ‘Terrorist Related’ Incident,2020-02-02,article,News,,"['Police Brutality, Misconduct and Shootings', 'Terrorism']"
Stand Here for Your Candidate: Iowans State Their Preferences in Public,2020-02-02,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
‘It Would Have Been Nicer if Bernie Was Here’,2020-02-01,article,News Analysis,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government', 'Impeachment']"
"Quotation of the Day: Divorce Complete, Britain Faces Next Test: What if Brexit Works?",2020-02-02,article,Quote,,[]
Brexit Has Arrived. But Boris Johnson’s Reign Is Just Beginning.,2020-02-01,article,Op-Ed,,"['Great Britain Withdrawal from EU (Brexit)', 'Politics and Government', 'Immigration and Emigration']"
"Coronavirus, Iowa Caucuses, Kansas City Chiefs: Your Monday Briefing",2020-02-03,article,briefing,,[]
Former Coast Guard Officer Accused of Plotting Terrorism Is Sentenced to 13 Years,2020-02-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Firearms', 'Terrorism', 'Drug Abuse and Traffic']"
‘Beyond Babel’ Review: A Fence Separates Star-Crossed Lovers,2020-02-03,article,Review,,"['Dancing', 'Theater']"
U.K. Police Kill Man in a ‘Terrorist Related’ Incident,2020-02-02,article,News,,"['Police Brutality, Misconduct and Shootings', 'Terrorism']"
Stand Here for Your Candidate: Iowans State Their Preferences in Public,2020-02-02,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Philippines Reports First Coronavirus Death Outside China,2020-02-02,article,News,,"['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Deaths (Fatalities)']"
What’s on TV Monday: ‘The Great Beauty’ and Iowa Caucus Coverage,2020-02-03,article,News,,['Television']
"Meat Increases Heart Risks, Latest Study Concludes",2020-02-03,article,News,,"['Meat', 'Heart', 'Diet and Nutrition', 'Sugar', 'Preventive Medicine', 'Deaths (Fatalities)']"
2020 Democrats Went on a Spending Spree in the Final Months of 2019,2020-02-01,multimedia,Interactive Feature,,[]
How Did Iran’s Qassim Suleimani Wield Power? We Tracked the Quds Force Playbook,2020-02-02,multimedia,Video,,"['Defense and Military Forces', 'your-feed-visual-investigations']"
"Coronavirus in the U.S.: 29 Confirmed Cases, More Tests Underway",2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'Medicine and Health']"
Asteroid That Killed the Dinosaurs Was Great for Bacteria,2020-02-01,article,News,,['your-feed-science']
What’s at Stake in the Iowa Caucuses,2020-02-03,multimedia,Interactive Feature,,"['Presidential Election of 2020', 'Primaries and Caucuses']"
A Top L Brands Executive Complained of Harassment. Then She Was Locked Out.,2020-02-03,article,News,,"['APPOINTMENTS AND EXECUTIVE CHANGES', 'Boards of Directors', 'Sexual Harassment', '#MeToo Movement', 'Discrimination', 'Sex Crimes', 'Workplace Hazards and Violations']"
"Wuhan Coronavirus Looks Increasingly Like a Pandemic, Experts Say",2020-02-02,article,News,,"['Epidemics', 'SARS (Severe Acute Respiratory Syndrome)', 'Coronavirus (2019-nCoV)', 'MERS (Middle East Respiratory Syndrome)', 'Viruses', 'Influenza', 'Drugs (Pharmaceuticals)', 'Deaths (Fatalities)', 'United States Politics and Government']"
Juan Guaidó Takes His Appeal to Venezuelans in Florida,2020-02-02,article,News,,['VENEZUELAN-AMERICANS']
The Week in Business: Coronavirus Hits the World Economy,2020-02-02,article,News,,"['Coronavirus (2019-nCoV)', 'United States Economy']"
Trial Guide: The Sept. 11 Case at Guantánamo Bay,2020-02-03,article,News,,"['September 11 (2001)', 'Terrorism', 'Military Tribunals', 'Detainees', 'Afghanistan War (2001- )', 'Interrogations']"
How Not to Get Hacked: Learning From Jeff Bezos,2020-02-03,article,Letter,,"['Computer Security', 'Social Media']"
China and America Can Compete and Coexist,2020-02-03,article,Op-Ed,,"['United States International Relations', 'Defense and Military Forces', 'United States Defense and Military Forces', 'Cold War Era', 'Maritime Accidents and Safety', 'Piracy at Sea', 'Cuban Missile Crisis (1962)']"
Why the New Coronavirus’s Economic Hit Could Be Worse Than SARS,2020-02-03,article,News,,[]
Beijing Sees ‘Major Test’ as Doors to China Close and Coronavirus Deaths Surpass SARS,2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Shutdowns (Institutional)', 'Deaths (Fatalities)', 'Hospitals']"
Super Bowl Ads Hyped Electric Cars. But Will Anyone Buy Them?,2020-02-03,multimedia,Interactive Feature,,"['Electric and Hybrid Vehicles', 'Automobiles', 'Fuel Emissions (Transportation)', 'ADVERTISING AND MARKETING', 'Super Bowl']"
Coronavirus in New York: 2 More Possible Cases in City Are Identified,2020-02-03,article,News,,['Coronavirus (2019-nCoV)']
How to Deal With the Anxieties of Immigration? Break Into Song,2020-02-03,article,News,,"['Immigration and Emigration', 'Theater']"
‘BoJack Horseman’: Here Are the Best Animal Gags,2020-02-03,article,News,,"['Television', 'Comedy and Humor']"
A Jerky Made of Salmon,2020-02-03,article,News,,"['Seafood', 'Snack Foods']"
What to Cook This Week,2020-02-02,article,News,,['Cooking and Cookbooks']
Writers Guild Awards Honor ‘Parasite’ and ‘Jojo Rabbit’,2020-02-02,article,News,,"['Movies', 'ACADEMY AWARDS (OSCARS)']"
Trying to Find the Signal in the Noise of Hall of Fame Voting,2020-02-01,article,News,,['Football']
"Katie Sowers Seized Her Chances, and Now She’s Coaching in the Super Bowl",2020-02-01,article,News,,"['Football', 'Women and Girls', 'Coaches and Managers', 'Super Bowl']"
"Mary Higgins Clark, Best-Selling Queen of Suspense, Dies at 92",2020-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Writing and Writers', 'Books and Literature']"
"While Stained in History, Trump Will Emerge From Trial Triumphant and Unshackled",2020-02-01,article,News,,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government']"
A Cancer Patient Stole Groceries Worth $109.63. She Was Sentenced to 10 Months.,2020-02-01,article,News,,"['Criminal Justice', 'Politics and Government', 'Amnesties, Commutations and Pardons', 'Sentences (Criminal)', 'Shoplifting and Employee Theft (Retail)']"
Trump Defends Closing Borders to Travelers to Fight Coronavirus,2020-02-02,article,News,,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
Athletic Club,2020-02-02,article,News,,['Crossword Puzzles']
Review: ‘Stew’ Takes Deeper Emotions Off the Back Burner,2020-02-02,article,Review,,['Theater']
"No Corrections: Feb. 3, 2020",2020-02-03,article,News,,[]
Israel Puts Brakes on West Bank Annexation Plan,2020-02-02,article,News,,"['Israeli Settlements', 'Elections', 'Palestinians', 'United States International Relations', 'Politics and Government']"
"How to Watch Super Bowl 2020: Kickoff Time, Halftime and More",2020-02-02,article,News,,"['Football', 'Super Bowl']"
"Monique Van Vooren, Actress With a Diverse Résumé, Dies at 92",2020-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'ACTORS AND ACTRESSES', 'Movies', 'Television']"
"Andy Gill, Radical Guitarist With Gang of Four, Dies at 64",2020-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Pop and Rock Music']"
"‘The Cactus League,’ by Emily Nemens: An Excerpt",2020-02-03,article,Review,,[]
