headline,date,doc_type,material_type,section,keywords
"This Week’s Movies | June 5, 2015",2015-06-04,multimedia,Video,,['Movies']
Tourists in South Korea on MERS Scare,2015-06-04,multimedia,Video,,['MERS (Middle East Respiratory Syndrome)']
Chafee Announces Presidential Bid,2015-06-04,multimedia,Video,,['Presidential Election of 2016']
"Transgender, at War and in Love",2015-06-04,multimedia,Video,,"['Transgender and Transsexuals', 'United States Defense and Military Forces']"
36 Hours in Savannah,2015-06-03,multimedia,Video,,['Travel and Vacations']
"Sail, Paddle or Row?",2015-06-05,multimedia,Video,,"['Boats and Boating', 'Sailboats and Sailing', 'Rowing']"
Rick Perry Announces Presidential Bid,2015-06-04,multimedia,Video,,['Presidential Election of 2016']
Greek Premier Addresses Parliament,2015-06-05,multimedia,Video,,['European Sovereign Debt Crisis (2010- )']
Chinese Workers Lift Sunken Ship,2015-06-05,multimedia,Video,,"['Maritime Accidents and Safety', 'Cruises']"
Driven | 2015 Mercedes-Benz GLA250,2015-06-03,multimedia,Video,,['Automobiles']
Korean Official on MERS School Closings,2015-06-03,multimedia,Video,,"['MERS (Middle East Respiratory Syndrome)', 'Education (K-12)', 'Medicine and Health']"
Vietnamese Bluefish,2015-06-05,multimedia,Video,,"['Cooking and Cookbooks', 'Seafood']"
Bill Cunningham | Fringe Movement,2015-06-05,multimedia,Video,,['Fashion and Apparel']
Movie Review: ‘Entourage’,2015-06-04,multimedia,Video,,[]
Movie Review: ‘Testament of Youth’,2015-06-04,multimedia,Video,,[]
Movie Review: ‘Spy’,2015-06-04,multimedia,Video,,[]
Jeppe Hein | Please Touch the Art,2015-06-03,multimedia,Video,,[]
Clip: ‘We Are Still Here’,2015-06-03,multimedia,Video,,[]
Disabled In Action Singers,2015-06-05,multimedia,Video,,['Veterans']
Clip: ‘The Nightmare’,2015-06-03,multimedia,Video,,[]
Official Describes Ghana Gas Explosion,2015-06-04,multimedia,Video,,[]
The Bear,2015-06-03,multimedia,Video,,"['Children and Childhood', 'Hospitals', 'Robots and Robotics', 'Therapy and Rehabilitation']"
Anatomy of a Scene | ‘Love & Mercy’,2015-06-04,multimedia,Video,,[]
Rick Perry Announces 2016 Bid in Video,2015-06-04,multimedia,Video,,"['Presidential Election of 2016', 'United States Politics and Government', 'Video Recordings, Downloads and Streaming']"
Bill Cunningham | Fringe Movement,2015-06-05,article,News,,['Fashion and Apparel']
Putin Urges Western Pressure on Ukraine in Peace Effort,2015-06-07,article,News,,['United States International Relations']
The Tony Awards Get Dressed Up,2015-06-05,article,News,,"['Tony Awards (Theater Awards)', 'Fashion and Apparel', 'Theater']"
One Year: A Century of Birthdays,2015-06-05,article,News,,"['Age, Chronological', 'Birthdays', 'Elderly', 'Parties (Social)', 'Photography']"
Problems Accompany W.N.B.A.’s New Success ,2015-06-05,article,News,,['Basketball']
"Your Turn: A Weekend Thread, Open for Comments",2015-06-05,article,News,,[]
Running Against Hillary,2015-06-06,article,Op-Ed,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
"Sarah Troup, Timothy Geisenheimer",2015-06-07,article,News,,['Weddings and Engagements']
"Pat Perez, a Late Bloomer at 39, Finds Success Both on and Off the Course",2015-06-05,article,News,,['Golf']
Frustration Turns to Elation for Victor Espinoza,2015-06-07,article,News,,"['Horse Racing', 'Triple Crown (Horse Racing)', 'Jockeys, Drivers and Trainers', 'American Pharoah (Race Horse)', 'Belmont Stakes']"
Inside the List,2015-06-05,article,News,,['Books and Literature']
68 Migrants Are Found Locked Inside Trucks at British Port,2015-06-05,article,News,,"['Immigration and Emigration', 'Illegal Immigration', 'Ships and Shipping', 'Human Trafficking']"
Marisa Maleck and Thomas Johnson Jr.,2015-06-07,article,News,,['Weddings and Engagements']
Meth Finds a New Market in New York,2015-06-05,article,News,,"['Methamphetamines', 'Drug Abuse and Traffic', 'Homosexuality and Bisexuality', 'Blacks', 'Black People', 'Hispanic-Americans']"
Henrietta Bingham’s Jazz Age Life,2015-06-05,article,News,,"['Books and Literature', 'Jazz']"
"Yemen: Civilians Bombed, Officials Say",2015-06-05,article,Brief,,"['Civilian Casualties', 'International Relations', 'Deaths (Fatalities)']"
Task for Obama at Group of 7 Is to Reinforce Isolation of Russia,2015-06-06,article,News,,['United States International Relations']
Re: Continental Divide,2015-06-05,article,News,,[]
Review: ‘J. Edgar Klezmer: Songs From My Grandmother’s F.B.I. Files’ Tells All at Here Arts Center,2015-06-05,article,Review,,['Theater']
Tony Award Nominees: In Performance,2015-06-05,article,News,,['Tony Awards (Theater Awards)']
French Open 2015: Stan Wawrinka Beats Jo-Wilfried Tsonga to Advance to Final,2015-06-05,article,News,,"['Tennis', 'French Open (Tennis)']"
Review: ‘Charlie Parker’s Yardbird’ Uses Opera to Tell a Jazz Story,2015-06-07,article,Review,,"['Opera', 'Jazz', 'Music']"
"Unions Subdued, Scott Walker Turns to Tenure at Wisconsin Colleges",2015-06-05,article,News,,"['Colleges and Universities', 'Presidential Election of 2016', 'Budgets and Budgeting', 'Tenure']"
"Review: ‘Doomsdays,’ a Jaunt Into Strangers’ Homes in the Catskills",2015-06-05,article,Review,,['Movies']
Mom and Dad Have Their Own Set of Finals,2015-06-05,article,News,,"['Education (K-12)', 'Parenting']"
Review: All the Living Room’s a Stage in Madison Revival of ’27 Play by George S. Kaufman and Edna Ferber,2015-06-06,article,Review,,['Theater']
Eclectic Collectibles and Antiques in Williamsburg Is a Cabinet of Wonders,2015-06-05,article,News,,"['ANTIQUES', 'Electronics']"
"De Blasio, on Radio, Starts Conversation With His Constituents",2015-06-05,article,News,,"['Radio', 'Mayors']"
"Ellinor Quay, Michael Coyne",2015-06-07,article,News,,['Weddings and Engagements']
Up for Auction: Lucian Freud’s Letters to a Poet,2015-06-07,article,News,,"['Auctions', 'Letters']"
Polite in His Own Way,2015-06-05,article,News,,['Muslims and Islam']
"James Rebanks, Man of Sheep, Man of Letters",2015-06-05,article,News,,"['Books and Literature', 'Writing and Writers']"
"Layoffs at Disney, and Immigrant Replacements",2015-06-05,article,Letter,,['Layoffs and Job Reductions']
Saudi Arabia and Israel Share a Common Opposition,2015-06-05,article,News,,['United States International Relations']
"Review: Holly Herndon, With Laptops, at the Wick",2015-06-05,article,Review,,['Music']
Review: Metropolitan Playhouse Tackles Labor History in ‘Injunction Granted’,2015-06-05,article,Review,,['Theater']
"An Italian Mayor Makes His First Trip to Manhattan, and Likes What He Tastes",2015-06-05,article,News,,[]
"Days Before Election in Turkey, Blasts at Rally Kill 2",2015-06-06,article,News,,"['Kurds', 'Bombs and Explosives', 'Elections']"
Homes for Sale in Connecticut and New York,2015-06-05,article,News,,['Real Estate and Housing (Residential)']
"Review: Yoshiko Chuma, in a Journey Across Borders",2015-06-05,article,Review,,['Dancing']
Lincoln Chafee Draws Life Lessons From Having Worked With Horses,2015-06-05,article,News,,['Horses']
"Janani Ramachandran, William Yates",2015-06-07,article,News,,['Weddings and Engagements']
Supreme Court Justices: Be More Open,2015-06-06,article,Letter,,['News and News Media']
Relying on Butterfly Wings to Survive,2015-06-05,article,News,,"['Flowers and Plants', 'Butterflies and Moths', 'Pollen', 'Science and Technology']"
"‘The Given World,’ by Marian Palaia",2015-06-05,article,Review,,['Books and Literature']
"LeBron James Misses, and a Sense of Destiny Evaporates",2015-06-05,article,News,,"['Basketball', 'NBA Championship', 'Sports Injuries']"
"Kyrie Irving Out of N.B.A. Finals With Broken Kneecap, Cavaliers Say",2015-06-05,article,News,,"['Basketball', 'NBA Championship', 'Sports Injuries']"
"At Home With a Brooklyn Restaurant Designer, Nominated for a James Beard Award",2015-06-05,article,News,,[]
"Gertrude Conklin,  Tom Meberg",2015-06-07,article,News,,['Weddings and Engagements']
"Anna Kendrick, Alexander Geppert",2015-06-07,article,News,,['Weddings and Engagements']
Calling on Chancellor Tisch to Punish the East Ramapo School Board,2015-06-05,article,Letter,,"['Education (K-12)', 'Budgets and Budgeting']"
"From Paris, With Tough Love",2015-06-06,article,Op-Ed,,"['Diplomatic Service, Embassies and Consulates']"
Hillary Clinton Says G.O.P. Rivals Try to Stop Young and Minority Voters,2015-06-05,article,News,,"['Presidential Election of 2016', 'Voter Registration and Requirements', 'Voting Rights Act (1965)', 'Minorities']"
"Heather Schroder, Lukas Morawski",2015-06-07,article,News,,['Weddings and Engagements']
Tsipras Declares Creditors’ Debt Proposal for Greece ‘Absurd’,2015-06-05,article,News,,['European Sovereign Debt Crisis (2010- )']
Korean Robot Makers Walk Off With $2 Million Prize,2015-06-07,article,News,,"['Robots and Robotics', 'Contests and Prizes']"
Bergdahl Seeks Removal of General in Desertion Case,2015-06-06,article,Brief,,"['Desertion (Military)', 'Afghanistan War (2001-14)']"
A Stunning Link to New York’s Past Makes a Long-Awaited Return,2015-06-05,article,News,,"['Restoration and Renovation', 'Bridges and Tunnels', 'ARCHITECTURE']"
"Jena Levy,  Andrew Sussman",2015-06-07,article,News,,['Weddings and Engagements']
"Break Serve? For Most Players, It’s a Struggle to Break Even",2015-06-06,article,News,,['Tennis']
Adjustments Ease Crowd at Racetrack,2015-06-07,article,News,,"['Horse Racing', 'Belmont Stakes']"
Publisher to Put Asterisk on ‘Primates of Park Avenue’,2015-06-07,article,News,,"['Books and Literature', 'High Net Worth Individuals', 'Book Trade and Publishing']"
French Firm Latest Target of Palestinian-Led Movement to Boycott Israel,2015-06-05,article,News,,"['Israeli Settlements', 'Palestinians']"
A Michigan Lawyer Coaches His Way to the N.H.L. ,2015-06-05,article,News,,"['Hockey, Ice', 'Coaches and Managers', 'Stanley Cup']"
"Oakland Is Home to Championship Teams, All of Them Looking to Leave",2015-06-06,article,News,,"['Stadiums and Arenas', 'Football', 'Basketball', 'Baseball']"
Wildcat! Wraps Up ‘Forward Ferguson’ at JACK in Brooklyn,2015-06-05,article,News,,['Dancing']
2 Defendants in Manhattan Biker Assault Await Verdict From Judge,2015-06-06,article,News,,"['Assaults', 'Motorcycles, Motor Bikes and Motorscooters']"
"Lucy Wertheim, Alexander Palmer",2015-06-07,article,News,,['Weddings and Engagements']
Arthur Goldhammer,2015-06-06,article,Op-Ed,,"['Translation and Interpreters', 'Books and Literature']"
‘Le Selfie’,2015-06-05,article,News,,"['Slang', 'Language and Languages', 'Computers and the Internet', 'Social Media']"
"Meeting Caitlyn, Saying Bye to Bruce — and Pronoun Confusion",2015-06-05,article,News,,['Transgender and Transsexuals']
"Lindsay Lachky,  Michael Kenworthy",2015-06-07,article,News,,['Weddings and Engagements']
The Jobs Recovery Is Going Strong,2015-06-05,article,News,,"['Labor and Jobs', 'United States Economy', 'Interest Rates', 'Productivity', 'Gross Domestic Product']"
"An Elusive Trophy, Gleaming Through the Smudges of Hands and Lips",2015-06-07,article,News,,"['Horse Racing', 'Triple Crown (Horse Racing)', 'American Pharoah (Race Horse)', 'Belmont Stakes']"
"Charles Bergman, Stuart Levy",2015-06-07,article,News,,['Weddings and Engagements']
What’s on TV Friday,2015-06-05,article,Schedule,,['Television']
Short-Term Health Insurance Attracts Many Despite Drawbacks,2015-06-05,article,News,,"['Health Insurance and Managed Care', 'Personal Finances']"
"Hillary Clinton Traces Friendly Path, Troubling Party",2015-06-07,article,News,,['Presidential Election of 2016']
Israel’s Allies in U.S. Challenge Boycott,2015-06-06,article,News,,"['Palestinians', 'Boycotts']"
Jeffrey Peek Named an Executive Vice Chairman at Bank of America,2015-06-05,article,News,,['Appointments and Executive Changes']
"Ruth Feldman, 80, Dies; Quiz Kid Told What It Was Like in a Book",2015-06-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Children and Childhood', 'Radio']"
Portrait of Suspect in Boston Is Disputed,2015-06-05,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides', 'Muslims and Islam', 'Terrorism', 'Social Media', 'Police Brutality, Misconduct and Shootings']"
A Muslim Lawyer Refuses to Choose Between a Career and a Head Scarf,2015-06-07,article,News,,"['Muslims and Islam', 'Muslim Veiling', 'Labor and Jobs', 'Legal Profession']"
Your Friday Evening Briefing,2015-06-05,article,News,,[]
"Tenure Firmly in Place, but Colleges Grow Wary of Lasting Commitments",2015-06-06,article,News,,"['Tenure', 'Colleges and Universities']"
North Korean Defector Opens Up About Long-Held Secret: His Homosexuality,2015-06-05,article,Biography,,"['Homosexuality and Bisexuality', 'Defectors (Political)']"
Every Lash of a Whip Adds to Urgency for Its Critics,2015-06-05,article,News,,"['Horse Racing', 'Animal Abuse, Rights and Welfare', 'Jockeys, Drivers and Trainers', 'Sporting Goods and Equipment', 'Triple Crown (Horse Racing)']"
Northside Festival Features Luna’s Return and Other Indie Rock,2015-06-06,article,News,,['Northside Festival (Music Festival)']
Transgender Children’s Books Fill a Void and Break a Taboo ,2015-06-06,article,News,,"['Transgender and Transsexuals', 'Books and Literature', 'Children and Childhood', 'Book Trade and Publishing', 'Teenagers and Adolescence', 'Discrimination']"
A Match Made in Anatomy Lab,2015-06-07,article,News,,['Weddings and Engagements']
Barnyard Buddies Curl Up at Belmont,2015-06-05,article,News,,"['Horse Racing', 'ANIMALS', 'Goats', 'Pigs', 'Triple Crown (Horse Racing)', 'Belmont Stakes', 'American Pharoah (Race Horse)']"
Heroin Doesn’t Have to Be a Killer,2015-06-06,article,Op-Ed,,"['Heroin', 'Naloxone (Drug)', 'Hypodermic Needles and Syringes', 'Drug Abuse and Traffic', 'Addiction (Psychology)', 'Social Conditions and Trends']"
"Young, Seeking Change Over Ideology, Power Right Wing in Poland",2015-06-06,article,News,,"['Youth', 'Elections']"
European Leaders Voice Frustration With Greece in Debt Crisis,2015-06-07,article,News,,['European Sovereign Debt Crisis (2010- )']
"Spanish Tuna Fishing Melds to Japan’s Taste, Reshaping a 3,000-Year-Old Technique",2015-06-06,article,News,,"['Tuna', 'Fishing, Commercial']"
Today in Politics: Campaign Trail Makes Room for Long Fly Balls and Weekend,2015-06-05,article,News,,[]
"‘Paris, He Said,’ by Christine Sneed",2015-06-05,article,Review,,['Books and Literature']
Barcelona Overwhelms Juventus to Win Fifth Champions League Title,2015-06-06,article,News,,"['Soccer', 'UEFA Champions League (Soccer)']"
The Value of a Mindless Summer Job,2015-06-05,article,Op-Ed,,"['Labor and Jobs', 'Youth', 'Teenagers and Adolescence', 'Summer (Season)']"
"After Series of Setbacks, Spacecraft Prepares to Unfurl Sail",2015-06-07,article,News,,"['Space and Astronomy', 'Solar Energy', 'Sunlight']"
The French Side of Basque Country,2015-06-05,article,News,,"['Travel and Vacations', 'Basques']"
My First Time in a Strip Club,2015-06-05,article,News,,"['Bars and Nightclubs', 'Heroin', 'Naloxone (Drug)']"
Why Is U.S. Women’s Soccer Still Fighting to Exist?,2015-06-05,article,News,,"['Athletics and Sports', 'World Cup 2010 (Soccer)', 'World Cup 2014 (Soccer)', 'Women and Girls', 'Soccer', ""Women's World Cup (Soccer)""]"
Hackers Can Be Fought Without Violating Americans’ Rights,2015-06-06,article,Editorial,,"['Editorials', 'Privacy', 'Surveillance of Citizens by Government', 'United States Politics and Government', 'Law and Legislation', 'Cyberwarfare and Defense']"
Closing the Broccoli Gap,2015-06-05,article,News,,"['Diet and Nutrition', 'Food', 'Food Stamps']"
Republican Candidates Assail Hillary Clinton on Voting Rights,2015-06-05,article,News,,"['Presidential Election of 2016', 'Voter Registration and Requirements']"
New York Grants Subsidy to Widow After Lawsuit Over Rent-Freeze Eligibility,2015-06-06,article,News,,"['Rent Control and Stabilization', 'Real Estate and Housing (Residential)', 'Affordable Housing', 'Elderly']"
Lehman to Pay Barclays $1.3 Billion to Settle Suit,2015-06-06,article,News,,"['Subprime Mortgage Crisis', 'Bankruptcies']"
More Bodies Are Found as Yangtze Ship Is Lifted,2015-06-05,article,News,,"['Maritime Accidents and Safety', 'Deaths (Fatalities)']"
Quotation of the Day,2015-06-06,article,Quote,,[]
The Brutal Silencing of a Woman at the Forefront of Libya’s Rebellion,2015-06-07,article,News,,"['Murders, Attempted Murders and Homicides', 'Women and Girls', 'Middle East and North Africa Unrest (2010- )']"
Review: ‘Freedom’ Stars Cuba Gooding Jr. as a Slave Fleeing to Canada,2015-06-05,article,Review,,['Movies']
Paperback Row,2015-06-05,article,List,,['Books and Literature']
Get New York Times WhatsApp Alerts on Pope’s Latin America Trip,2015-06-07,article,News,,['Instant Messaging']
Drawn to Estela but Not by a ‘50 Best’ List,2015-06-05,article,News,,['Restaurants']
France Says It Opposes Boycotting Israel,2015-06-05,article,News,,"['Palestinians', 'Telephones and Telecommunications']"
"LightSail, a Private Spacecraft, Goes Unexpectedly Quiet",2015-06-05,article,News,,['Space and Astronomy']
Our Problem With Powerful Women,2015-06-05,article,Op-Ed,,"['Women and Girls', 'Presidential Election of 2016', 'Executives and Management (Theory)', ""Women's Rights""]"
Courts Budget Intensifies Kansas Dispute Over Powers ,2015-06-06,article,News,,"['Supreme Courts (State)', 'State Legislatures', 'Budgets and Budgeting']"
"Review: At Winston in Mount Kisco, the Play of Sweetness and Spice",2015-06-06,article,Review,,['Restaurants']
Voting With My (Ugly) Feet?,2015-06-05,article,News,,"['Shoes and Boots', 'Feet']"
"Me, Myself and Mx.",2015-06-05,article,News,,"['Gender', 'English Language']"
The Truth About AI (Silly),2015-06-06,article,News,,[]
What to Be Afraid Of,2015-06-05,article,Op-Ed,,"['Terrorism', 'USA PATRIOT Act', 'Accidents and Safety', 'Medicine and Health']"
Escape to Bro-topia,2015-06-06,article,News,,"['Treehouses', 'Fashion and Apparel']"
"Margaret Juntwait, the Voice of the Met on Radio, Dies at 58",2015-06-05,article,Obituary (Obit),,"['Radio', 'Deaths (Obituaries)']"
Senator Seeks Inquiry Into Visa Program Used at Disney,2015-06-05,article,News,,"['Visas', 'Foreign Workers', 'Labor and Jobs', 'Immigration and Emigration']"
Treasury Auctions Set for the Week of June 8,2015-06-07,article,News,,"['Municipal Bonds', 'Tax Credits, Deductions and Exemptions']"
The Call of the Race,2015-06-06,article,News,,['Crossword Puzzles']
"If Hastert Was Extorted, He Could Deduct Some Losses From His Taxes",2015-06-06,article,News,,"['Income Tax', 'Extortion and Blackmail', 'Frauds and Swindling', 'Federal Taxes (US)']"
Catholic Archdiocese in Minnesota Charged Over Sex Abuse by Priest,2015-06-05,article,News,,"['Sex Crimes', 'Child Abuse and Neglect', 'Priests']"
"Painkillers Resist Abuse, but Experts Still Worry",2015-06-06,article,News,,"['Pain-Relieving Drugs', 'Drug Abuse and Traffic', 'OxyContin (Drug)', 'Drugs (Pharmaceuticals)']"
Women’s World Cup 2015: Door Opens for 24 Teams,2015-06-06,article,News,,"['Soccer', ""Women's World Cup (Soccer)""]"
Families in Fiction,2015-06-05,article,Review,,['Books and Literature']
Homes for Sale in Brooklyn and Manhattan,2015-06-05,article,News,,['Real Estate and Housing (Residential)']
Surprising Saudi Rises as a Prince Among Princes,2015-06-06,article,News,,"['Oil (Petroleum) and Gasoline', 'International Relations', 'Defense and Military Forces']"
Adjusting to a World That Won’t Laugh With You,2015-06-05,article,News,,"['Comedy and Humor', 'Race and Ethnicity', 'Social Media', 'Television']"
Red Sox’ Pitching Change Is Paying Off,2015-06-06,article,News,,['Baseball']
A Quickly Stifled Attempt to Ease Suffering in Bahrain,2015-06-07,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Demonstrations, Protests and Riots']"
A Political Brand of Sominex,2015-06-06,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government']"
"Pulses Are Zooming, and Opinions Are Flying",2015-06-06,article,News,,"['Horse Racing', 'American Pharoah (Race Horse)', 'Triple Crown (Horse Racing)', 'Belmont Stakes']"
"Jackelyn Tannenholtz,  Joshua Gerber",2015-06-07,article,News,,['Weddings and Engagements']
Philharmonic Chooses Anna Thorvaldsdottir for Emerging Composer Program,2015-06-05,article,News,,['Classical Music']
"‘Joan of Arc at the Stake,’ Brahms on a Barge and a Russian Day Treat",2015-06-05,article,News,,['Classical Music']
Book Review Podcast: ‘Reagan: The Life’,2015-06-05,article,News,,['Books and Literature']
Penguins With Parent Problems No. 6: Dance Like Nobody’s Watching,2015-06-05,article,News,,[]
"2015 N.B.A. Finals: With Overtime Surge, Stephen Curry and Warriors Squeak by Cavs",2015-06-05,article,News,,"['Basketball', 'NBA Championship']"
"Carolyn Cost, Bryan Hart",2015-06-07,article,News,,['Weddings and Engagements']
U.S. Was Warned of System Open to Cyberattacks,2015-06-05,article,News,,"['Cyberattacks and Hackers', 'Government Employees', 'Cyberwarfare and Defense', 'United States Politics and Government']"
A Triple Crown Possibility Keeps Registers Ringing Around Belmont Park,2015-06-06,article,News,,"['Horse Racing', 'Triple Crown (Horse Racing)', 'Belmont Stakes']"
What’s Your Teenager Doing This Summer? In Defense of ‘Nothing’,2015-06-07,article,News,,"['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Parenting', 'Summer (Season)', 'Teenagers and Adolescence']"
Scott Walker Riding With Joni Ernst in Iowa as Rivals Give Chase,2015-06-06,article,News,,['Presidential Election of 2016']
The F.C.C. Should Help the Poor Get Online,2015-06-06,article,Editorial,,"['Editorials', 'Poverty', 'Telephones and Telecommunications', 'Welfare (US)', 'Computers and the Internet']"
Third Time Is a Chore as Serena Williams Wins French Open Title,2015-06-06,article,News,,"['Tennis', 'French Open (Tennis)']"
"Angela Shih, Albert Li",2015-06-07,article,News,,['Weddings and Engagements']
American Legion Band Maestro Kept Baton Moving at 96,2015-06-05,article,News,,"['Traffic Accidents and Safety', 'Veterans', 'United States Defense and Military Forces', 'Music']"
The Internet I.R.L.,2015-06-05,article,News,,"['Computers and the Internet', 'Photography']"
The Strip,2015-06-06,article,Op-Ed,,"['Presidential Election of 2016', 'Comic Books and Strips']"
"Making Herself Heard, Before and After Tunisia’s Uprising",2015-06-07,article,News,,"['Middle East and North Africa Unrest (2010- )', ""Women's Rights""]"
Nestlé Pulls Maggi Noodles From Shelves Across India,2015-06-05,article,News,,"['Noodles', 'Lead', 'Monosodium Glutamate']"
Millionaires Who Are Frugal When They Don’t Have to Be,2015-06-05,article,News,,"['High Net Worth Individuals', 'Real Estate and Housing (Residential)', 'Personal Finances']"
"Climate Change May Drive Fish and Coral From Equator, Studies Say",2015-06-05,article,News,,"['Oceans and Seas', 'Fish and Other Marine Life', 'Global Warming', 'Coral']"
A Military Mind-Set Keeps a Yankee Prepared Amid Limited Action,2015-06-06,article,News,,['Baseball']
"‘The Anchoress,’ by Robyn Cadwallader",2015-06-05,article,Review,,['Books and Literature']
States Confront Wide Budget Gaps Even After Years of Recovery,2015-06-07,article,News,,"['States (US)', 'Budgets and Budgeting', 'State Legislatures']"
"‘Halt and Catch Fire,’ on AMC, Switches Gears in Its New Season",2015-06-05,article,News,,['Television']
Digital Experts Head Offline for Love,2015-06-05,article,News,,"['Vows (Times Column)', 'Weddings and Engagements']"
Russia’s Expanded Garage Museum Aims to Be a Global Art Player,2015-06-05,article,News,,['Art']
Hospitals Back Providers Applying for New York State Marijuana Licenses,2015-06-06,article,News,,['Medical Marijuana']
"Bronx Boy, 7, Killed After Car Crashes Into Restaurant",2015-06-05,article,News,,"['Hit-and-Run Drivers', 'Traffic Accidents and Safety']"
How a Carried Interest Tax Could Raise $180 Billion,2015-06-05,article,News,,"['Capital Gains Tax', 'Private Equity', 'Hedge Funds', 'Venture Capital']"
"‘Words Without Music,’ by Philip Glass",2015-06-05,article,Review,,"['Books and Literature', 'Music']"
"Amid the Mud and Straw, Workers on the Backstretch Savor a Special Day",2015-06-07,article,News,,"['Horse Racing', 'Triple Crown (Horse Racing)', 'American Pharoah (Race Horse)', 'Belmont Stakes']"
Alice Goffman’s Heralded Book on Crime Is Disputed,2015-06-05,article,News,,"['Books and Literature', 'Sociology']"
"Tariq Aziz, Top Aide and Fervent Ally of Saddam Hussein, Dies at 79",2015-06-05,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Iraq War (2003-11)']"
Gender Bias at Work,2015-06-06,article,Letter,,"['Women and Girls', 'United States Defense and Military Forces']"
Your Friday Briefing,2015-06-05,article,News,,[]
Real Estate Magnate Pushes for a Casino in North Jersey,2015-06-06,article,News,,"['Casinos', 'Gambling', 'Horse Racing']"
300 More Bodies Found in China Ship Disaster,2015-06-06,article,News,,"['Maritime Accidents and Safety', 'Deaths (Fatalities)']"
"Colleen White,  Carson Brown",2015-06-07,article,News,,['Weddings and Engagements']
"Lauren Dahlin,  Peter Bacon",2015-06-07,article,News,,['Weddings and Engagements']
Magic Object,2015-06-06,article,News,,['Crossword Puzzles']
Lone Star Stumble,2015-06-05,article,Op-Ed,,"['Taxation', 'Economic Conditions and Trends']"
"Helen Johnston, Bryan Gant",2015-06-07,article,News,,['Weddings and Engagements']
A Lesson for New York City Ballet: The Past Is Always Present,2015-06-05,article,News,,['Dancing']
Erdogan’s Governing Party in Turkey Loses Parliamentary Majority,2015-06-07,article,News,,['Elections']
"Divine Intervention Is a Hope, Not a Horse, in the Belmont",2015-06-06,article,News,,"['Horse Racing', 'Triple Crown (Horse Racing)', 'Belmont Stakes', 'Jockeys, Drivers and Trainers', 'American Pharoah (Race Horse)', 'Jews and Judaism']"
Norway Will Divest From Coal in Push Against Climate Change,2015-06-05,article,News,,"['Coal', 'Global Warming', 'Stocks and Bonds', 'Pensions and Retirement Plans', 'Sovereign Wealth Funds']"
Street Photographer at Port Authority Captures Another Era,2015-06-06,article,News,,['Photography']
"Giorgio Moroder, the Cat in the ’Stache, Comes Back",2015-06-05,article,News,,['Music']
High Inflation Makes Ukraine’s Troubled Situation Worse,2015-06-05,article,News,,"['Inflation (Economics)', 'Economic Conditions and Trends', 'Currency']"
Imagining the Lives of Others,2015-06-06,article,News,,"['Empathy', 'Psychology and Psychologists']"
Gagosian Expands With Third London Gallery,2015-06-05,article,News,,['Art']
Mets’ Bats Back Jacob deGrom in Win Over Diamondbacks,2015-06-07,article,News,,['Baseball']
Popcast: Jason Derulo Glides Across Genres,2015-06-05,article,News,,['Music']
Mets’ Dillon Gee Unhappy With Move Back to the Bullpen,2015-06-07,article,News,,['Baseball']
Edward Snowden and U.S. Surveillance,2015-06-06,article,Letter,,"['Privacy', 'Surveillance of Citizens by Government']"
"Niese Is Having Trouble, but the Mets Have a Prospect ",2015-06-05,article,News,,['Baseball']
Settlement Awards Free Rent for Tenants Living in Construction,2015-06-05,article,News,,"['Real Estate and Housing (Residential)', 'Rent Control and Stabilization', 'Renting and Leasing (Real Estate)', 'Building (Construction)']"
"Things to Do in New Jersey, June 7 to 13, 2015",2015-06-06,article,Schedule,,"['Art', 'Culture (Arts)']"
Lloyds Bank Fined $180 Million Over Handling of Insurance Complaints,2015-06-05,article,News,,"['Fines (Penalties)', 'Insurance', 'Banking and Financial Institutions']"
"‘Our Souls at Night,’ by Kent Haruf",2015-06-05,article,Review,,['Books and Literature']
Isiah Thomas Era Opens With Liberty Defeating Atlanta,2015-06-06,article,News,,['Basketball']
Health Care Expansion Is Rejected in Florida,2015-06-06,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Medicaid']"
"Tricia Starr, Robert Dudley",2015-06-07,article,News,,['Weddings and Engagements']
Judge Rules Second Version of New York Teachers’ Exam Is Also Racially Biased,2015-06-06,article,News,,"['Teachers and School Employees', 'Education (K-12)', 'Minorities', 'Discrimination', 'Tests and Examinations']"
Snail Mail and the Safety of Distance,2015-06-05,article,News,,"['Letters', 'E-Mail']"
Gay Pride Week in Tel Aviv-Jaffa,2015-06-05,article,News,,"['Travel and Vacations', 'Homosexuality and Bisexuality', 'Transgender and Transsexuals']"
Jesse Andrews Learns on the Fly to Write ‘Me and Earl and the Dying Girl’,2015-06-05,article,News,,"['Movies', 'Books and Literature']"
"‘Orhan’s Inheritance,’ by Aline Ohanesian",2015-06-05,article,Review,,['Books and Literature']
